"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","4/308","21/19944",0.19047619047619,12.3339517625232,6.50815265223889,0.000271272099580048,0.00235943640099856,0.00164689059230972,"338/348/55937/4023",4,"Upres_DEq_MS_DM_vs_BDM"
"GO:0032994","GO:0032994","protein-lipid complex","5/308","40/19944",0.125,8.09415584415584,5.62476820655607,0.000359220833794129,0.00305337708725009,0.00213126236318048,"338/348/55937/3990/4023",5,"Upres_DEq_MS_DM_vs_BDM"
"GO:0031252","GO:0031252","cell leading edge","17/308","438/19944",0.0388127853881279,2.51325386941825,4.01059519870256,0.000499124892882494,0.00414828244306784,0.00289550815052301,"7431/2195/27329/6624/1969/10381/960/11151/10642/6809/6277/5880/6714/324/154796/322/28964",17,"Upres_DEq_MS_DM_vs_BDM"
"GO:0005884","GO:0005884","actin filament","8/308","120/19944",0.0666666666666667,4.31688311688312,4.56424803675337,0.000556212321911204,0.0045222480085824,0.00315653674677296,"301/23406/64780/11151/5880/6714/9645/154796",8,"Upres_DEq_MS_DM_vs_BDM"
"GO:0005770","GO:0005770","late endosome","14/308","326/19944",0.0429447852760736,2.78081427774679,4.06016941227858,0.000582985844439388,0.00463907884724109,0.00323808486945058,"348/26509/5874/2674/10312/255738/1201/653145/6714/967/83930/54602/55315/57192",14,"Upres_DEq_MS_DM_vs_BDM"
"GO:0045121","GO:0045121","membrane raft","13/308","291/19944",0.0446735395189003,2.89275672780827,4.07353035706363,0.000631221464069474,0.00486696192234317,0.00339714764070112,"26509/6386/2040/7035/1201/8611/3689/1604/6513/6714/7046/54982/9429",13,"Upres_DEq_MS_DM_vs_BDM"
"GO:0046930","GO:0046930","pore complex","4/308","26/19944",0.153846153846154,9.96203796203796,5.72683512932635,0.000637650091429988,0.00486696192234317,0.00339714764070112,"102/727/578/732",4,"Upres_DEq_MS_DM_vs_BDM"
"GO:0098857","GO:0098857","membrane microdomain","13/308","293/19944",0.0443686006825939,2.87301094809627,4.04506858373063,0.000672679693698285,0.00501912035771105,0.00350335448553994,"26509/6386/2040/7035/1201/8611/3689/1604/6513/6714/7046/54982/9429",13,"Upres_DEq_MS_DM_vs_BDM"
"GO:0005766","GO:0005766","primary lysosome","9/308","155/19944",0.0580645161290323,3.7598659405111,4.32002244148361,0.000697845611232552,0.00501912035771105,0.00350335448553994,"8876/4353/23385/6386/2040/6809/967/527/566",9,"Upres_DEq_MS_DM_vs_BDM"
"GO:0042582","GO:0042582","azurophil granule","9/308","155/19944",0.0580645161290323,3.7598659405111,4.32002244148361,0.000697845611232552,0.00501912035771105,0.00350335448553994,"8876/4353/23385/6386/2040/6809/967/527/566",9,"Upres_DEq_MS_DM_vs_BDM"
"GO:0033179","GO:0033179","proton-transporting V-type ATPase, V0 domain","3/308","12/19944",0.25,16.1883116883117,6.59126504899958,0.000723600948830128,0.0051061651860843,0.00356411192273827,"10312/527/245972",3,"Upres_DEq_MS_DM_vs_BDM"
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","4/308","28/19944",0.142857142857143,9.25046382189239,5.47142451902418,0.000852362058072791,0.00590339647628193,0.00412058070959166,"10312/537/527/245972",4,"Upres_DEq_MS_DM_vs_BDM"
"GO:0042627","GO:0042627","chylomicron","3/308","13/19944",0.230769230769231,14.9430569430569,6.29809523994786,0.000929962440709832,0.00632374459682686,0.00441398440757968,"338/348/4023",3,"Upres_DEq_MS_DM_vs_BDM"
"GO:0098858","GO:0098858","actin-based cell projection","11/308","231/19944",0.0476190476190476,3.0834879406308,3.98900619914422,0.000973086439399741,0.00649882729170541,0.00453619242426947,"2195/3675/4133/54825/6624/10381/960/5205/10642/6286/8140",11,"Upres_DEq_MS_DM_vs_BDM"
"GO:0008305","GO:0008305","integrin complex","4/308","30/19944",0.133333333333333,8.63376623376623,5.24039862106881,0.00111352467678279,0.00730628472134672,0.00509979907372357,"3679/3675/3655/3689",4,"Upres_DEq_MS_DM_vs_BDM"
"GO:0031089","GO:0031089","platelet dense granule lumen","3/308","14/19944",0.214285714285714,13.8756957328386,6.03566552773703,0.0011701121313024,0.00754520581219131,0.00526656639860243,"3959/7078/1893",3,"Upres_DEq_MS_DM_vs_BDM"
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","3/308","15/19944",0.2,12.9506493506494,5.79880454818581,0.00144599910023661,0.00888777598631973,0.0062036826473608,"10312/527/245972",3,"Upres_DEq_MS_DM_vs_BDM"
"GO:0034362","GO:0034362","low-density lipoprotein particle","3/308","15/19944",0.2,12.9506493506494,5.79880454818581,0.00144599910023661,0.00888777598631973,0.0062036826473608,"338/348/55937",3,"Upres_DEq_MS_DM_vs_BDM"
"GO:0042383","GO:0042383","sarcolemma","8/308","139/19944",0.0575539568345324,3.72680556853219,4.04034304244787,0.0014496105218329,0.00888777598631973,0.0062036826473608,"301/3880/2318/23385/1291/653145/6513/54407",8,"Upres_DEq_MS_DM_vs_BDM"
"GO:0031253","GO:0031253","cell projection membrane","14/308","361/19944",0.038781163434903,2.51120624527827,3.62895698030997,0.00154779519284687,0.00923982856426704,0.00644941594128406,"5243/3675/10938/54825/6624/1969/30845/960/6584/6714/6286/324/8140/9429",14,"Upres_DEq_MS_DM_vs_BDM"
