"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005802","GO:0005802","trans-Golgi network","28/989","274/19944",0.102189781021898,2.06074114529902,4.03844351266499,0.000243580692994203,0.00281092119715311,0.00199992568984714,"64761/4311/51056/972/2629/2800/10133/22796/7045/2896/25839/83548/57511/10067/10631/91949/10791/55361/9522/55300/5587/6844/55111/3996/55676/10228/221079/8218",28,"Downres_DEq_MS_BD_vs_CM"
"GO:0005903","GO:0005903","brush border","15/989","109/19944",0.137614678899083,2.77511340340071,4.24477569425205,0.000312426320824024,0.00353470562971494,0.00251488679301072,"2028/4311/54825/5243/22941/53841/10672/2059/7464/6564/3710/9429/65010/54407/6584",15,"Downres_DEq_MS_BD_vs_CM"
"GO:0000932","GO:0000932","P-body","14/989","100/19944",0.14,2.82321536905966,4.17498442821468,0.000409753719556099,0.00446552770377503,0.00317715188264574,"6737/3669/8878/7150/85363/55802/10642/55337/4904/60489/219988/10644/55643/80149",14,"Downres_DEq_MS_BD_vs_CM"
"GO:0032806","GO:0032806","carboxy-terminal domain protein kinase complex","6/989","21/19944",0.285714285714286,5.76166401848909,4.98680658632414,0.000417917670717247,0.00446552770377503,0.00317715188264574,"8812/902/51755/730394/2071/2965",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0042827","GO:0042827","platelet dense granule","6/989","21/19944",0.285714285714286,5.76166401848909,4.98680658632414,0.000417917670717247,0.00446552770377503,0.00317715188264574,"3959/10447/7078/967/5874/1893",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0035579","GO:0035579","specific granule membrane","13/989","91/19944",0.142857142857143,2.88083200924455,4.10760929748645,0.000534973924874941,0.00561236281186983,0.00399310680767898,"102/2040/634/961/8673/6793/9522/81619/64114/8560/94103/683/3684",13,"Downres_DEq_MS_BD_vs_CM"
"GO:1904949","GO:1904949","ATPase complex","16/989","127/19944",0.125984251968504,2.54057626012118,3.9783006711587,0.00054962183401706,0.0056630678254972,0.00402918261779423,"10312/7798/3066/527/537/9188/8467/23545/51773/9219/245972/57504/11176/54108/64431/6602",16,"Downres_DEq_MS_BD_vs_CM"
"GO:0031010","GO:0031010","ISWI-type complex","5/989","15/19944",0.333333333333333,6.72194135490394,5.06381434032626,0.000587392878253184,0.00594606475003661,0.00423053042509218,"7798/8467/51773/11176/54108",5,"Downres_DEq_MS_BD_vs_CM"
"GO:0030684","GO:0030684","preribosome","14/989","104/19944",0.134615384615385,2.71463016255736,4.00449532551061,0.000613983270807958,0.00604192026612156,0.00429873009903751,"27292/9136/90441/84135/65095/10969/161424/23481/57050/9790/84916/10412/56902/51096",14,"Downres_DEq_MS_BD_vs_CM"
"GO:0009897","GO:0009897","external side of plasma membrane","35/989","393/19944",0.089058524173028,1.79593852993617,3.64017960414404,0.000617804671925775,0.00604192026612156,0.00429873009903751,"7057/3134/4907/2266/3105/2243/2028/2244/1889/3675/3106/3107/3678/972/290/567/3673/10384/4240/5243/78989/958/3136/355/3133/8754/11120/9429/255738/5621/11118/7048/7049/3684/8140",35,"Downres_DEq_MS_BD_vs_CM"
"GO:0030426","GO:0030426","growth cone","19/989","171/19944",0.111111111111111,2.24064711830131,3.721701514536,0.000854355644086832,0.00821605344396836,0.00584559124901516,"3675/4133/8826/3831/23767/22941/2059/6809/1627/1525/6624/10642/2332/28964/10381/4131/5663/867/5802",19,"Downres_DEq_MS_BD_vs_CM"
"GO:0070821","GO:0070821","tertiary granule membrane","11/989","73/19944",0.150684931506849,3.03868581797028,3.98596394711924,0.000893528038960815,0.00845189636853099,0.00601338973588814,"102/2040/634/961/140885/8673/527/81619/84418/3684/23218",11,"Downres_DEq_MS_BD_vs_CM"
"GO:0016605","GO:0016605","PML body","14/989","109/19944",0.128440366972477,2.590105843174,3.80237263797478,0.000985058613174752,0.00894605861775358,0.00636497831054255,"5371/3669/6672/10241/8878/23515/4683/219988/11200/9683/7290/29855/7750/23411",14,"Downres_DEq_MS_BD_vs_CM"
"GO:0043256","GO:0043256","laminin complex","4/989","10/19944",0.4,8.06632962588473,5.10538104198392,0.000992283798156377,0.00894605861775358,0.00636497831054255,"3915/3911/59277/3909",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0097197","GO:0097197","tetraspanin-enriched microdomain","4/989","10/19944",0.4,8.06632962588473,5.10538104198392,0.000992283798156377,0.00894605861775358,0.00636497831054255,"25939/102/81619/23555",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0042470","GO:0042470","melanosome","14/989","112/19944",0.125,2.52072800808898,3.68645379680363,0.00128721238313142,0.0112533567434368,0.0080065842012959,"6520/2040/1267/23385/348/10672/6809/6386/967/6513/6509/5874/11021/126321",14,"Downres_DEq_MS_BD_vs_CM"
"GO:0048770","GO:0048770","pigment granule","14/989","112/19944",0.125,2.52072800808898,3.68645379680363,0.00128721238313142,0.0112533567434368,0.0080065842012959,"6520/2040/1267/23385/348/10672/6809/6386/967/6513/6509/5874/11021/126321",14,"Downres_DEq_MS_BD_vs_CM"
"GO:0030135","GO:0030135","coated vesicle","29/989","323/19944",0.0897832817337461,1.81055386339518,3.35470293351115,0.00153912143317426,0.01325482189465,0.0094305947987111,"3134/3105/1889/102/3106/338/3107/972/950/567/348/3136/3133/8673/55690/527/9522/6844/255738/537/25977/90522/51762/5874/11021/10228/7855/51124/8218",29,"Downres_DEq_MS_BD_vs_CM"
"GO:0150034","GO:0150034","distal axon","26/989","280/19944",0.0928571428571429,1.87254080600896,3.35861579177535,0.0016432878379805,0.0139437806252169,0.00992077796923213,"6623/3675/4133/8826/3831/64780/23767/3673/22941/2059/6809/1627/1525/6624/10590/10642/2332/28964/10381/4131/5621/5663/6505/8867/867/5802",26,"Downres_DEq_MS_BD_vs_CM"
"GO:0005681","GO:0005681","spliceosomal complex","21/989","209/19944",0.100478468899522,2.02623112611937,3.40667933928831,0.00170991994897398,0.0142923482460253,0.0101687782832252,"3958/27339/103/11338/6625/4904/23524/5411/55131/9129/9416/55692/58509/79753/6936/10713/54957/55702/11017/57703/54883",21,"Downres_DEq_MS_BD_vs_CM"
"GO:0019908","GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex","6/989","27/19944",0.222222222222222,4.48129423660263,4.134682324956,0.0017671249153156,0.0142923482460253,0.0101687782832252,"8812/902/51755/730394/2071/2965",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0000228","GO:0000228","nuclear chromosome","23/989","238/19944",0.0966386554621849,1.94879812390072,3.36352416832802,0.00177446016660328,0.0142923482460253,0.0101687782832252,"11277/27339/7150/3066/23347/4172/56916/4171/10592/8467/4176/55506/4174/4173/9555/4175/8805/54108/5424/3364/2073/222229/64431",23,"Downres_DEq_MS_BD_vs_CM"
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","25/989","267/19944",0.0936329588014981,1.88818577384942,3.33742486044004,0.00178344726813488,0.0142923482460253,0.0101687782832252,"6737/3669/85441/23424/8826/8878/64761/57169/7150/85363/55802/10642/2332/55337/7706/4904/60489/1981/219988/26019/23215/79752/10644/55643/80149",25,"Downres_DEq_MS_BD_vs_CM"
"GO:0005614","GO:0005614","interstitial matrix","5/989","19/19944",0.263157894736842,5.30679580650311,4.29006046237223,0.0019274727406361,0.0152349557718771,0.0108394285342189,"3371/54507/89797/64856/1303",5,"Downres_DEq_MS_BD_vs_CM"
"GO:0034358","GO:0034358","plasma lipoprotein particle","7/989","37/19944",0.189189189189189,3.81515590413467,3.91500121394284,0.00201255654109909,0.0153846980201644,0.0109459677604015,"338/51599/348/3931/6291/5360/55937",7,"Downres_DEq_MS_BD_vs_CM"
"GO:1990777","GO:1990777","lipoprotein particle","7/989","37/19944",0.189189189189189,3.81515590413467,3.91500121394284,0.00201255654109909,0.0153846980201644,0.0109459677604015,"338/51599/348/3931/6291/5360/55937",7,"Downres_DEq_MS_BD_vs_CM"
"GO:0005901","GO:0005901","caveola","11/989","81/19944",0.135802469135802,2.73856870014605,3.58132257929857,0.00212567032689945,0.0153846980201644,0.0109459677604015,"26509/8611/493/6714/6513/7035/7048/858/3717/83483/867",11,"Downres_DEq_MS_BD_vs_CM"
"GO:0000109","GO:0000109","nucleotide-excision repair complex","4/989","12/19944",0.333333333333333,6.72194135490394,4.52887237345435,0.00215972363887923,0.0153846980201644,0.0109459677604015,"2071/2072/5424/2073",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0000439","GO:0000439","transcription factor TFIIH core complex","4/989","12/19944",0.333333333333333,6.72194135490394,4.52887237345435,0.00215972363887923,0.0153846980201644,0.0109459677604015,"902/730394/2071/2965",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0033179","GO:0033179","proton-transporting V-type ATPase, V0 domain","4/989","12/19944",0.333333333333333,6.72194135490394,4.52887237345435,0.00215972363887923,0.0153846980201644,0.0109459677604015,"10312/527/23545/245972",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0071006","GO:0071006","U2-type catalytic step 1 spliceosome","4/989","12/19944",0.333333333333333,6.72194135490394,4.52887237345435,0.00215972363887923,0.0153846980201644,0.0109459677604015,"27339/55702/57703/54883",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0071012","GO:0071012","catalytic step 1 spliceosome","4/989","12/19944",0.333333333333333,6.72194135490394,4.52887237345435,0.00215972363887923,0.0153846980201644,0.0109459677604015,"27339/55702/57703/54883",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0072562","GO:0072562","blood microparticle","16/989","145/19944",0.110344827586207,2.22519437955441,3.38219672910068,0.00227438760531177,0.0159331442756466,0.0113361785414616,"2266/2335/2243/2244/3959/2040/348/2934/51129/6386/3698/2162/6513/12/3512/3040",16,"Downres_DEq_MS_BD_vs_CM"
"GO:0031201","GO:0031201","SNARE complex","8/989","48/19944",0.166666666666667,3.36097067745197,3.74075979600451,0.00229194276408781,0.0159331442756466,0.0113361785414616,"8775/6809/23673/8673/6844/51272/10282/10228",8,"Downres_DEq_MS_BD_vs_CM"
"GO:0031904","GO:0031904","endosome lumen","7/989","38/19944",0.184210526315789,3.71475706455218,3.82615241729733,0.00236310196417168,0.0162322599205602,0.0115489945617413,"338/4012/567/5641/967/5771/3717",7,"Downres_DEq_MS_BD_vs_CM"
"GO:0005811","GO:0005811","lipid droplet","13/989","107/19944",0.121495327102804,2.45005339103975,3.43533727332985,0.00244314936577961,0.0165846727535863,0.0117997306830222,"57674/338/10938/27339/729359/23111/2182/6418/26580/57104/84649/79888/1727",13,"Downres_DEq_MS_BD_vs_CM"
"GO:0098862","GO:0098862","cluster of actin-based cell projections","18/989","175/19944",0.102857142857143,2.07419904665607,3.26019016002475,0.00274265426211172,0.0184012966190519,0.0130922296477793,"2028/4311/54825/5243/22941/11078/53841/10672/2059/7464/6564/286262/3710/9429/65010/54407/6584/53405",18,"Downres_DEq_MS_BD_vs_CM"
"GO:0005675","GO:0005675","transcription factor TFIIH holo complex","4/989","13/19944",0.307692307692308,6.20486894298826,4.28793729910436,0.00299802185245602,0.019883432285829,0.014146745583277,"902/730394/2071/2965",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0032994","GO:0032994","protein-lipid complex","7/989","40/19944",0.175,3.52901921132457,3.65715560062743,0.00320345540037887,0.0210044746138478,0.0149443493558344,"338/51599/348/3931/6291/5360/55937",7,"Downres_DEq_MS_BD_vs_CM"
"GO:0035580","GO:0035580","specific granule lumen","9/989","62/19944",0.145161290322581,2.92729704165172,3.47173014825445,0.00332972331894067,0.0215870826407726,0.015358865693517,"567/4057/5768/124583/3934/4758/10562/4317/6590",9,"Downres_DEq_MS_BD_vs_CM"
"GO:0030133","GO:0030133","transport vesicle","36/989","451/19944",0.0798226164079823,1.60968883886835,2.9914976799942,0.00347819268743083,0.0222990797849732,0.0158654403286319,"3134/3105/3106/3107/4311/634/972/567/26509/23385/3136/633/23673/3133/10590/1604/23176/5127/3710/527/9522/6844/537/26056/5663/51762/5874/30061/10282/858/10947/10228/5802/5664/51107/8218",36,"Downres_DEq_MS_BD_vs_CM"
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","15/989","138/19944",0.108695652173913,2.19193739833824,3.20941662781295,0.0035488739528759,0.0225022007781252,0.0160099576821469,"6890/9027/2335/6891/6892/290/4245/4121/1604/128637/537/90522/10282/5771/51560",15,"Downres_DEq_MS_BD_vs_CM"
"GO:0005657","GO:0005657","replication fork","10/989","75/19944",0.133333333333333,2.68877654196158,3.34692754382908,0.00381305899427321,0.0239145113010396,0.0170147941392054,"11277/27339/4172/56916/4683/8467/1786/5424/2073/7320",10,"Downres_DEq_MS_BD_vs_CM"
"GO:0031252","GO:0031252","cell leading edge","35/989","438/19944",0.0799086757990868,1.61142429740848,2.95547394160996,0.00386007088013151,0.0239490419122138,0.017039362119426,"23586/65979/7431/24138/3678/8826/27329/6277/9260/6282/2934/960/841/2059/6809/1969/6624/79567/10642/5420/28964/29780/29959/6714/6868/26499/10381/8936/23396/199731/91663/8394/9181/8861/51330",35,"Downres_DEq_MS_BD_vs_CM"
"GO:0005677","GO:0005677","chromatin silencing complex","4/989","14/19944",0.285714285714286,5.76166401848909,4.0709954126593,0.0040339516773897,0.024500948608988,0.0174320349493849,"8467/8726/11176/23411",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0031089","GO:0031089","platelet dense granule lumen","4/989","14/19944",0.285714285714286,5.76166401848909,4.0709954126593,0.0040339516773897,0.024500948608988,0.0174320349493849,"3959/10447/7078/1893",4,"Downres_DEq_MS_BD_vs_CM"
"GO:0031253","GO:0031253","cell projection membrane","30/989","361/19944",0.0831024930747922,1.67583025468519,2.95994141175298,0.00410995794376785,0.0247025597245214,0.0175754780490073,"23586/3675/24138/3678/634/54825/30845/5243/22941/53841/10672/960/2059/10938/1969/6624/5420/6714/6868/26499/9429/65010/6584/85377/11021/23396/8394/582/9181/8140",30,"Downres_DEq_MS_BD_vs_CM"
"GO:0043596","GO:0043596","nuclear replication fork","7/989","42/19944",0.166666666666667,3.36097067745197,3.49863288235236,0.00425450273644673,0.0253077121539151,0.0180060343702032,"11277/27339/4172/56916/8467/5424/2073",7,"Downres_DEq_MS_BD_vs_CM"
"GO:0071682","GO:0071682","endocytic vesicle lumen","5/989","23/19944",0.217391304347826,4.38387479667648,3.70897693072387,0.00473108276880791,0.0278554567102262,0.0198187140691202,"338/4353/4057/348/3040",5,"Downres_DEq_MS_BD_vs_CM"
