"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1C"
-0.663501620250002,6.241929113875,-1.46563053772013,0.185498160171026,0.228591226912511,-7.6014112309659,"CI170_HUMAN",1,1.46716847333561,0.182969566135488,0.226601597554515,0.663501620250002,"Non-significant",0.644737032660332,"LINC02872","CI170_HUMAN",-0.663501620250002
0.713431715750001,6.925803601625,1.46023709627286,0.186927676833684,0.230218203978832,-7.60832682812955,"PLAT4_HUMAN",1,-1.46690058967876,0.183040328480498,0.226655931946837,-0.713431715750001,"Non-significant",0.644632910278066,"PLAAT4","PLAT4_HUMAN",0.713431715750001
-0.0481944074999987,10.22750186875,-1.34710162648827,0.219273223062397,0.265477448605708,-7.75008343817891,"TBC8B_HUMAN",36,1.46663963635184,0.183109283706458,0.226708012979103,0.0481944074999987,"Non-significant",0.644533129493653,"TBC1D8B","TBC8B_HUMAN",-0.0481944074999987
-0.736970305250003,8.464921772375,-1.45699698757927,0.187791222439493,0.231146643391133,-7.61247476840157,"COPT2_HUMAN",1,1.46574403872714,0.183346116415239,0.226967897674262,0.736970305250003,"Non-significant",0.644035565048489,"SLC31A2","COPT2_HUMAN",-0.736970305250003
0.63528084825,9.373251796375,1.42601288547339,0.196231782999365,0.240692331039238,-7.65188581607785,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,-1.46416319626474,0.183764824863189,0.227452820671339,-0.63528084825,"Non-significant",0.643108673059562,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",0.63528084825
1.0813350685,8.6162841325,1.42462206759085,0.196618506798302,0.241096507681538,-7.65364394816997,"TGM3_HUMAN",27,-1.46280744810275,0.184124594974972,0.227864661730148,-1.0813350685,"Non-significant",0.642323021926218,"TGM3","TGM3_HUMAN",1.0813350685
-1.0285247565,6.9091783165,-1.42654744089393,0.196083328099456,0.240597929394918,-7.65120983142074,"SH23A_HUMAN",6,1.46213182046924,0.184304118938966,0.228053349755805,1.0285247565,"Non-significant",0.641963544252785,"SH2D3A","SH23A_HUMAN",-1.0285247565
0.484491348500001,6.75687015075,1.45266389736739,0.188951677100438,0.232405324132438,-7.61801414095207,"G0S2_HUMAN",3,-1.46034148826513,0.184780592863257,0.228602838242147,-0.484491348500001,"Non-significant",0.640918381879273,"G0S2","G0S2_HUMAN",0.484491348500001
0.327373742999999,6.710804224,1.45639698121082,0.187951528105952,0.231310181107471,-7.61324234195552,"TFDP2_HUMAN",5,-1.46025950948547,0.184802436799382,0.228602838242147,-0.327373742999999,"Non-significant",0.640918381879273,"TFDP2","TFDP2_HUMAN",0.327373742999999
1.09727752175,8.154805004625,1.42089982232642,0.197656845854223,0.242219443804592,-7.65834453899392,"SWAHB_HUMAN",20,-1.45888213494556,0.185169795083568,0.229023654109962,-1.09727752175,"Non-significant",0.640119660372293,"SOWAHB","SWAHB_HUMAN",1.09727752175
0.952666640499999,6.6687775255,1.42449634797288,0.196653497288207,0.241104338711606,-7.65380282327782,"PCDGK_HUMAN",5,-1.45856184595654,0.185255312502991,0.229094194032153,-0.952666640499999,"Non-significant",0.639985917060053,"PCDHGC3","PCDGK_HUMAN",0.952666640499999
-0.108656882999998,9.90179061875,-1.86452828864253,0.103834637475164,0.1358197019364,-7.05787623160935,"YPEL5_HUMAN",5,1.45846496605022,0.185281186465439,0.229094194032153,0.108656882999998,"Non-significant",0.639985917060053,"YPEL5","YPEL5_HUMAN",-0.108656882999998
0.152109384749997,9.908534407625,1.69042464195052,0.134099896756798,0.170512600658177,-7.30208984320025,"NOMO1_HUMAN",4,-1.45813428196762,0.185369527418487,0.22913886666029,-0.152109384749997,"Non-significant",0.63990123929401,"NOMO1","NOMO1_HUMAN",0.152109384749997
0.0481507775000019,13.06432425875,1.40245683423486,0.20287406471531,0.247829781374688,-7.68153320214605,"XPP3_HUMAN",21,-1.45812620780973,0.185371684868492,0.22913886666029,-0.0481507775000019,"Non-significant",0.63990123929401,"XPNPEP3","XPP3_HUMAN",0.0481507775000019
0.8927459715,7.29553890225,1.41982229954182,0.197958338332329,0.242492491469728,-7.6597039955689,"PARP2_HUMAN",10,-1.45672563588137,0.185746263283616,0.229568218946862,-0.8927459715,"Non-significant",0.639088235138826,"PARP2","PARP2_HUMAN",0.8927459715
0.2299156175,10.97680497125,1.48984919274306,0.179199980159064,0.221574979134627,-7.5701904716904,"TOM5_HUMAN",5,-1.45643366801741,0.185824434226664,0.229631162013861,-0.2299156175,"Non-significant",0.638969176499044,"TOMM5","TOM5_HUMAN",0.2299156175
0.128675937750002,8.512770414125,1.4254813160782,0.19637950820455,0.240838480235145,-7.6525578851736,"ZMY11_HUMAN",16,-1.45581630891569,0.185989821551759,0.22977283892457,-0.128675937750002,"Non-significant",0.63870130986158,"ZMYND11","ZMY11_HUMAN",0.128675937750002
-0.061811684999995,10.20515573,-2.06335044500192,0.0773327987685499,0.103989003979808,-6.76934793899227,"MCRI2_HUMAN",8,1.45580219909741,0.185993603035038,0.22977283892457,0.061811684999995,"Non-significant",0.63870130986158,"MCRIP2","MCRI2_HUMAN",-0.061811684999995
0.0579779150000022,10.6604491475,1.47378650214411,0.183355167389269,0.226082607654206,-7.5909275545283,"DJB14_HUMAN",15,-1.45524451460442,0.186143119511744,0.229923850287879,-0.0579779150000022,"Non-significant",0.638415976485517,"DNAJB14","DJB14_HUMAN",0.0579779150000022
-0.188988685499996,8.5188093185,-1.57402812330068,0.158793056302358,0.198732987612855,-7.45964653831094,"PADC1_HUMAN",4,1.45476188073861,0.186272601338124,0.230050074238688,0.188988685499996,"Non-significant",0.638177622249446,"PRADC1","PADC1_HUMAN",-0.188988685499996
0.0791625974999999,11.68015480125,1.3843517317283,0.208114337840007,0.253177790532393,-7.70412959043055,"PEX6_HUMAN",34,-1.45137078834242,0.187184637849168,0.231142588987788,-0.0791625974999999,"Non-significant",0.63612002657505,"PEX6","PEX6_HUMAN",0.0791625974999999
-0.0665037625000018,14.44990098375,-1.52745585999457,0.16980402270757,0.211134106417187,-7.52118427475344,"JUPI2_HUMAN",12,1.45033177284152,0.187464877817053,0.23145473196425,0.0665037625000018,"Non-significant",0.635533935879421,"JPT2","JUPI2_HUMAN",-0.0665037625000018
-0.36625313775,7.679920315875,-1.41837331150115,0.198364414119831,0.242919315213723,-7.66153120329089,"SETD9_HUMAN",10,1.45017616969,0.187506878798749,0.231472683273968,0.36625313775,"Non-significant",0.635500253904664,"SETD9","SETD9_HUMAN",-0.36625313775
0.971651553749998,7.502725124375,1.41552590732432,0.199164557724417,0.24382833072754,-7.66511880578449,"FGFR3_HUMAN",5,-1.44957774864314,0.187668485021899,0.23163825746809,-0.971651553749998,"Non-significant",0.635189710768708,"FGFR3","FGFR3_HUMAN",0.971651553749998
-0.89376544975,7.529865145875,-1.41911850894146,0.198155481431034,0.242698714469948,-7.66059162210343,"CFAD_HUMAN",3,1.44831140178633,0.188010876967344,0.232026893405233,0.89376544975,"Non-significant",0.634461674675512,"CFD","CFAD_HUMAN",-0.89376544975
0.0951156599999994,11.7227771275,1.67757692701362,0.136637597096422,0.173503812281673,-7.31972654004477,"RN126_HUMAN",7,-1.44810575033759,0.188066533050849,0.232061602559743,-0.0951156599999994,"Non-significant",0.634396712951899,"RNF126","RN126_HUMAN",0.0951156599999994
-0.523416757500001,7.02879607675,-1.44739757146346,0.190370740361898,0.234048274578535,-7.62473449278299,"KC1G2_HUMAN",2,1.44733276387458,0.188275860081012,0.232285893533789,0.523416757500001,"Non-significant",0.633977163624019,"CSNK1G2","KC1G2_HUMAN",-0.523416757500001
0.311890601750002,8.143223166375,1.42395801914946,0.196803388748186,0.24121793860091,-7.65448303505353,"NECT3_HUMAN",8,-1.44695953417206,0.188377006091939,0.232376669742274,-0.311890601750002,"Non-significant",0.633807476586369,"NECTIN3","NECT3_HUMAN",0.311890601750002
1.50432968375,10.210206746625,1.40919105729406,0.20095502610463,0.245841787378218,-7.67308591694023,"CASPE_HUMAN",16,-1.44678969706139,0.188423048320381,0.232399454827699,-1.50432968375,"Non-significant",0.63376489506656,"CASP14","CASPE_HUMAN",1.50432968375
-0.976119995500005,9.3877141475,-1.41044607384336,0.200599176801802,0.245442075956218,-7.67150912424452,"GMFG_HUMAN",6,1.44541568002759,0.188795908155051,0.232825268447538,0.976119995500005,"Non-significant",0.632969887631207,"GMFG","GMFG_HUMAN",-0.976119995500005
-0.0819292064999999,9.740354061,-1.40848230869433,0.201156233857236,0.245980834931473,-7.6739760335664,"FXL20_HUMAN",19,1.44472280282595,0.188984179753603,0.233023354467982,0.0819292064999999,"Non-significant",0.632600550183059,"FBXL20","FXL20_HUMAN",-0.0819292064999999
-0.0712265975000008,11.78742885375,-1.67364029049812,0.137424163647781,0.174450041473967,-7.32511892357238,"CDS2_HUMAN",9,1.44417917248775,0.189132014373258,0.233171529786776,0.0712265975000008,"Non-significant",0.632324477975288,"CDS2","CDS2_HUMAN",-0.0712265975000008
0.0899021624999996,14.38473498875,1.71257102488319,0.129829503932395,0.165732680394693,-7.27155453077516,"MGST3_HUMAN",7,-1.44349908401378,0.189317102333974,0.233365582856547,-0.0899021624999996,"Non-significant",0.631963194038924,"MGST3","MGST3_HUMAN",0.0899021624999996
0.177855848749999,8.068974077625,1.40569850871819,0.201948266629279,0.246770359440155,-7.67746975970072,"UHRF2_HUMAN",18,-1.44195612465338,0.189737620977876,0.233849745170714,-0.177855848749999,"Non-significant",0.631063099011894,"UHRF2","UHRF2_HUMAN",0.177855848749999
-0.048342704999996,12.49051261,-1.45847091612984,0.187397950430699,0.230763670442712,-7.61058848266931,"CCHL_HUMAN",16,1.44143633661881,0.189879471249892,0.233978243477482,0.048342704999996,"Non-significant",0.630824523687968,"HCCS","CCHL_HUMAN",-0.048342704999996
-0.0990171434999993,9.12507224075,-1.39079890568213,0.206234701846999,0.251170683697205,-7.69610232455062,"LZTR1_HUMAN",27,1.44137067324107,0.189897397512096,0.233978243477482,0.0990171434999993,"Non-significant",0.630824523687968,"LZTR1","LZTR1_HUMAN",-0.0990171434999993
-0.659727096750001,6.909111618875,-1.40677220676933,0.201642455492118,0.246468134765526,-7.67612270884476,"RGL3_HUMAN",8,1.44107924635503,0.189976975935668,0.23404208274799,0.659727096750001,"Non-significant",0.630706045743619,"RGL3","RGL3_HUMAN",-0.659727096750001
0.179883479999997,10.669268845,1.57310679053896,0.159004362106598,0.198908840634687,-7.46087270733113,"UBE2A_HUMAN",4,-1.4399786565269,0.190277775932408,0.234378397389196,-0.179883479999997,"Non-significant",0.630082419646341,"UBE2A","UBE2A_HUMAN",0.179883479999997
-1.0666086665,9.371174216,-1.40115045534837,0.203248221565135,0.248107061487693,-7.68316924693069,"CNTRB_HUMAN",14,1.43837253973806,0.190717500662769,0.234885712023156,1.0666086665,"Non-significant",0.629143400328508,"CNTROB","CNTRB_HUMAN",-1.0666086665
-0.263706445,11.638922095,-1.40718793336816,0.201524158704622,0.246359265224258,-7.6756009864438,"LEG3_HUMAN",12,1.43823358292086,0.190755586877594,0.234898296828523,0.263706445,"Non-significant",0.629120132139618,"LGALS3","LEG3_HUMAN",-0.263706445
0.664676189499998,6.31524646275,1.39998480106793,0.203582591051838,0.248335406653537,-7.68462832479428,"CO6A3_HUMAN",19,-1.43737185926743,0.190991924893603,0.235154971505723,-0.664676189499998,"Non-significant",0.62864583522673,"COL6A3","CO6A3_HUMAN",0.664676189499998
-0.0374968074999984,11.99999511125,-1.34822722931619,0.218928478951307,0.265136228316173,-7.74870563474575,"TFB2M_HUMAN",23,1.43703100522079,0.191085480011691,0.235235798308536,0.0374968074999984,"Non-significant",0.628496586401926,"TFB2M","TFB2M_HUMAN",-0.0374968074999984
1.49825561025,9.158097803375,1.39936289034823,0.203761186697232,0.248481342979017,-7.68540650349222,"LEG7_HUMAN",11,-1.4364884082328,0.191234492084643,0.235384861825563,-1.49825561025,"Non-significant",0.628221471131617,"LGALS7","LEG7_HUMAN",1.49825561025
0.139857055000004,11.647248625,2.59633205456957,0.0351164759236315,0.0509022829854325,-5.96831485132142,"CF120_HUMAN",2,-1.43622973854815,0.191305566248224,0.235437964360677,-0.139857055000004,"Non-significant",0.628123505881037,"C6orf120","CF120_HUMAN",0.139857055000004
-0.801357269250001,8.997114896875,-1.40588835814914,0.20189416363944,0.246740018169761,-7.67723161878577,"RN146_HUMAN",4,1.43601563994932,0.191364411456828,0.235476003528409,0.801357269250001,"Non-significant",0.628053343593212,"RNF146","RN146_HUMAN",-0.801357269250001
0.0826644900000062,17.25668621,1.40907896802144,0.200986835378121,0.245845020374718,-7.67322670653946,"HCD2_HUMAN",17,-1.43523017872682,0.191580434009951,0.235707411804098,-0.0826644900000062,"Non-significant",0.627626760899473,"HSD17B10","HCD2_HUMAN",0.0826644900000062
0.0451853275000005,10.34490144375,1.53111333643264,0.168914608843067,0.210268594935146,-7.51638486798327,"DAA10_HUMAN",14,-1.43461682295832,0.191749273650302,0.235880710390893,-0.0451853275000005,"Non-significant",0.627307572947902,"DNAAF10","DAA10_HUMAN",0.0451853275000005
0.46387791625,6.910303711875,1.39953872032319,0.203710679069145,0.248455695828942,-7.68518651250173,"TF3B_HUMAN",11,-1.43416852153175,0.191872762061729,0.2359981776475,-0.46387791625,"Non-significant",0.627091350592142,"BRF1","TF3B_HUMAN",0.46387791625
0.0392568150000017,12.6241825825,1.40004346343439,0.203565752009268,0.248335406653537,-7.68455491215518,"PLPP_HUMAN",19,-1.43151610847547,0.192604837855942,0.236864047021846,-0.0392568150000017,"Non-significant",0.625500854705593,"PDXP","PLPP_HUMAN",0.0392568150000017
-0.0668365957500026,9.005639195375,-1.54347055703902,0.165941057911206,0.206849626905288,-7.50012688176415,"MYCT_HUMAN",11,1.43108703547013,0.192723496331209,0.23697539760405,0.0668365957500026,"Non-significant",0.625296739388279,"SLC2A13","MYCT_HUMAN",-0.0668365957500026
0.196736693499998,8.07232064025,1.40355608831042,0.202559704176707,0.247481627265613,-7.68015588100286,"HAUS1_HUMAN",12,-1.42943578890383,0.193180747679293,0.237502993318081,-0.196736693499998,"Non-significant",0.624330912467186,"HAUS1","HAUS1_HUMAN",0.196736693499998
-3.23702871925,9.956059396625,-1.3915596338636,0.206013910442908,0.251010588482693,-7.69515374527448,"TASP1_HUMAN",6,1.42850445554604,0.193439070177442,0.237785900907927,3.23702871925,"Non-significant",0.623813899672813,"TASP1","TASP1_HUMAN",-3.23702871925
-0.605493545500002,8.0345191955,-1.39116218819091,0.206129237714018,0.251078518018997,-7.69564937157207,"CNKR3_HUMAN",17,1.42812563141777,0.193544231681513,0.237880479563061,0.605493545500002,"Non-significant",0.62364119464148,"CNKSR3","CNKR3_HUMAN",-0.605493545500002
-0.496105551749999,6.848129332125,-1.40872046498141,0.201088603307531,0.245933812721878,-7.67367696148921,"REN3A_HUMAN",4,1.42707693379934,0.193835614462185,0.238203877285575,0.496105551749999,"Non-significant",0.623051173709557,"UPF3A","REN3A_HUMAN",-0.496105551749999
0.74752545375,7.687326312125,1.39555363776054,0.204858136501619,0.249710662700239,-7.69016861732209,"CD36_HUMAN",5,-1.42675246170151,0.193925848468578,0.238280025764088,-0.74752545375,"Non-significant",0.622912361614989,"CD36","CD36_HUMAN",0.74752545375
0.0505068325,10.87663161875,1.68566615611877,0.135034582767562,0.171597542310836,-7.30862879059057,"THG1_HUMAN",11,-1.42624787225937,0.194066246171384,0.238417780058096,-0.0505068325,"Non-significant",0.622661360118106,"THG1L","THG1_HUMAN",0.0505068325
0.0600204500000032,10.4029157175,1.48633897602297,0.180100672868765,0.222485741598086,-7.57473231246678,"RM02_HUMAN",13,-1.42527618768575,0.194336862976043,0.238715450018226,-0.0600204500000032,"Non-significant",0.622119471900158,"MRPL2","RM02_HUMAN",0.0600204500000032
0.0634770425000006,16.57296490875,1.55097357416305,0.164159077275504,0.204810074356901,-7.49022364503674,"EF1B_HUMAN",11,-1.42245500083933,0.195124467307121,0.239647987021961,-0.0634770425000006,"Non-significant",0.620426214612632,"EEF1B2","EF1B_HUMAN",0.0634770425000006
-0.119439124749995,9.403265476375,-1.87274923807261,0.102581370321177,0.134388929194467,-7.04612832339725,"S29A3_HUMAN",4,1.42150809116301,0.19538945376609,0.239938476951395,0.119439124749995,"Non-significant",0.619900102229122,"SLC29A3","S29A3_HUMAN",-0.119439124749995
0.152296304750001,7.800935268375,1.4015122348567,0.203144543847023,0.248016419479513,-7.68271625859777,"SEBP2_HUMAN",12,-1.4198019559377,0.195867708962807,0.240490738360889,-0.152296304750001,"Non-significant",0.618901644263996,"SECISBP2","SEBP2_HUMAN",0.152296304750001
0.0643112650000024,11.841695905,1.40038345475254,0.203468181792835,0.248299350020674,-7.68412939782405,"OXDD_HUMAN",17,-1.41929073202545,0.196011214307412,0.240631885435067,-0.0643112650000024,"Non-significant",0.618646826077616,"DDO","OXDD_HUMAN",0.0643112650000024
0.342297434500001,7.62691539525,1.38045229380169,0.209258536091332,0.25433888979291,-7.70897429737523,"AKIB1_HUMAN",16,-1.41633619102012,0.19684240585829,0.241617101933818,-0.342297434500001,"Non-significant",0.61687232910461,"ANKIB1","AKIB1_HUMAN",0.342297434500001
0.268368721249999,8.536473989375,1.38411688896399,0.208183090067625,0.253177790532393,-7.70442158456366,"B3GN2_HUMAN",12,-1.4150753626194,0.197198058787639,0.242018409656524,-0.268368721249999,"Non-significant",0.616151597209041,"B3GNT2","B3GN2_HUMAN",0.268368721249999
-0.2283856865,7.66679096225,-1.3857990708385,0.207691060026808,0.252796906225742,-7.70232939776385,"TNIK_HUMAN",12,1.41449804711236,0.197361096803083,0.242183241367475,0.2283856865,"Non-significant",0.615855912528402,"TNIK","TNIK_HUMAN",-0.2283856865
0.138416528499999,8.619646907,1.58335204060997,0.1566691704343,0.196366459121295,-7.44721822375256,"TLE5_HUMAN",5,-1.41429855497238,0.197417462504378,0.242190382270526,-0.138416528499999,"Non-significant",0.615843107310943,"TLE5","TLE5_HUMAN",0.138416528499999
0.653006314250002,10.500649332875,1.37876968117897,0.209753973521404,0.254904302596873,-7.7110623587504,"A2GL_HUMAN",11,-1.41427406834336,0.197424382083377,0.242190382270526,-0.653006314250002,"Non-significant",0.615843107310943,"LRG1","A2GL_HUMAN",0.653006314250002
-0.272882819499999,7.60844010125,-1.44048740799574,0.192247265007992,0.23614867338274,-7.6335323396249,"4EBP2_HUMAN",4,1.41398896851476,0.197504963090677,0.242252817608833,0.272882819499999,"Non-significant",0.615731163029098,"EIF4EBP2","4EBP2_HUMAN",-0.272882819499999
-0.621017813749998,7.237197220375,-1.40171454974164,0.20308658551716,0.24798157747706,-7.6824629088593,"TM104_HUMAN",2,1.41384533975572,0.197545569532351,0.242252817608833,0.621017813749998,"Non-significant",0.615731163029098,"TMEM104","TM104_HUMAN",-0.621017813749998
0.90068995925,7.075364649375,1.38245821652033,0.208669252717682,0.253695821600655,-7.70648309945647,"METL8_HUMAN",4,-1.41378900573931,0.197561498189953,0.242252817608833,-0.90068995925,"Non-significant",0.615731163029098,"METTL8","METL8_HUMAN",0.90068995925
0.0329153524999999,11.15793144625,1.21366662774008,0.263622254955003,0.313276749896478,-7.9083365452623,"NU160_HUMAN",44,-1.41358370789485,0.197619556544804,0.242288762489622,-0.0329153524999999,"Non-significant",0.615666728255905,"NUP160","NU160_HUMAN",0.0329153524999999
