"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.6036717875,13.62784731375,-27.7364936442619,1.3536362158454e-08,9.20145134142009e-07,10.6256412994279,"ESF1_HUMAN",32,-31.5170656172739,2.02879884185982e-09,1.71152049203212e-07,-0.6036717875,"Up in D1CM",6.76661789668784,"ESF1","ESF1_HUMAN"
0.594507455,14.897396445,26.5991732860657,1.82605403099524e-08,1.12708492616469e-06,10.3031269971003,"AMPN_HUMAN",49,31.5135823036409,2.03051428643032e-09,1.71152049203212e-07,0.594507455,"Up in D2B",6.76661789668784,"ANPEP","AMPN_HUMAN"
0.609245065000001,10.866471885,27.9303868445742,1.28783855981143e-08,9.04599268387547e-07,10.6791872868493,"IFIT1_HUMAN",29,31.2220512358739,2.18006476119513e-09,1.81938275961522e-07,0.609245065000001,"Up in D2B",6.74007592495967,"IFIT1","IFIT1_HUMAN"
-0.443026300000001,14.122513175,-26.2139058106503,2.02673235979574e-08,1.20305120145904e-06,10.1904778864397,"GBP2_HUMAN",29,-31.1224968434166,2.23395273458919e-09,1.84607721567179e-07,-0.443026300000001,"Non-significant",6.73375013774193,"GBP2","GBP2_HUMAN"
-0.691612717499996,12.22242546125,-27.3173518999868,1.50936938655565e-08,9.9394332494356e-07,10.5084829813157,"DDX21_HUMAN",43,-31.0217028934391,2.29004875120322e-09,1.874060283873e-07,-0.691612717499996,"Up in D1CM",6.7272164430468,"DDX21","DDX21_HUMAN"
-0.514212372500003,14.05600678875,-25.9197879268441,2.19688693743475e-08,1.28594166636372e-06,10.1032729562004,"BCAP_HUMAN",37,-30.8763449499552,2.37376895224772e-09,1.9127884923443e-07,-0.514212372500003,"Up in D1CM",6.71833304967271,"PIK3AP1","BCAP_HUMAN"
-1.534469605,11.1424381725,-30.2841341756053,7.2168390749046e-09,6.50497585282721e-07,11.2984179359642,"IMA1_HUMAN",16,-30.8610803742961,2.38275942218711e-09,1.9127884923443e-07,-1.534469605,"Up in D1CM",6.71833304967271,"KPNA2","IMA1_HUMAN"
1.03645300775,10.130218386125,29.841240072243,8.01987471762936e-09,7.04161708280187e-07,11.1860518399679,"IRF6_HUMAN",20,30.8085768223531,2.41397754248957e-09,1.91956761374006e-07,1.03645300775,"Up in D2B",6.71679658593936,"IRF6","IRF6_HUMAN"
0.840782165,11.9479837425,30.328585977641,7.14142211518714e-09,6.50497585282721e-07,11.3095947545737,"BODG_HUMAN",18,30.7106403607893,2.47345157795989e-09,1.94847881781532e-07,0.840782165,"Up in D2B",6.71030431112145,"BBOX1","BODG_HUMAN"
0.9186785225,14.77118456375,29.1217792699492,9.55100936341871e-09,7.55950340680212e-07,10.9995201634923,"TMPS6_HUMAN",21,30.2455661601555,2.77943255663393e-09,2.16924416850624e-07,0.9186785225,"Up in D2B",6.66369156137136,"TMPRSS6","TMPS6_HUMAN"
0.811460972500001,11.51658368125,33.2196106165863,3.71880607020972e-09,4.23592113051321e-07,11.9995169099594,"IL18_HUMAN",13,30.1257118212956,2.86506326891667e-09,2.2155613113485e-07,0.811460972500001,"Up in D2B",6.65451622721129,"IL18","IL18_HUMAN"
0.600239037499996,11.50975787875,30.2622309757405,7.25433301893175e-09,6.50497585282721e-07,11.2929039489372,"IGSF8_HUMAN",18,30.0809046141221,2.89783777260768e-09,2.22053405321001e-07,0.600239037499996,"Up in D2B",6.65354256227513,"IGSF8","IGSF8_HUMAN"
-0.95801425,9.4526189565,-29.2708920836802,9.20813566226417e-09,7.3919405235452e-07,11.0385953696155,"CCPG1_HUMAN",19,-30.0228646918466,2.94092243337721e-09,2.23324641359788e-07,-0.95801425,"Up in D1CM",6.65106335477827,"CCPG1","CCPG1_HUMAN"
1.23316478875,9.645479203125,28.3278017798527,1.16402907515605e-08,8.45827678835374e-07,10.7876801226685,"EHD2_HUMAN",29,29.8201789393708,3.09715398423051e-09,2.3308849047392e-07,1.23316478875,"Up in D2B",6.63247917069681,"EHD2","EHD2_HUMAN"
0.536936284999999,10.94301653,24.7411125931127,3.06293582383452e-08,1.56469612479401e-06,9.7428303599137,"TENS2_HUMAN",52,29.753517564632,3.15056820228456e-09,2.35010082982801e-07,0.536936284999999,"Up in D2B",6.62891350415443,"TNS2","TENS2_HUMAN"
-0.542589662500001,11.21741056375,-30.1350962800174,7.47638879193831e-09,6.633524329184e-07,11.2608107071343,"TTC4_HUMAN",18,-29.718988893486,3.17864353383049e-09,2.35024441637344e-07,-0.542589662500001,"Up in D1CM",6.62888697042505,"TTC4","TTC4_HUMAN"
1.07736087,12.9764202825,28.9369837505496,9.99626631271549e-09,7.58907055215507e-07,10.9507870769388,"FADS2_HUMAN",18,29.5634353772673,3.30867692154723e-09,2.40505233835828e-07,1.07736087,"Up in D2B",6.61887546814135,"FADS2","FADS2_HUMAN"
-0.873734709999997,10.5324827425,-27.4298223423512,1.46566712889642e-08,9.72764427517161e-07,10.5401117039648,"TAXB1_HUMAN",32,-29.5620800961175,3.30983593842164e-09,2.40505233835828e-07,-0.873734709999997,"Up in D1CM",6.61887546814135,"TAX1BP1","TAXB1_HUMAN"
1.300354482,9.7710809715,28.9016973176991,1.00839471092819e-08,7.58907055215507e-07,10.9414425981572,"KAIN_HUMAN",16,29.3450047656465,3.50153241121272e-09,2.49948222708991e-07,1.300354482,"Up in D2B",6.6021499470107,"SERPINA4","KAIN_HUMAN"
-0.561299085000002,12.512934565,-26.4626046502478,1.89448529941731e-08,1.1418645840753e-06,10.2633980013367,"ABCF2_HUMAN",27,-29.3206761246282,3.52378700986504e-09,2.49948222708991e-07,-0.561299085000002,"Up in D1CM",6.6021499470107,"ABCF2","ABCF2_HUMAN"
-1.1414089175,12.63938093125,-27.9792443207544,1.27183777620956e-08,9.04599268387547e-07,10.6926158859813,"4F2_HUMAN",25,-29.315273640628,3.52875056381183e-09,2.49948222708991e-07,-1.1414089175,"Up in D1CM",6.6021499470107,"SLC3A2","4F2_HUMAN"
-1.00448346125,9.083103060625,-29.1025653832396,9.59623756706403e-09,7.55950340680212e-07,10.9944690959513,"TUFT1_HUMAN",16,-29.2000035066266,3.63655928243948e-09,2.55437984930686e-07,-1.00448346125,"Up in D1CM",6.59271452046664,"TUFT1","TUFT1_HUMAN"
-0.466161252499997,16.27328610375,-23.9222055213889,3.89435179584135e-08,1.81957366552327e-06,9.48146574541172,"FMO3_HUMAN",41,-29.1413357789192,3.69285386006116e-09,2.56203084240262e-07,-0.466161252499997,"Non-significant",6.59141564640841,"FMO3","FMO3_HUMAN"
-0.705589051999997,10.373868584,-28.9288582145671,1.00163797692801e-08,7.58907055215507e-07,10.9486364016271,"TSYL1_HUMAN",18,-29.1254739631819,3.70824252904401e-09,2.56203084240262e-07,-0.705589051999997,"Up in D1CM",6.59141564640841,"TSPYL1","TSYL1_HUMAN"
-0.404988289999999,18.02792406,-22.7737772585182,5.53016335021481e-08,2.36618004461729e-06,9.09855630614637,"HMCS2_HUMAN",42,-29.0319651079171,3.80044677184829e-09,2.60438746665929e-07,-0.404988289999999,"Non-significant",6.58429440331662,"HMGCS2","HMCS2_HUMAN"
0.632528542500001,12.60412919625,25.8761521004404,2.2234902162425e-08,1.29253786432469e-06,10.0902445020334,"CADH2_HUMAN",34,28.9793259360638,3.85348848201564e-09,2.61943987217015e-07,0.632528542500001,"Up in D2B",6.58179156609728,"CDH2","CADH2_HUMAN"
-0.5124645225,13.02245235375,-24.0430100474776,3.75691755949073e-08,1.78493576768465e-06,9.52061315416397,"DTX3L_HUMAN",49,-28.9423359645441,3.89126127563111e-09,2.62395530338357e-07,-0.5124645225,"Up in D1CM",6.58104356703235,"DTX3L","DTX3L_HUMAN"
5.23922312125,8.762283741875,27.8807191845198,1.304339817359e-08,9.0552050468729e-07,10.6655096883176,"DMBT1_HUMAN",10,28.6439250967084,4.21174793246552e-09,2.81752566053587e-07,5.23922312125,"Up in D2B",6.55013211993904,"DMBT1","DMBT1_HUMAN"
1.49432039375,9.463585615625,30.6620861374107,6.60335642346704e-09,6.18441014371152e-07,11.3928712021562,"SDCB2_HUMAN",9,28.5833254748838,4.28041072951574e-09,2.84091197158174e-07,1.49432039375,"Up in D2B",6.54654222310515,"SDCBP2","SDCB2_HUMAN"
-0.492809534999999,14.6531461475,-25.5320418517338,2.44660998894988e-08,1.38405876488983e-06,9.9866690561273,"DNJB1_HUMAN",26,-28.4625902759548,4.4210106055503e-09,2.87429799723314e-07,-0.492809534999999,"Non-significant",6.54146820772409,"DNAJB1","DNJB1_HUMAN"
0.374668117500001,12.34268736875,21.5629847360031,8.15921492792258e-08,3.18398252904905e-06,8.67231362588286,"DSG2_HUMAN",47,28.4546255328613,4.4304675276543e-09,2.87429799723314e-07,0.374668117500001,"Non-significant",6.54146820772409,"DSG2","DSG2_HUMAN"
0.858522177500003,12.01114690125,26.4924690810569,1.87927525611604e-08,1.1418645840753e-06,10.2721047040379,"PROS_HUMAN",31,28.4524842436103,4.43301387638282e-09,2.87429799723314e-07,0.858522177500003,"Up in D2B",6.54146820772409,"PROS1","PROS_HUMAN"
1.094263554,9.8840675355,27.9368477241241,1.2857095452145e-08,9.04599268387547e-07,10.6809645470535,"PRS23_HUMAN",17,28.4059864566589,4.48871694804007e-09,2.88819810343739e-07,1.094263554,"Up in D2B",6.5393730215321,"PRSS23","PRS23_HUMAN"
-0.6657073475,12.70062196125,-25.322682576552,2.59478277290303e-08,1.41558504721308e-06,9.92291846342487,"PIGR_HUMAN",36,-28.1682823541504,4.78611547078374e-09,3.05622479569971e-07,-0.6657073475,"Up in D1CM",6.51481470508933,"PIGR","PIGR_HUMAN"
1.1880242775,14.17587578375,26.7984986757675,1.73116275022153e-08,1.0971406632795e-06,10.3607185917585,"CP1A2_HUMAN",25,28.0175864781433,4.98615699652727e-09,3.16002385892695e-07,1.1880242775,"Up in D2B",6.50030963834324,"CYP1A2","CP1A2_HUMAN"
-0.435359957500001,17.17530965875,-23.4708162219111,4.46095459097977e-08,2.0107693180411e-06,9.33331982906797,"A1AT_HUMAN",33,-27.9803372766125,5.03704702034191e-09,3.16845293540761e-07,-0.435359957500001,"Non-significant",6.49915273955486,"SERPINA1","A1AT_HUMAN"
2.134487749,9.1898714905,30.431394026912,6.97040795861243e-09,6.45643611902684e-07,11.3353747580329,"THYG_HUMAN",6,27.9380364784368,5.09555081281561e-09,3.18151094823872e-07,2.134487749,"Up in D2B",6.49736657792784,"TG","THYG_HUMAN"
0.516756297499999,15.18118536625,24.901905674708,2.92453283740962e-08,1.51232437340648e-06,9.79306920980394,"PEPD_HUMAN",28,27.8941694370432,5.15703223937574e-09,3.19622240777192e-07,0.516756297499999,"Up in D2B",6.49536300811043,"PEPD","PEPD_HUMAN"
-0.550470352500001,11.46027898875,-24.6037569369741,3.18708523520416e-08,1.58023184985505e-06,9.69963838686097,"HMDH_HUMAN",32,-27.8014820895364,5.28971075738482e-09,3.25452350175158e-07,-0.550470352500001,"Up in D1CM",6.48751258795858,"HMGCR","HMDH_HUMAN"
1.09225774,10.8405076275,27.5437610451658,1.42285589901101e-08,9.59460189821101e-07,10.5720098280379,"HEPS_HUMAN",15,27.6028478204624,5.58722912714157e-09,3.39867147550781e-07,1.09225774,"Up in D2B",6.46869081343096,"HPN","HEPS_HUMAN"
0.619880197499999,12.22200632125,32.5983653437469,4.25780907456535e-09,4.54292059360903e-07,11.8571318523089,"LDHB_HUMAN",13,27.5750513608032,5.63035051563689e-09,3.39867147550781e-07,0.619880197499999,"Up in D2B",6.46869081343096,"LDHB","LDHB_HUMAN"
-0.830395698999997,10.3223831655,-26.6885247068056,1.78280417150543e-08,1.11313010086069e-06,10.3290010356689,"WDR74_HUMAN",20,-27.5481397850003,5.67245736634691e-09,3.39867147550781e-07,-0.830395698999997,"Up in D1CM",6.46869081343096,"WDR74","WDR74_HUMAN"
0.712577819500002,9.38048410425,29.5594348545997,8.58366247794814e-09,7.35705269910438e-07,11.1135879941517,"SPTC3_HUMAN",14,27.5399860566222,5.68528506402422e-09,3.39867147550781e-07,0.712577819500002,"Up in D2B",6.46869081343096,"SPTLC3","SPTC3_HUMAN"
0.569453237499999,17.63229370125,24.1599893648238,3.62906820413426e-08,1.73803499390044e-06,9.55832310871188,"BHMT1_HUMAN",37,27.4911298161873,5.76283652008636e-09,3.42077105829633e-07,0.569453237499999,"Up in D2B",6.46587599083853,"BHMT","BHMT1_HUMAN"
-0.955920222500001,10.69401383375,-26.8831076342093,1.69258892107373e-08,1.08082060725231e-06,10.3850249232239,"OGFD1_HUMAN",18,-27.4355906505355,5.85244987783344e-09,3.43180497301693e-07,-0.955920222500001,"Up in D1CM",6.46447740076192,"OGFOD1","OGFD1_HUMAN"
4.07490336975,9.574902832625,26.7665082948132,1.74600714643815e-08,1.09829061472591e-06,10.3515067989313,"TSP4_HUMAN",10,27.4178086267196,5.88147306486289e-09,3.43180497301693e-07,4.07490336975,"Up in D2B",6.46447740076192,"THBS4","TSP4_HUMAN"
-0.552293777499997,15.55102109875,-23.6064308155055,4.28142614489674e-08,1.95071032299106e-06,9.37814222051569,"CP2A6_HUMAN",45,-27.4043378821575,5.90356769590051e-09,3.43180497301693e-07,-0.552293777499997,"Up in D1CM",6.46447740076192,"CYP2A6","CP2A6_HUMAN"
4.27890873225,8.380109311375,26.4515093967463,1.90017178009329e-08,1.1418645840753e-06,10.2601605791364,"MATN3_HUMAN",20,27.3302146338038,6.0268329430337e-09,3.47946403265966e-07,4.27890873225,"Up in D2B",6.45848764846288,"MATN3","MATN3_HUMAN"
-0.807179924999998,11.44831419,-27.8619564321972,1.31063591851761e-08,9.0552050468729e-07,10.6603358334903,"PDCL3_HUMAN",15,-27.2252106093624,6.20645614540125e-09,3.5587903979311e-07,-0.807179924999998,"Up in D1CM",6.44869758988391,"PDCL3","PDCL3_HUMAN"
0.478341580000002,13.7616941925,21.603435047533,8.0511486444329e-08,3.15642474064767e-06,8.68695159889068,"LRP1_HUMAN",202,27.1988203309053,6.25254513367739e-09,3.56099344133559e-07,0.478341580000002,"Non-significant",6.44842882621184,"LRP1","LRP1_HUMAN"
2.192359925,10.1349251275,26.0892846662175,2.09692932932566e-08,1.23601519698503e-06,10.1536573149081,"PEG10_HUMAN",23,27.0144403670285,6.58554511490201e-09,3.72547381030262e-07,2.192359925,"Up in D2B",6.42881848530117,"PEG10","PEG10_HUMAN"
-0.470945595,11.898626685,-21.8529025967021,7.41955135589014e-08,3.03589312518437e-06,8.77660389937657,"AKA12_HUMAN",65,-26.8059479257127,6.98644411917552e-09,3.91265939242965e-07,-0.470945595,"Non-significant",6.40752795696175,"AKAP12","AKA12_HUMAN"
-0.8824777575,11.52098774875,-24.6121743967213,3.17931453813801e-08,1.58023184985505e-06,9.70229265518107,"JAK1_HUMAN",56,-26.7944846794713,7.0092723722491e-09,3.91265939242965e-07,-0.8824777575,"Up in D1CM",6.40752795696175,"JAK1","JAK1_HUMAN"
0.845070360000001,16.50837159,32.653984240408,4.2060900182183e-09,4.54292059360903e-07,11.8700044446358,"RET4_HUMAN",10,26.6264397631817,7.35377247898933e-09,4.07795712009218e-07,0.845070360000001,"Up in D2B",6.38955734516044,"RBP4","RET4_HUMAN"
1.39941406175,9.686557769125,25.3113301339427,2.60310454760976e-08,1.41558504721308e-06,9.9194455046049,"BMP1_HUMAN",34,26.5419600496348,7.53415036007964e-09,4.15067669183734e-07,1.39941406175,"Up in D2B",6.38188109375214,"BMP1","BMP1_HUMAN"
0.954906462499999,12.44409084125,26.4322147843861,1.91010684962175e-08,1.1418645840753e-06,10.2545272203517,"VISL1_HUMAN",15,26.329400604273,8.01050591647066e-09,4.35851043444547e-07,0.954906462499999,"Up in D2B",6.36066190995899,"VSNL1","VISL1_HUMAN"
2.942959785,16.02120781,25.3753976049692,2.556534943197e-08,1.41558504721308e-06,9.93902334808054,"FIBB_HUMAN",43,26.3275416197293,8.01481928270314e-09,4.35851043444547e-07,2.942959785,"Up in D2B",6.36066190995899,"FGB","FIBB_HUMAN"
0.8289561275,9.94593381875,24.5326317666685,3.25361472363531e-08,1.59446037822802e-06,9.67717195437408,"ITA2_HUMAN",31,26.2631089828243,8.16595348590718e-09,4.41223217517382e-07,0.8289561275,"Up in D2B",6.35534164270876,"ITGA2","ITA2_HUMAN"
0.704915999999999,11.9716556075,25.0339155566022,2.81620681391592e-08,1.49076821297312e-06,9.83405719853012,"HRG_HUMAN",22,26.2115193039426,8.28928361493538e-09,4.45034213950894e-07,0.704915999999999,"Up in D2B",6.35160659944853,"HRG","HRG_HUMAN"
1.358706715,10.20534742,28.1011362133939,1.23289474594835e-08,8.88211095179374e-07,10.7260067876663,"CALL4_HUMAN",9,26.1571721911581,8.42148451306343e-09,4.49270208611466e-07,1.358706715,"Up in D2B",6.34749237879093,"CALML4","CALL4_HUMAN"
-1.060899973,8.38105571275,-25.6573998146927,2.36250368930177e-08,1.34550970250842e-06,10.0245735846795,"BCD1_HUMAN",16,-25.9689208849215,8.89815199409066e-09,4.70598557114702e-07,-1.060899973,"Up in D1CM",6.32734940873264,"ZNHIT6","BCD1_HUMAN"
-0.484916209999998,11.0317833425,-21.4692020434354,8.41616558399933e-08,3.25281554647507e-06,8.63826619041513,"K1671_HUMAN",68,-25.9328900699291,8.99281612853539e-09,4.70598557114702e-07,-0.484916209999998,"Non-significant",6.32734940873264,"KIAA1671","K1671_HUMAN"
-0.356571672499996,16.32219815125,-20.1080265516814,1.34050942813662e-07,4.50165496803328e-06,8.12604858905757,"PABP1_HUMAN",44,-25.8988221753598,9.08336959703064e-09,4.70598557114702e-07,-0.356571672499996,"Non-significant",6.32734940873264,"PABPC1","PABP1_HUMAN"
-0.594696760000003,10.84698522,-25.4201530744085,2.52456496217116e-08,1.41558504721308e-06,9.95266845317016,"DDX47_HUMAN",19,-25.8929513829592,9.09907805314264e-09,4.70598557114702e-07,-0.594696760000003,"Up in D1CM",6.32734940873264,"DDX47","DDX47_HUMAN"
-0.848111866750003,9.736898064125,-25.2344016744665,2.66030245797613e-08,1.42826047250196e-06,9.89586745353976,"AJUBA_HUMAN",19,-25.8924448617996,9.10043478582233e-09,4.70598557114702e-07,-0.848111866750003,"Up in D1CM",6.32734940873264,"AJUBA","AJUBA_HUMAN"
-0.59215617025,9.984322904875,-23.4044238591887,4.55195647939706e-08,2.04087453004457e-06,9.31127669831631,"SH3B4_HUMAN",31,-25.8091690311189,9.32662792604312e-09,4.79354553589131e-07,-0.59215617025,"Up in D1CM",6.31934314272841,"SH3BP4","SH3B4_HUMAN"
-0.4964041725,10.27913236625,-22.9691873097347,5.20356379407506e-08,2.26086800104426e-06,9.16512357926314,"P66A_HUMAN",29,-25.7172013318598,9.58383402118931e-09,4.87711312697322e-07,-0.4964041725,"Non-significant",6.31183717062323,"GATAD2A","P66A_HUMAN"
-0.432729007500001,12.73420917875,-22.063164086082,6.93072003468635e-08,2.87778518090499e-06,8.85134447060808,"HEM1_HUMAN",32,-25.7008739133813,9.63032869552073e-09,4.87711312697322e-07,-0.432729007500001,"Non-significant",6.31183717062323,"ALAS1","HEM1_HUMAN"
0.457390304999997,14.5899965775,20.5382423327854,1.15339055194109e-07,4.11946142470824e-06,8.29170255794681,"FLNA_HUMAN",152,25.682398445818,9.68324750984081e-09,4.87711312697322e-07,0.457390304999997,"Non-significant",6.31183717062323,"FLNA","FLNA_HUMAN"
-0.691637755000002,11.39449227,-27.2868790411752,1.52146402545135e-08,9.94141106242593e-07,10.4998890899063,"NOSIP_HUMAN",14,-25.6526449002456,9.76916107842624e-09,4.87711312697322e-07,-0.691637755000002,"Up in D1CM",6.31183717062323,"NOSIP","NOSIP_HUMAN"
0.492987870000002,14.995263695,22.3474545712172,6.32691012332368e-08,2.67987564972338e-06,8.95122883309527,"DPYL2_HUMAN",35,25.6401429719134,9.8055168850208e-09,4.87711312697322e-07,0.492987870000002,"Non-significant",6.31183717062323,"DPYSL2","DPYL2_HUMAN"
1.28439259575,10.305911422125,28.985509271787,9.87710140379912e-09,7.58907055215507e-07,10.9636170360929,"COTL1_HUMAN",8,25.6061923438626,9.90501860174174e-09,4.87711312697322e-07,1.28439259575,"Up in D2B",6.31183717062323,"COTL1","COTL1_HUMAN"
0.972865582500003,11.90323328875,24.3105318049815,3.4717532658503e-08,1.67219475873441e-06,9.60656897262136,"HTRA1_HUMAN",27,25.5920900330837,9.94668388399186e-09,4.87711312697322e-07,0.972865582500003,"Up in D2B",6.31183717062323,"HTRA1","HTRA1_HUMAN"
-0.6557519425,11.69039428125,-28.670395920226,1.06808381421867e-08,7.96714908853911e-07,10.8798774187402,"TXND9_HUMAN",13,-25.5902579566006,9.95211125684415e-09,4.87711312697322e-07,-0.6557519425,"Up in D1CM",6.31183717062323,"TXNDC9","TXND9_HUMAN"
0.366247415,13.6929506075,20.4662887567606,1.18250728579468e-07,4.18523015631698e-06,8.26424632235607,"TFR1_HUMAN",38,25.4964839930755,1.02344240418319e-08,4.95924653221807e-07,0.366247415,"Non-significant",6.30458430168658,"TFRC","TFR1_HUMAN"
-0.372567892499998,13.67736303875,-21.7951112523372,7.56069522347052e-08,3.07870048495811e-06,8.75593007955367,"BCDO2_HUMAN",28,-25.4955171049531,1.02373816182933e-08,4.95924653221807e-07,-0.372567892499998,"Non-significant",6.30458430168658,"BCO2","BCDO2_HUMAN"
-0.341754675000001,14.24738896,-19.1424939589603,1.9005270978858e-07,5.51344359154493e-06,7.74068984071066,"CSDE1_HUMAN",55,-25.4714943190731,1.03111745683701e-08,4.96645088210238e-07,-0.341754675000001,"Non-significant",6.30395385531706,"CSDE1","CSDE1_HUMAN"
-1.158413172,8.85519731025,-23.9791101994076,3.82891394903554e-08,1.80301204896204e-06,9.49993202487093,"LAMB3_HUMAN",46,-25.4123826960101,1.04953224743078e-08,5.01946045207309e-07,-1.158413172,"Up in D1CM",6.29934296318979,"LAMB3","LAMB3_HUMAN"
0.417626857500002,13.61113452875,21.2532083174687,9.04371472230226e-08,3.44929734815773e-06,8.55926109286596,"CAN2_HUMAN",37,25.3981128328127,1.05403310003196e-08,5.01946045207309e-07,0.417626857500002,"Non-significant",6.29934296318979,"CAPN2","CAN2_HUMAN"
-0.492766617499999,10.80941998875,-21.6265085635242,7.99023506246969e-08,3.15642474064767e-06,8.6952886120098,"SYF1_HUMAN",45,-25.2866415109606,1.08995156500726e-08,5.1613492929473e-07,-0.492766617499999,"Non-significant",6.28723674917138,"XAB2","SYF1_HUMAN"
3.84266018875,9.627914548125,25.7960524074901,2.27328355476981e-08,1.3124319919969e-06,10.066267414994,"COMP_HUMAN",4,25.2397027401829,1.10548793232548e-08,5.20284636826401e-07,3.84266018875,"Up in D2B",6.28375899793642,"COMP","COMP_HUMAN"
-0.634501693499999,9.89097559325,-25.3697946324488,2.56056962346667e-08,1.41558504721308e-06,9.93731329330569,"NS1BP_HUMAN",17,-25.2230498465236,1.11105984848442e-08,5.20284636826401e-07,-0.634501693499999,"Up in D1CM",6.28375899793642,"IVNS1ABP","NS1BP_HUMAN"
0.324297192499998,11.53649842875,19.3745870553294,1.74488815194669e-07,5.27156352428625e-06,7.83510008452882,"ANO6_HUMAN",39,25.1226172333927,1.14534329106682e-08,5.3337561328189e-07,0.324297192499998,"Non-significant",6.27296684477517,"ANO6","ANO6_HUMAN"
