"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D5BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.515945197499999,14.07599675875,-30.6188147617752,7.53543255097551e-09,2.63170559113018e-07,11.156622793402,"CERU_HUMAN",50,-43.8120657645435,2.0531691964267e-10,1.64301109828586e-08,-0.515945197499999,"Up in D1BM",7.78435950296297,"CP","CERU_HUMAN"
1.62927293825,10.363119840875,40.87989379476,9.63917657488031e-10,8.46339784892356e-08,13.3576463603507,"ERBB2_HUMAN",39,43.7836377238817,2.06328643831508e-10,1.64301109828586e-08,1.62927293825,"Up in D5BM",7.78435950296297,"ERBB2","ERBB2_HUMAN"
0.562150479999998,14.066868065,33.1910288267156,4.24750215446275e-09,1.85954765964529e-07,11.7775051494356,"PLSI_HUMAN",37,43.7827831145339,2.06359145673182e-10,1.64301109828586e-08,0.562150479999998,"Up in D5BM",7.78435950296297,"PLS1","PLSI_HUMAN"
1.2590765925,12.48994374375,43.3347127215638,6.36161597602151e-10,6.46048928456449e-08,13.7921229555126,"ACMSD_HUMAN",18,43.7789394572921,2.06496392620658e-10,1.64301109828586e-08,1.2590765925,"Up in D5BM",7.78435950296297,"ACMSD","ACMSD_HUMAN"
-0.803889035000003,12.0695129625,-37.7202747277956,1.70942684808068e-09,1.12568428925563e-07,12.7522784653937,"LPIN2_HUMAN",32,-43.7174475815468,2.08706205993359e-10,1.64301109828586e-08,-0.803889035000003,"Up in D1BM",7.78435950296297,"LPIN2","LPIN2_HUMAN"
-0.690260885000001,18.2194643025,-34.1951920670626,3.4361956958028e-09,1.64566440454101e-07,12.0057988254008,"PDIA4_HUMAN",55,-43.7036435505387,2.0920594562489e-10,1.64301109828586e-08,-0.690260885000001,"Up in D1BM",7.78435950296297,"PDIA4","PDIA4_HUMAN"
-0.545148849999997,17.171396255,-29.9758114706895,8.76139161453831e-09,2.94222190912125e-07,10.9926010091969,"AOXA_HUMAN",104,-43.6997216078516,2.09348176330184e-10,1.64301109828586e-08,-0.545148849999997,"Up in D1BM",7.78435950296297,"AOX1","AOXA_HUMAN"
0.794305802,10.216509104,35.8126776674874,2.47329704332612e-09,1.37154084067078e-07,12.35844670469,"PKP4_HUMAN",53,43.661545768275,2.1073836602099e-10,1.64301109828586e-08,0.794305802,"Up in D5BM",7.78435950296297,"PKP4","PKP4_HUMAN"
-0.962022305499998,10.02085995725,-39.5523872662839,1.21946680651545e-09,9.88354395396033e-08,13.1100066398622,"PUM3_HUMAN",28,-43.648877287852,2.11201999425334e-10,1.64301109828586e-08,-0.962022305499998,"Up in D1BM",7.78435950296297,"PUM3","PUM3_HUMAN"
-1.40317654625,9.094099164125,-41.1649673113714,9.17355728591756e-10,8.22594833648927e-08,13.4096256087839,"UTP25_HUMAN",26,-43.6231960748868,2.12145409400034e-10,1.64301109828586e-08,-1.40317654625,"Up in D1BM",7.78435950296297,"UTP25","UTP25_HUMAN"
-0.933767320000001,10.6902527825,-38.3516618911519,1.51886241296742e-09,1.07684422549614e-07,12.8777352391616,"DDX27_HUMAN",35,-43.6144785675881,2.12466733554583e-10,1.64301109828586e-08,-0.933767320000001,"Up in D1BM",7.78435950296297,"DDX27","DDX27_HUMAN"
2.442213059,10.128265858,42.5346700842571,7.26515192840484e-10,6.95587107973532e-08,13.6537203128077,"FSTL1_HUMAN",17,43.4640278504773,2.18099950801969e-10,1.67124044119072e-08,2.442213059,"Up in D5BM",7.77696106370901,"FSTL1","FSTL1_HUMAN"
-1.6751680325,16.32626676625,-54.3271885296413,1.26861023227287e-10,2.64903897863668e-08,15.4327158501678,"A1AG2_HUMAN",9,-43.1711716119151,2.29556476018091e-10,1.74318156428513e-08,-1.6751680325,"Up in D1BM",7.75865737579277,"ORM2","A1AG2_HUMAN"
1.22252512,13.2625916,42.6657380386651,7.10758796490945e-10,6.88619068462319e-08,13.6766004118638,"CBPQ_HUMAN",18,43.0790560928905,2.33299618908787e-10,1.75221424987337e-08,1.22252512,"Up in D5BM",7.75641279208981,"CPQ","CBPQ_HUMAN"
-0.554346085000002,11.70806241,-31.6357561131019,5.97435948000584e-09,2.30999431453987e-07,11.4086117714108,"GOGA5_HUMAN",46,-43.0400948359902,2.34903559420679e-10,1.75221424987337e-08,-0.554346085000002,"Up in D1BM",7.75641279208981,"GOLGA5","GOGA5_HUMAN"
-0.70669985,17.0946805475,-35.5147410086,2.62478605547804e-09,1.42108478280284e-07,12.294830212089,"IF4A1_HUMAN",36,-42.9898326532603,2.36991187842062e-10,1.75227958098311e-08,-0.70669985,"Up in D1BM",7.75639659977113,"EIF4A1","IF4A1_HUMAN"
1.167256355,10.859167575,38.8999738024108,1.37282629476202e-09,1.05195934895901e-07,12.9848090831047,"ARVC_HUMAN",38,42.919060608221,2.39966361912442e-10,1.75884909961737e-08,1.167256355,"Up in D5BM",7.7547714192206,"ARVCF","ARVC_HUMAN"
0.58679581,12.1522784225,30.8623150345746,7.12312483272793e-09,2.54087199941745e-07,11.2177727918396,"CGNL1_HUMAN",88,42.763406017767,2.46659727783723e-10,1.79174108927455e-08,0.58679581,"Up in D5BM",7.74672474669574,"CGNL1","CGNL1_HUMAN"
-0.655468222499998,14.11690366375,-33.0811561877618,4.34883303343553e-09,1.87981095583734e-07,11.7520681889464,"CSDE1_HUMAN",55,-42.7167871847793,2.48705311952927e-10,1.79174108927455e-08,-0.655468222499998,"Up in D1BM",7.74672474669574,"CSDE1","CSDE1_HUMAN"
0.861903904999998,11.29267204,38.1895100954253,1.56538462238475e-09,1.09130701941233e-07,12.8457388700313,"TCAF2_HUMAN",28,42.6505022758472,2.51646944184556e-10,1.79756956994205e-08,0.861903904999998,"Up in D5BM",7.74531429245703,"TCAF2","TCAF2_HUMAN"
-0.626102684999998,14.7593847525,-31.4084787448408,6.28843518636803e-09,2.3610812115152e-07,11.353060538992,"EIF3A_HUMAN",118,-42.5812564396529,2.54762082863767e-10,1.80452907265436e-08,-0.626102684999998,"Up in D1BM",7.74363611665703,"EIF3A","EIF3A_HUMAN"
1.66055346,15.0637066375,41.0099029818938,9.42356808157041e-10,8.36118477469021e-08,13.3814031920988,"TMPS6_HUMAN",21,42.4756019506638,2.59599538903447e-10,1.82347042784763e-08,1.66055346,"Up in D5BM",7.73910127546878,"TMPRSS6","TMPS6_HUMAN"
0.956221104999999,12.38608837,37.8556429054505,1.6663785493583e-09,1.11844301488515e-07,12.7793742369952,"ENAH_HUMAN",32,42.2950820265263,2.68107127621619e-10,1.86766527167159e-08,0.956221104999999,"Up in D5BM",7.72870095663486,"ENAH","ENAH_HUMAN"
-1.33578157675,9.955228091625,-50.7754951874101,2.05511365533478e-10,3.39657901976801e-08,14.9503017496686,"CR3L3_HUMAN",11,-42.1179194098465,2.76764346837306e-10,1.91216940941939e-08,-1.33578157675,"Up in D1BM",7.71847363386076,"CREB3L3","CR3L3_HUMAN"
0.815413475000003,14.576124905,37.6619339680654,1.72836936344178e-09,1.12933529956983e-07,12.7405670515349,"ANX11_HUMAN",27,42.0536031512921,2.79985109015663e-10,1.91869470235205e-08,0.815413475000003,"Up in D5BM",7.7169941235615,"ANXA11","ANX11_HUMAN"
-0.780505894999999,12.9958552125,-37.3444408317963,1.83574303438325e-09,1.17223318460731e-07,12.6764738830763,"HUTU_HUMAN",27,-41.9657540492595,2.84453049991765e-10,1.93359254708112e-08,-0.780505894999999,"Up in D1BM",7.71363503655975,"UROC1","HUTU_HUMAN"
0.875806567499998,11.39135825625,38.6215573555178,1.44487713064791e-09,1.07684422549614e-07,12.9306548938379,"5NTD_HUMAN",24,41.7525306065042,2.95636787863485e-10,1.99353798792105e-08,0.875806567499998,"Up in D5BM",7.70037548421162,"NT5E","5NTD_HUMAN"
-1.29482483825,10.524615883375,-37.4047738082691,1.81476703576878e-09,1.16768483545764e-07,12.6887003987391,"LAMA5_HUMAN",106,-41.539191374381,3.07326916872566e-10,2.04587147792403e-08,-1.29482483825,"Up in D1BM",7.68912165223752,"LAMA5","LAMA5_HUMAN"
-0.70797205,15.0437243,-34.0336832561743,3.55387518024297e-09,1.68289965698135e-07,11.9695801932438,"FKBP4_HUMAN",42,-41.5057792225965,3.0920471019612e-10,2.04587147792403e-08,-0.70797205,"Up in D1BM",7.68912165223752,"FKBP4","FKBP4_HUMAN"
0.640025380000001,14.5628706225,32.2305976513457,5.23351220184308e-09,2.12913560776268e-07,11.5519820353248,"CTNA1_HUMAN",54,41.4797025548769,3.10679261091798e-10,2.04587147792403e-08,0.640025380000001,"Up in D5BM",7.68912165223752,"CTNNA1","CTNA1_HUMAN"
0.925551174999999,12.340201975,35.5805074727297,2.59045790171727e-09,1.41785517231005e-07,12.3089236794146,"MRP3_HUMAN",58,41.3900786916984,3.15808178608825e-10,2.06352491278588e-08,0.925551174999999,"Up in D5BM",7.68539028354929,"ABCC3","MRP3_HUMAN"
2.0998146525,9.64003527125,39.4658939474229,1.23863045630529e-09,9.9432534439974e-08,13.0935439855083,"EHD2_HUMAN",29,41.2788616458272,3.22306482658409e-10,2.0897856479444e-08,2.0998146525,"Up in D5BM",7.6798982577593,"EHD2","EHD2_HUMAN"
-0.766139504999998,14.0173444775,-41.7804157328131,8.25308140637656e-10,7.56143730155957e-08,13.5204465127175,"CYBP_HUMAN",18,-40.999866262583,3.39284059714657e-10,2.16867404121628e-08,-0.766139504999998,"Up in D1BM",7.66380571895823,"CACYBP","CYBP_HUMAN"
1.17408323,10.84651017,37.7648107253021,1.69512568197044e-09,1.12505624986841e-07,12.7612049978764,"DTNA_HUMAN",32,40.9945197934113,3.39619140396902e-10,2.16867404121628e-08,1.17408323,"Up in D5BM",7.66380571895823,"DTNA","DTNA_HUMAN"
-0.680196759999999,13.34180522,-39.2529429182031,1.28729221408295e-09,1.02364019551936e-07,13.0528367654326,"DRG1_HUMAN",20,-40.5659247656156,3.67739584540394e-10,2.32202652867854e-08,-0.680196759999999,"Up in D1BM",7.6341328228434,"DRG1","DRG1_HUMAN"
0.469090219999998,10.582161545,26.5533413078904,2.0707185033704e-08,5.17925408454275e-07,10.0513590188986,"DYST_HUMAN",277,40.5454985814657,3.69144091639487e-10,2.32202652867854e-08,0.469090219999998,"Non-significant",7.6341328228434,"DST","DYST_HUMAN"
-1.1464061725,10.55837058875,-40.0570092202255,1.11417243557689e-09,9.2072151563506e-08,13.2052438570211,"OGFD1_HUMAN",18,-40.4430886871283,3.7627791150434e-10,2.34936778968154e-08,-1.1464061725,"Up in D1BM",7.62904898980993,"OGFOD1","OGFD1_HUMAN"
-0.725905419999998,11.5780415525,-34.3650724257284,3.31718068769533e-09,1.63511789570666e-07,12.0436924523944,"SC23B_HUMAN",34,-40.3561310014763,3.82457910479681e-10,2.37039538781855e-08,-0.725905419999998,"Up in D1BM",7.62517920655285,"SEC23B","SC23B_HUMAN"
0.789766789999998,15.744583845,34.2143459567375,3.42253642624454e-09,1.64566440454101e-07,12.010081646826,"CALD1_HUMAN",42,40.243170654478,3.90658042800949e-10,2.40354499472204e-08,0.789766789999998,"Up in D5BM",7.61914774340153,"CALD1","CALD1_HUMAN"
0.746105192500002,15.04664230375,33.2573394103075,4.18764894668994e-09,1.84804675244238e-07,11.7928124599675,"AMPN_HUMAN",49,40.0902253409692,4.02079604060996e-10,2.44508724081759e-08,0.746105192500002,"Up in D5BM",7.61170564061818,"ANPEP","AMPN_HUMAN"
-0.934020754999999,14.2721747175,-35.5928964854945,2.58404860300929e-09,1.41785517231005e-07,12.311575358425,"GALT2_HUMAN",36,-39.9858214746705,4.10093104011063e-10,2.44508724081759e-08,-0.934020754999999,"Up in D1BM",7.61170564061818,"GALNT2","GALT2_HUMAN"
-1.058649302,10.0899566415,-38.7169052686283,1.41972789244906e-09,1.0702969306195e-07,12.9492503946471,"WDR74_HUMAN",20,-39.9522513764209,4.12708032316894e-10,2.44508724081759e-08,-1.058649302,"Up in D1BM",7.61170564061818,"WDR74","WDR74_HUMAN"
1.06070304,14.2324992425,38.0471111342044,1.60758198955862e-09,1.11068103196636e-07,12.8175136516945,"GLNA_HUMAN",22,39.9267833242885,4.14704438173304e-10,2.44508724081759e-08,1.06070304,"Up in D5BM",7.61170564061818,"GLUL","GLNA_HUMAN"
1.2016732675,11.99898827125,37.5088342746816,1.77922659794242e-09,1.15362315338898e-07,12.7097364295734,"KNG1_HUMAN",26,39.8984659814103,4.16937030976874e-10,2.44508724081759e-08,1.2016732675,"Up in D5BM",7.61170564061818,"KNG1","KNG1_HUMAN"
0.853656052499998,15.44706261125,36.0092122207402,2.37882104708795e-09,1.345710242007e-07,12.4000907011096,"PEPD_HUMAN",28,39.8923766940839,4.17418895910972e-10,2.44508724081759e-08,0.853656052499998,"Up in D5BM",7.61170564061818,"PEPD","PEPD_HUMAN"
1.448820595,14.295447825,39.9514866847984,1.13530510889634e-09,9.29076384746338e-08,13.1854420505558,"FBX2_HUMAN",16,39.8886299734561,4.17715698988887e-10,2.44508724081759e-08,1.448820595,"Up in D5BM",7.61170564061818,"FBXO2","FBX2_HUMAN"
-0.684782982499996,10.94820213375,-32.8987800504229,4.52317049248853e-09,1.93532000412111e-07,11.7096414871492,"TBL3_HUMAN",40,-39.8362568666074,4.218896142584e-10,2.45248797143728e-08,-0.684782982499996,"Up in D1BM",7.61039311399948,"TBL3","TBL3_HUMAN"
0.654978037500001,11.99741184625,33.3783311748278,4.080898002868e-09,1.81999414106743e-07,11.8206567574179,"LDLR_HUMAN",32,39.6360046153464,4.3828965118613e-10,2.53037223962184e-08,0.654978037500001,"Up in D5BM",7.59681558565334,"LDLR","LDLR_HUMAN"
-0.866186619999999,11.8915452975,-36.9182700030525,1.99202972460359e-09,1.19934418204884e-07,12.5894749213387,"PACN3_HUMAN",23,-39.4249978402195,4.5635527980713e-10,2.61674738332946e-08,-0.866186619999999,"Up in D1BM",7.5822382014417,"PACSIN3","PACN3_HUMAN"
-1.3538033985,10.20815074575,-39.0705178611754,1.33071582303272e-09,1.04434319026045e-07,13.0177649922721,"PLPL2_HUMAN",17,-39.3300857699436,4.64754794949662e-10,2.64057693863571e-08,-1.3538033985,"Up in D1BM",7.57830117392889,"PNPLA2","PLPL2_HUMAN"
1.007097245,12.328492165,35.0265979310142,2.89641545930214e-09,1.49778441143913e-07,12.1893114547662,"KANK2_HUMAN",45,39.3075299518896,4.66776561699753e-10,2.64057693863571e-08,1.007097245,"Up in D5BM",7.57830117392889,"KANK2","KANK2_HUMAN"
-1.22549343125,9.174963474375,-36.366316691247,2.21748485210897e-09,1.28904688402941e-07,12.4751151787805,"DDX10_HUMAN",32,-39.1604911823622,4.80202626930896e-10,2.6838687125947e-08,-1.22549343125,"Up in D1BM",7.57123873246363,"DDX10","DDX10_HUMAN"
-1.0298712225,10.96871292625,-37.2593135417197,1.86581077538124e-09,1.17498954364468e-07,12.659185067596,"BYST_HUMAN",22,-39.1123364407169,4.84694154085931e-10,2.6838687125947e-08,-1.0298712225,"Up in D1BM",7.57123873246363,"BYSL","BYST_HUMAN"
-0.601011514999998,12.697166085,-31.2326039954945,6.54441301704547e-09,2.39069814661609e-07,11.3097742477329,"DNJC7_HUMAN",40,-39.1020094916683,4.85663553343514e-10,2.6838687125947e-08,-0.601011514999998,"Up in D1BM",7.57123873246363,"DNAJC7","DNJC7_HUMAN"
-1.4753553875,11.28675901875,-37.1576528611656,1.9024559927413e-09,1.17498954364468e-07,12.6384803445666,"ZN622_HUMAN",26,-39.0860538804577,4.87165634152318e-10,2.6838687125947e-08,-1.4753553875,"Up in D1BM",7.57123873246363,"ZNF622","ZN622_HUMAN"
-1.17009425,10.997444035,-53.7836923634099,1.36297662983383e-10,2.67175116578358e-08,15.3614750812409,"GCH1_HUMAN",10,-38.8221401326318,5.12788984499699e-10,2.77168872753925e-08,-1.17009425,"Up in D1BM",7.55725554444358,"GCH1","GCH1_HUMAN"
1.720562225,12.970455765,37.1684966310651,1.89850837145211e-09,1.17498954364468e-07,12.6406918620985,"FA10_HUMAN",25,38.8162716022345,5.13375833679503e-10,2.77168872753925e-08,1.720562225,"Up in D5BM",7.55725554444358,"F10","FA10_HUMAN"
-0.572062492499999,15.35466289375,-29.8787854713185,8.96543753309352e-09,2.95496422705274e-07,10.9675237664194,"DDX3X_HUMAN",49,-38.771701738691,5.17857663829083e-10,2.77168872753925e-08,-0.572062492499999,"Up in D1BM",7.55725554444358,"DDX3X","DDX3X_HUMAN"
-0.5555872925,18.80333972125,-29.0355552329348,1.09859525211013e-08,3.34298172564487e-07,10.7458480515457,"BIP_HUMAN",61,-38.7622083162026,5.18818004569177e-10,2.77168872753925e-08,-0.5555872925,"Up in D1BM",7.55725554444358,"HSPA5","BIP_HUMAN"
-1.23218893875,10.342777370625,-37.8398860198832,1.67132532545883e-09,1.11844301488515e-07,12.7762258904318,"DHYS_HUMAN",19,-38.7344835561354,5.21634151248895e-10,2.77168872753925e-08,-1.23218893875,"Up in D1BM",7.55725554444358,"DHPS","DHYS_HUMAN"
0.751994849999999,15.0871847875,32.5416109175172,4.88816953543437e-09,2.01972455951845e-07,11.6258045379818,"THRB_HUMAN",47,38.6791585739797,5.27305619909328e-10,2.77168872753925e-08,0.751994849999999,"Up in D5BM",7.55725554444358,"F2","THRB_HUMAN"
-1.145251275,11.057836055,-36.3185114931214,2.23834266759894e-09,1.29225961268434e-07,12.4651193920214,"GBP4_HUMAN",26,-38.6726116022137,5.27981365087532e-10,2.77168872753925e-08,-1.145251275,"Up in D1BM",7.55725554444358,"GBP4","GBP4_HUMAN"
-0.683847667499998,12.08078181625,-33.6305767440026,3.86815784331867e-09,1.75294099254479e-07,11.8783536426366,"NMD3_HUMAN",29,-38.6587762370385,5.29412605450017e-10,2.77168872753925e-08,-0.683847667499998,"Up in D1BM",7.55725554444358,"NMD3","NMD3_HUMAN"
-0.729332922499999,12.18846106625,-32.1514778137742,5.32574466958015e-09,2.13765246761386e-07,11.5330785476718,"ZFR_HUMAN",49,-38.602055772277,5.35326270354199e-10,2.77774825271745e-08,-0.729332922499999,"Up in D1BM",7.5563071169173,"ZFR","ZFR_HUMAN"
-1.190408465,12.476267935,-36.4533554212402,2.18007506563052e-09,1.28502466630767e-07,12.4932769259037,"4F2_HUMAN",25,-38.5846024907326,5.37160950519569e-10,2.77774825271745e-08,-1.190408465,"Up in D1BM",7.5563071169173,"SLC3A2","4F2_HUMAN"
-0.876038552500003,13.09974384125,-33.7101000873971,3.80372933726346e-09,1.74623453699516e-07,11.8964450720625,"TOP1_HUMAN",42,-38.4445395720834,5.52144565563672e-10,2.83782106288792e-08,-0.876038552500003,"Up in D1BM",7.54701499219439,"TOP1","TOP1_HUMAN"
0.8788776375,13.13664770125,36.0265030228737,2.37070785241844e-09,1.345710242007e-07,12.4037423806343,"H1BP3_HUMAN",23,38.3675799517659,5.60578428814457e-10,2.8637064099861e-08,0.8788776375,"Up in D5BM",7.54307150838189,"HS1BP3","H1BP3_HUMAN"
-0.641967774999999,14.004750015,-30.5222732597455,7.70637586958046e-09,2.67312930883513e-07,11.1322334999923,"PARP1_HUMAN",57,-38.3344697971026,5.64251661339719e-10,2.8651067791762e-08,-0.641967774999999,"Up in D1BM",7.54285918774795,"PARP1","PARP1_HUMAN"
0.870375872500002,14.78173959125,33.518612711712,3.96098755952803e-09,1.77591298613095e-07,11.8528024339859,"DPP4_HUMAN",42,38.2329121336964,5.75689361159674e-10,2.90568001509874e-08,0.870375872500002,"Up in D5BM",7.53675221361971,"DPP4","DPP4_HUMAN"
-1.008285045,12.3437194825,-35.1471383775845,2.82647747040803e-09,1.47064065420181e-07,12.2155184941441,"ABHD2_HUMAN",29,-38.1573487709988,5.84369723328245e-10,2.91415375907117e-08,-1.008285045,"Up in D1BM",7.53548753734487,"ABHD2","ABHD2_HUMAN"
0.995365620000001,16.70613265,35.5043835386658,2.63023944384237e-09,1.42108478280284e-07,12.2926080149523,"PDLI1_HUMAN",26,38.1457403005985,5.85716322372162e-10,2.91415375907117e-08,0.995365620000001,"Up in D5BM",7.53548753734487,"PDLIM1","PDLI1_HUMAN"
1.0500702875,11.56344961875,36.3776130404284,2.2125885558427e-09,1.28904688402941e-07,12.4774750408884,"CASP1_HUMAN",22,38.1283507148357,5.87740110383318e-10,2.91415375907117e-08,1.0500702875,"Up in D5BM",7.53548753734487,"CASP1","CASP1_HUMAN"
-1.0491261525,14.56626820375,-34.6525932037051,3.12628807231285e-09,1.55925929949852e-07,12.107359678921,"CP4AB_HUMAN",36,-38.0518127826255,5.96742056723086e-10,2.9408482367463e-08,-1.0491261525,"Up in D1BM",7.53152738679666,"CYP4A11","CP4AB_HUMAN"
0.799170732500004,12.33205711875,33.5263520188858,3.95448985107608e-09,1.77591298613095e-07,11.8545716183477,"LIMD1_HUMAN",33,38.023580115406,6.00101906181472e-10,2.9408482367463e-08,0.799170732500004,"Up in D5BM",7.53152738679666,"LIMD1","LIMD1_HUMAN"
-0.493229862500002,18.42441463375,-26.9304784705537,1.87372113178047e-08,4.8446611717109e-07,10.1611841439865,"ENPL_HUMAN",71,-37.7894642378725,6.28802373684222e-10,3.0636850912048e-08,-0.493229862500002,"Non-significant",7.51375587682683,"HSP90B1","ENPL_HUMAN"
2.30032801500001,14.186477305,37.9158549889037,1.64762838365918e-09,1.11844301488515e-07,12.7913915082094,"TTHY_HUMAN",12,37.6379365481054,6.48205160079975e-10,3.14006970937592e-08,2.30032801500001,"Up in D5BM",7.503060710506,"TTR","TTHY_HUMAN"
-1.085314035,13.066642405,-33.3210962215243,4.13100514640272e-09,1.83264433573834e-07,11.8074988344478,"PGBM_HUMAN",175,-37.5110819325703,6.6497032485863e-10,3.20287706756194e-08,-1.085314035,"Up in D1BM",7.49445973005428,"HSPG2","PGBM_HUMAN"
-0.509340044999995,16.2154613725,-28.2928839368263,1.3203674555452e-08,3.86152027327048e-07,10.5448544144748,"PABP1_HUMAN",44,-37.4346247861356,6.75311573671127e-10,3.23420525822382e-08,-0.509340044999995,"Up in D1BM",7.49023242113797,"PABPC1","PABP1_HUMAN"
0.99456644,13.7389972225,35.1784007686787,2.80865442363689e-09,1.47064065420181e-07,12.2222991145023,"HEXA_HUMAN",24,37.3712925127235,6.84015463704436e-10,3.2573821150083e-08,0.99456644,"Up in D5BM",7.48713129249267,"HEXA","HEXA_HUMAN"
0.840783597499996,15.59978461125,34.2856343699555,3.37223898398142e-09,1.64566440454101e-07,12.0259986494489,"HEXB_HUMAN",26,37.3336114175116,6.89254225259211e-10,3.26388981163477e-08,0.840783597499996,"Up in D5BM",7.48626451137858,"HEXB","HEXB_HUMAN"
-0.533530950000003,16.1497999425,-29.9316027575179,8.85369948776893e-09,2.94441140660051e-07,10.9811856622277,"DPYS_HUMAN",33,-37.1683732630178,7.1276932020319e-10,3.35638692737022e-08,-0.533530950000003,"Up in D1BM",7.47412797909021,"DPYS","DPYS_HUMAN"
0.917266847500001,13.18748092625,38.7076283955227,1.42215276105568e-09,1.0702969306195e-07,12.9474434209372,"RISC_HUMAN",16,37.1337467355692,7.17811238966062e-10,3.36135051846941e-08,0.917266847500001,"Up in D5BM",7.47348619734912,"SCPEP1","RISC_HUMAN"
0.538615940000003,11.865775465,27.4820776634593,1.62281459505308e-08,4.44113773431898e-07,10.3189356940708,"FYCO1_HUMAN",84,37.0970030567238,7.23205591293328e-10,3.367900513266e-08,0.538615940000003,"Up in D5BM",7.47264074590687,"FYCO1","FYCO1_HUMAN"
1.1532914625,15.28513514875,38.1853707267314,1.56659330109019e-09,1.09130701941233e-07,12.8449200710364,"BAAT_HUMAN",15,36.989778716717,7.39211190112753e-10,3.42352259420901e-08,1.1532914625,"Up in D5BM",7.46552680157557,"BAAT","BAAT_HUMAN"
