"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D3B"
-0.3095886705,9.10193455225,-4.50370930856469,0.00262479880878104,0.00675142787891834,-2.96556658329665,"TNK1_HUMAN",22,4.66008340964569,0.00186085726329844,0.00496208980460062,0.3095886705,"Non-significant",2.30433538006994,"TNK1","TNK1_HUMAN",-0.3095886705
0.451558589999999,9.65715026875,4.85768470146345,0.00172050923816955,0.0047146204058944,-2.50097231442302,"RP25L_HUMAN",7,-4.65934831801009,0.00186256798089773,0.00496508080676376,-0.451558589999999,"Non-significant",2.30407367896195,"RPP25L","RP25L_HUMAN",0.451558589999999
-0.335323572250003,9.039018273375,-4.77509082278308,0.00189563501451878,0.00511142275667908,-2.60777683479034,"HDDC2_HUMAN",10,4.65737666967989,0.00186716493322682,0.00497576137280077,0.335323572250003,"Non-significant",2.30314045568076,"HDDC2","HDDC2_HUMAN",-0.335323572250003
-0.250674965,12.7475589525,-4.47856737704951,0.00270662216521334,0.00693491504998738,-2.99924619032938,"STK25_HUMAN",23,4.65395027696826,0.00187518320702373,0.00499554970038023,0.250674965,"Non-significant",2.30141671590515,"STK25","STK25_HUMAN",-0.250674965
0.102087734999998,12.7259451175,4.18942981889371,0.00387861339547452,0.00943243863544568,-3.39301313283132,"CP20A_HUMAN",26,-4.65234976941692,0.00187894153126482,0.00500398046351694,-0.102087734999998,"Non-significant",2.30068439454284,"CYP20A1","CP20A_HUMAN",0.102087734999998
-0.194725037500003,11.78544592875,-4.95847993898553,0.00153057186788785,0.00427333232011484,-2.37194575633173,"GRAN_HUMAN",12,4.64858811274951,0.00188780715325576,0.00502600331484297,0.194725037500003,"Non-significant",2.29877722930939,"GCA","GRAN_HUMAN",-0.194725037500003
-0.371480944999998,10.4644105425,-4.890800208869,0.0016553772693972,0.00456135175016313,-2.45842247885065,"RHBL4_HUMAN",8,4.64787563531474,0.00188949149529993,0.00502889921499308,0.371480944999998,"Non-significant",2.29852706805992,"RHBDD1","RHBL4_HUMAN",-0.371480944999998
-0.2009499075,10.02840721625,-5.09198641151366,0.0013137662902295,0.00375126560309773,-2.20325916910423,"PIP30_HUMAN",11,4.64760635724274,0.00189012851365518,0.00502900670505034,0.2009499075,"Non-significant",2.29851778534459,"PSME3IP1","PIP30_HUMAN",-0.2009499075
-0.109660147500005,13.81445550875,-4.51132035007957,0.00260056805285975,0.0066952315569807,-2.95538877015881,"UFD1_HUMAN",19,4.6467916578826,0.0018920572397281,0.00503254984969017,0.109660147500005,"Non-significant",2.29821191453406,"UFD1","UFD1_HUMAN",-0.109660147500005
0.140830519999998,16.56215167,4.46665097008083,0.00274637936224907,0.00701915070192367,-3.01524064037778,"KAD4_HUMAN",20,-4.64250617343096,0.00190223822822631,0.00505803344659924,-0.140830519999998,"Non-significant",2.29601830317954,"AK4","KAD4_HUMAN",0.140830519999998
0.178664207499999,9.586747408,4.88277043405148,0.00167091632088032,0.00459917201574839,-2.46872554897235,"RPP40_HUMAN",13,-4.6402974450779,0.00190750886439025,0.00507044850770906,-0.178664207499999,"Non-significant",2.29495362334753,"RPP40","RPP40_HUMAN",0.178664207499999
0.0980303300000021,11.34743893,3.86556377481794,0.00589045224097707,0.0134445225938792,-3.84784198111681,"CPSF1_HUMAN",57,-4.63895679300149,0.0019107158164327,0.00507737188420908,-0.0980303300000021,"Non-significant",2.29436102620637,"CPSF1","CPSF1_HUMAN",0.0980303300000021
0.3305671215,8.936588645,4.45473518276271,0.0027867769682503,0.00710303691121311,-3.03125448993219,"POP1_HUMAN",33,-4.63844776472706,0.00191193499829584,0.00507901043196837,-0.3305671215,"Non-significant",2.2942208951569,"POP1","POP1_HUMAN",0.3305671215
1.037478447,7.12955963625,4.60760878254051,0.00231436303662556,0.00605471535987198,-2.82734202127013,"FBLN4_HUMAN",5,-4.63758443769498,0.00191400471183871,0.0050824231927994,-1.037478447,"Up in D3B",2.29392917583708,"EFEMP2","FBLN4_HUMAN",1.037478447
0.2143754925,14.24766302125,4.5251301033828,0.00255722834178308,0.00660787176360808,-2.93694288006336,"FADS2_HUMAN",18,-4.63740898746335,0.00191442563022163,0.0050824231927994,-0.2143754925,"Non-significant",2.29392917583708,"FADS2","FADS2_HUMAN",0.2143754925
-0.11350393,10.3750479225,-4.10379139368792,0.00432511360416319,0.0103275871301676,-3.5118920478463,"MD1L1_HUMAN",35,4.63480397411858,0.0019206871752851,0.00509744086916817,0.11350393,"Non-significant",2.2926478033807,"MAD1L1","MD1L1_HUMAN",-0.11350393
0.178509712499999,10.32164740625,4.4333312110786,0.00286099122476767,0.00726364308239961,-3.06007046367307,"TE2IP_HUMAN",22,-4.63118817849976,0.00192941542525874,0.00511899358498771,-0.178509712499999,"Non-significant",2.29081541469789,"TERF2IP","TE2IP_HUMAN",0.178509712499999
-0.136580230000005,13.18433416,-4.45053411639862,0.00280117494418453,0.00712680458935447,-3.03690520342711,"MYG1_HUMAN",20,4.62819230354941,0.00193668008587667,0.00513665086339033,0.136580230000005,"Non-significant",2.28931995213744,"MYG1","MYG1_HUMAN",-0.136580230000005
0.4970607755,9.3035576345,4.85550120757739,0.00172490219448676,0.00472512206608025,-2.5037833485698,"VMA22_HUMAN",6,-4.62752305521685,0.00193830702065252,0.00513934881317398,-0.4970607755,"Non-significant",2.28909190527732,"VMA22","VMA22_HUMAN",0.4970607755
-0.199147697500001,10.83936834375,-4.34512608529906,0.00319055535405299,0.00797307769917364,-3.17950713676392,"PDPR_HUMAN",37,4.62562339062919,0.00194293322759621,0.00514999502371335,0.199147697500001,"Non-significant",2.28819319060442,"PDPR","PDPR_HUMAN",-0.199147697500001
-0.113241915,14.858501555,-4.24719340255943,0.00360601869989903,0.00886672451034099,-3.31340483672933,"PGAM5_HUMAN",25,4.62508504730936,0.00194424643586156,0.0051518557711025,0.113241915,"Non-significant",2.28803630377928,"PGAM5","PGAM5_HUMAN",-0.113241915
-0.378697276250001,7.828560888625,-4.67760759711017,0.00212809010350999,0.00564077719575022,-2.73508759635025,"TGFR2_HUMAN",10,4.62144551211059,0.00195315003216258,0.00517382200537349,0.378697276250001,"Non-significant",2.28618851636431,"TGFBR2","TGFR2_HUMAN",-0.378697276250001
-0.271121265000001,11.1177970175,-6.21619850143572,0.000398478259366689,0.00139832358376429,-0.878922783962086,"RM48_HUMAN",6,4.61768140926392,0.00196240527022106,0.00519670563075503,0.271121265000001,"Non-significant",2.28427188324632,"MRPL48","RM48_HUMAN",-0.271121265000001
0.115974189999996,13.55567205,4.93832274622571,0.0015666194339423,0.00435809742861374,-2.39763336556029,"FN3K_HUMAN",15,-4.61662706193928,0.00196500630315806,0.00520195921146964,-0.115974189999996,"Non-significant",2.28383305742717,"FN3K","FN3K_HUMAN",0.115974189999996
0.0923976949999989,12.9581718425,4.02075143907869,0.00481215230039053,0.0113214605142559,-3.62812731737054,"EIF2A_HUMAN",29,-4.61439379393292,0.00197052813877415,0.00521493930352507,-0.0923976949999989,"Non-significant",2.28275074194455,"EIF2A","EIF2A_HUMAN",0.0923976949999989
-0.126124142500002,10.25160563125,-4.22873711224584,0.00369076612568187,0.00904607957934646,-3.33879009396962,"RABX5_HUMAN",28,4.61320905239042,0.00197346433792435,0.00522107059145147,0.126124142500002,"Non-significant",2.28224043487383,"RABGEF1","RABX5_HUMAN",-0.126124142500002
0.115229605,16.15708971,3.97360593645123,0.00511504876012948,0.0119101508284893,-3.69453603175683,"SARDH_HUMAN",70,-4.61266711386188,0.00197480904260012,0.0052229888359198,-0.115229605,"Non-significant",2.28208090246161,"SARDH","SARDH_HUMAN",0.115229605
0.97588145725,8.373898565625,4.8356125639523,0.00176549125716841,0.00482064328042519,-2.5294192681185,"ARF1_HUMAN",2,-4.60818315597678,0.00198597352337711,0.00525037581330007,-0.97588145725,"Up in D3B",2.27980960939385,"ARF1","ARF1_HUMAN",0.97588145725
-0.142634630000002,11.913751245,-4.20932904432459,0.00378224136851218,0.00923610180276952,-3.36553587933947,"EXOC3_HUMAN",36,4.60800848259382,0.00198640983136955,0.00525037581330007,0.142634630000002,"Non-significant",2.27980960939385,"EXOC3","EXOC3_HUMAN",-0.142634630000002
-0.136403317500001,11.92255532625,-4.30186718211914,0.00336722536199737,0.00835758026392103,-3.23848585218025,"APLP2_HUMAN",25,4.60535474899467,0.00199305136225962,0.00526627897570105,0.136403317500001,"Non-significant",2.27849613831799,"APLP2","APLP2_HUMAN",-0.136403317500001
-0.0784447199999985,11.14038074,-3.73843195222863,0.00697022516425185,0.0155882270919286,-4.03017955069102,"P85A_HUMAN",36,4.60324127779502,0.00199835813184947,0.00527864640970204,0.0784447199999985,"Non-significant",2.27747742825446,"PIK3R1","P85A_HUMAN",-0.0784447199999985
-0.335675954999999,10.57054293,-5.38053569656536,0.000952311616466312,0.00288430995874759,-1.84718769142582,"SC22A_HUMAN",6,4.6003808041427,0.00200556517616075,0.005296024082036,0.335675954999999,"Non-significant",2.27605004874366,"SEC22A","SC22A_HUMAN",-0.335675954999999
0.144026994999999,12.122367025,4.23412401265313,0.0036658075097896,0.00899275072759504,-3.3313758806865,"HEM1_HUMAN",32,-4.59996177478886,0.0020066233154755,0.00529698671599671,-0.144026994999999,"Non-significant",2.27597111620478,"ALAS1","HEM1_HUMAN",0.144026994999999
-0.1956431875,10.87529814125,-6.4689423804791,0.000311251456833037,0.00113573096521458,-0.60346247888622,"AR2BP_HUMAN",8,4.59973882246249,0.00200718656672126,0.00529698671599671,0.1956431875,"Non-significant",2.27597111620478,"ARL2BP","AR2BP_HUMAN",-0.1956431875
1.63594007475,7.661888837875,4.46260509973697,0.00276002331741551,0.00704549865005917,-3.02067569333962,"MMP9_HUMAN",27,-4.59650037208989,0.00201538747168852,0.00531624313158596,-1.63594007475,"Up in D3B",2.27439516537197,"MMP9","MMP9_HUMAN",1.63594007475
0.876074194999998,7.91678076975,4.48252146280955,0.00269357006387962,0.0069072412742444,-2.99394340619752,"MTHSD_HUMAN",12,-4.59635958841349,0.00201574481534568,0.00531624313158596,-0.876074194999998,"Up in D3B",2.27439516537197,"MTHFSD","MTHSD_HUMAN",0.876074194999998
0.1274879,13.8905686125,4.59657020254901,0.0023453439424014,0.00611850946781225,-2.84195417204583,"KBL_HUMAN",17,-4.59344675012011,0.00202315387269394,0.00533411448011799,-0.1274879,"Non-significant",2.27293766777063,"GCAT","KBL_HUMAN",0.1274879
-0.317069529999999,9.2508728505,-5.51852769862144,0.00081971279144312,0.00253740694787883,-1.6809524938093,"RCAN1_HUMAN",6,4.59245352150489,0.00202568703466854,0.00533773950624607,0.317069529999999,"Non-significant",2.2726426245838,"RCAN1","RCAN1_HUMAN",-0.317069529999999
0.173575402500003,13.72104024875,4.49178863686901,0.00266325010293324,0.00683666312538207,-2.98152402810202,"HNRH3_HUMAN",18,-4.59241109744828,0.00202579531148193,0.00533773950624607,-0.173575402500003,"Non-significant",2.2726426245838,"HNRNPH3","HNRH3_HUMAN",0.173575402500003
0.270587921000001,9.021476984,4.45898766615419,0.00277228552024308,0.00707417462035919,-3.02553717690442,"RBM34_HUMAN",19,-4.5914928265394,0.00202814051917124,0.0053422488862795,-0.270587921000001,"Non-significant",2.27227588280287,"RBM34","RBM34_HUMAN",0.270587921000001
-1.22051382075,7.565366625875,-4.51101446026857,0.0026015371366254,0.00669568138156198,-2.95579765978698,"SH23A_HUMAN",6,4.59017675505883,0.00203150685903695,0.00534944433452748,1.22051382075,"Up in D8C",2.27169132732112,"SH2D3A","SH23A_HUMAN",-1.22051382075
-0.206711294999998,11.4518086925,-5.19047111013418,0.00117563194441288,0.00343599225362558,-2.08042801888036,"HYI_HUMAN",10,4.58973236589262,0.00203264492710802,0.00535076954734339,0.206711294999998,"Non-significant",2.27158375328146,"HYI","HYI_HUMAN",-0.206711294999998
-0.406740427499999,11.35106337125,-5.69516081013749,0.000679008471059631,0.00216876180468421,-1.47190972791092,"FLVC2_HUMAN",4,4.58844292565233,0.00203595109180903,0.00535779948575033,0.406740427499999,"Non-significant",2.2710135437815,"FLVCR2","FLVC2_HUMAN",-0.406740427499999
-0.520751714749997,8.274550795375,-4.45261011378951,0.00279404985980199,0.00711438334272043,-3.03411253483944,"KLH25_HUMAN",20,4.58776244230952,0.00203769824025194,0.00536072361644307,0.520751714749997,"Up in D8C",2.2707765831772,"KLHL25","KLH25_HUMAN",-0.520751714749997
-0.106890919999998,11.40829313,-4.05950348050201,0.00457780379040882,0.0108418960801787,-3.57376692170051,"ATG7_HUMAN",32,4.58744068627987,0.00203852492270581,0.00536122513993364,0.106890919999998,"Non-significant",2.27073595457701,"ATG7","ATG7_HUMAN",-0.106890919999998
-0.369465589750002,8.673312783125,-4.40420232588973,0.00296549899899704,0.00749286302834115,-3.0993911149925,"RHG21_HUMAN",45,4.58521035375555,0.00204426536197118,0.00537444993943673,0.369465589750002,"Non-significant",2.26966597801547,"ARHGAP21","RHG21_HUMAN",-0.369465589750002
0.096453667499997,15.83806490875,4.8832907825549,0.00166990448468468,0.00459837468193634,-2.46805760784797,"PSA2_HUMAN",16,-4.58499185603395,0.00204482868143002,0.00537444993943673,-0.096453667499997,"Non-significant",2.26966597801547,"PSMA2","PSA2_HUMAN",0.096453667499997
0.163277149999997,12.2385411275,4.33261416959238,0.00324058626037333,0.00807655280564365,-3.19653856645744,"ANM1_HUMAN",25,-4.58435605090017,0.00204646884609578,0.0053770841345827,-0.163277149999997,"Non-significant",2.26945316811668,"PRMT1","ANM1_HUMAN",0.163277149999997
2.3439258345,9.09280735275,4.50516315847287,0.00262015117596711,0.00674153060507533,-2.96362179384257,"RPC7L_HUMAN",2,-4.58142551045538,0.00205404726220232,0.00539526850410836,-2.3439258345,"Up in D3B",2.2679869370884,"POLR3GL","RPC7L_HUMAN",2.3439258345
-0.272986412000002,9.3039934635,-4.3712813336271,0.00308868316508478,0.00774836619002964,-3.14397575266196,"PLXB1_HUMAN",37,4.58118529594142,0.00205466981826881,0.00539526850410836,0.272986412000002,"Non-significant",2.2679869370884,"PLXNB1","PLXB1_HUMAN",-0.272986412000002
-0.426644563750003,8.557754874375,-4.45689926986819,0.00277939190537422,0.00708850056593019,-3.02834462976099,"ARHGQ_HUMAN",17,4.57724987844098,0.00206489851617595,0.0054204389887409,0.426644563750003,"Non-significant",2.26596553953773,"ARHGEF26","ARHGQ_HUMAN",-0.426644563750003
-0.258448360000001,14.0855525725,-8.08167154099631,7.5023740969326e-05,0.000359304041267301,0.988239075120443,"CD47_HUMAN",5,4.57603329754603,0.00206807182506487,0.00542707889585049,0.258448360000001,"Non-significant",2.26543386484333,"CD47","CD47_HUMAN",-0.258448360000001
-0.228183742500001,11.67713928125,-5.64565779581479,0.000715520058169126,0.0022628628502112,-1.53007634133051,"S17A5_HUMAN",8,4.57540427726372,0.00206971463974284,0.00542969956376982,0.228183742500001,"Non-significant",2.26522420013614,"SLC17A5","S17A5_HUMAN",-0.228183742500001
0.138512372500003,11.20453465125,4.12819765058292,0.00419239990083284,0.0100734717115507,-3.47790913614061,"SLTM_HUMAN",45,-4.5746703952921,0.00207163312410126,0.00543304156908822,-0.138512372500003,"Non-significant",2.26495697209557,"SLTM","SLTM_HUMAN",0.138512372500003
1.39243733875,7.792022287875,4.45448295743654,0.00278763910221087,0.00710308645481725,-3.03159367884341,"TINAL_HUMAN",10,-4.57339784046033,0.00207496439119831,0.00544008549095197,-1.39243733875,"Up in D3B",2.26439427530973,"TINAGL1","TINAL_HUMAN",1.39243733875
-0.996044159999999,14.19964075,-4.99508499815524,0.00146743218674454,0.00412437009072015,-2.32544464380193,"POTEI_HUMAN",1,4.5722876354416,0.00207787544188789,0.00544602366283365,0.996044159999999,"Up in D8C",2.26392047599353,"POTEI","POTEI_HUMAN",-0.996044159999999
0.326984885000002,12.03554368,4.48759265406842,0.00267693162763594,0.0068687539389173,-2.987145745934,"GLYG2_HUMAN",15,-4.57037106030427,0.00208291136601319,0.00545752561520832,-0.326984885000002,"Non-significant",2.26300421722807,"GYG2","GLYG2_HUMAN",0.326984885000002
-0.163854597499999,19.21112918875,-4.21499346890651,0.00375528974267826,0.00918020221607744,-3.35772443244676,"EF1A1_HUMAN",42,4.569508776413,0.00208518141907496,0.00546177569340671,0.163854597499999,"Non-significant",2.2626661396258,"EEF1A1","EF1A1_HUMAN",-0.163854597499999
-0.445481542499998,10.97868859875,-5.38154173144436,0.000951262543412704,0.00288320459490316,-1.84596636081833,"RM54_HUMAN",4,4.56808550648671,0.00208893424026223,0.00546990578166211,0.445481542499998,"Non-significant",2.26202015426193,"MRPL54","RM54_HUMAN",-0.445481542499998
-0.123393534999998,11.9313499925,-4.38334608530893,0.00304289916428204,0.00766316016006374,-3.12761870240595,"AB1IP_HUMAN",20,4.56695006436824,0.00209193341885881,0.00547605800855929,0.123393534999998,"Non-significant",2.26153195997856,"APBB1IP","AB1IP_HUMAN",-0.123393534999998
-0.204791068750001,9.780140876875,-4.51225156581158,0.00259762032805565,0.00668968583720777,-2.95414407583656,"WDR20_HUMAN",16,4.55940257838461,0.00211198942346774,0.00552684223856242,0.204791068750001,"Non-significant",2.25752293199859,"WDR20","WDR20_HUMAN",-0.204791068750001
-0.1731595975,12.60837388125,-4.97199320871004,0.00150691965813308,0.00421707363824824,-2.35475714635786,"EMC7_HUMAN",12,4.55668992383573,0.0021192490073875,0.0055441185236714,0.1731595975,"Non-significant",2.25616749383163,"EMC7","EMC7_HUMAN",-0.1731595975
0.190066575499998,9.94566452475,4.86151252613799,0.00171283785327109,0.0046951252895031,-2.49604600278781,"TLS1_HUMAN",12,-4.55419011368159,0.00212596311097528,0.00555995751238308,-0.190066575499998,"Non-significant",2.2549285271604,"C9orf78","TLS1_HUMAN",0.190066575499998
0.159168480000002,10.9503642325,5.09072063014868,0.00131565489478039,0.00375411479624372,-2.204846707484,"LCLT1_HUMAN",12,-4.55302898395582,0.00212908962334993,0.00556640708288356,-0.159168480000002,"Non-significant",2.25442503598523,"LCLAT1","LCLT1_HUMAN",0.159168480000002
2.05573844925,7.894219637125,4.4240453054847,0.00289386113893576,0.00733825377259011,-3.07259227116759,"NOTC3_HUMAN",11,-4.55077567645971,0.00213517132068039,0.005580576453338,-2.05573844925,"Up in D3B",2.25332093769805,"NOTCH3","NOTC3_HUMAN",2.05573844925
0.373887774999998,11.6661349525,5.08397776824051,0.00132576636103544,0.00377657474050953,-2.21330737228386,"SF3B5_HUMAN",6,-4.54932675212704,0.0021390919998876,0.00558846756420062,-0.373887774999998,"Non-significant",2.25270726539654,"SF3B5","SF3B5_HUMAN",0.373887774999998
-0.606782910000003,11.42853737,-6.65554763965145,0.000260537870697255,0.000982583316379043,-0.404956018515579,"CNIH4_HUMAN",1,4.54917003707671,0.00213951652979896,0.00558846756420062,0.606782910000003,"Up in D8C",2.25270726539654,"CNIH4","CNIH4_HUMAN",-0.606782910000003
-0.148966074999999,11.15812385,-4.3805194393545,0.00305355869854831,0.00768599724118664,-3.13144913749123,"MAPK2_HUMAN",20,4.54693728842281,0.00214557488973482,0.00560255599305292,0.148966074999999,"Non-significant",2.25161379434625,"MAPKAPK2","MAPK2_HUMAN",-0.148966074999999
-0.257202148249998,9.075485229375,-4.33608041955079,0.00322664031401249,0.008047782917047,-3.1918180316175,"TBCD1_HUMAN",34,4.54658134962701,0.00214654242713639,0.0056033465835654,0.257202148249998,"Non-significant",2.25155251430294,"TBC1D1","TBCD1_HUMAN",-0.257202148249998
