"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
4.4320199495,10.53899729275,41.8346620044801,6.79692856207668e-10,6.36570120552714e-08,13.6947295196488,"PGBM_HUMAN",175,43.8511213266618,1.28107001880744e-10,1.07981391885279e-08,4.4320199495,"Up in D5B",7.96665107875216,"HSPG2","PGBM_HUMAN"
1.4074063325,11.32955765875,41.0929154432217,7.73189104681254e-10,6.65021526873295e-08,13.5591304262202,"ATTY_HUMAN",25,43.5746629712075,1.34560827570168e-10,1.12298338177123e-08,1.4074063325,"Up in D5B",7.94962667050475,"TAT","ATTY_HUMAN"
-0.892237662500001,11.82284927125,-40.7163234671451,8.26206746744762e-10,6.8951452161501e-08,13.4892134204141,"PACN3_HUMAN",23,-43.3948911477531,1.38954100198682e-10,1.14827853977911e-08,-0.892237662500001,"Up in D1C",7.93995275164524,"PACSIN3","PACN3_HUMAN"
-1.1592271325,12.22056067125,-39.9631195832606,9.45143893412095e-10,7.44543726875752e-08,13.3471464765491,"ABCF2_HUMAN",27,-43.2778309947578,1.41901729767547e-10,1.16125211670937e-08,-1.1592271325,"Up in D1C",7.93507348137345,"ABCF2","ABCF2_HUMAN"
-1.4569385075,11.39968192625,-47.5956971074268,2.6818764638414e-10,4.03670298459271e-08,14.6615455213245,"HLAE_HUMAN",13,-43.0833573445608,1.46955892561745e-10,1.19104924846437e-08,-1.4569385075,"Up in D1C",7.92407028058765,"HLA-E","HLAE_HUMAN"
-0.599426747500001,14.80836463125,-29.5325515374504,8.32080333207303e-09,2.80951742558987e-07,11.0057536529475,"EIF3A_HUMAN",118,-42.9496258175685,1.50549220938468e-10,1.20855179360985e-08,-0.599426747500001,"Up in D1C",7.91773473276402,"EIF3A","EIF3A_HUMAN"
2.1606104375,11.31516301625,41.3899343898742,7.34096074904177e-10,6.51336401617611e-08,13.6137614117787,"SMOC1_HUMAN",19,42.6354381966504,1.59387873093971e-10,1.2674343229331e-08,2.1606104375,"Up in D5B",7.89707453607885,"SMOC1","SMOC1_HUMAN"
-1.197030545,16.836017845,-38.2714393164826,1.29052479956442e-09,8.70226682842281e-08,13.0167387199479,"A1AT_HUMAN",33,-42.1661188230267,1.73702157200424e-10,1.36835091873119e-08,-1.197030545,"Up in D1C",7.86380251188137,"SERPINA1","A1AT_HUMAN"
1.71111106875,10.013354063125,39.2824321252345,1.06962315394461e-09,7.97499753802226e-08,13.2161271385395,"EHD2_HUMAN",29,41.7308955235054,1.88283439898496e-10,1.46481518567961e-08,1.71111106875,"Up in D5B",7.83421716636975,"EHD2","EHD2_HUMAN"
1.43030262,12.6636495575,39.7722627907137,9.78299566694323e-10,7.63526578487634e-08,13.3106658705116,"CADH1_HUMAN",23,41.6984879538695,1.89423247406665e-10,1.46481518567961e-08,1.43030262,"Up in D5B",7.83421716636975,"CDH1","CADH1_HUMAN"
-0.964484930000001,10.7476500275,-38.7832635667953,1.17280239952654e-09,8.21983445090048e-08,13.1184103433924,"RCC2_HUMAN",24,-41.5257358114906,1.95631963235669e-10,1.49907438010314e-08,-0.964484930000001,"Up in D1C",7.82417681807437,"RCC2","RCC2_HUMAN"
0.713246347500004,13.87896203875,31.0703450413367,5.77910606790142e-09,2.29773986067647e-07,11.4029856904609,"LRP1_HUMAN",202,41.2643136525701,2.05468807786796e-10,1.56026718994136e-08,0.713246347500004,"Up in D5B",7.80680102396544,"LRP1","LRP1_HUMAN"
1.1252889625,17.77394914625,36.2129574941653,1.92129325710151e-09,1.13248817231529e-07,12.5919348279466,"GATM_HUMAN",48,41.1061330945899,2.11691214090883e-10,1.59316539604647e-08,1.1252889625,"Up in D5B",7.79773913514576,"GATM","GATM_HUMAN"
2.3205359,11.770350335,52.068477638759,1.40312207482644e-10,2.71609308902325e-08,15.3213027415253,"CXB1_HUMAN",7,40.9038096652441,2.19962107605093e-10,1.64076159734808e-08,2.3205359,"Up in D5B",7.78495451734898,"GJB1","CXB1_HUMAN"
0.811283827500002,16.31131374875,33.649981005966,3.25769525901228e-09,1.56630650960102e-07,12.0241297375867,"KPYM_HUMAN",47,40.8223194480679,2.23395851943492e-10,1.6517575754664e-08,0.811283827500002,"Up in D5B",7.7820536927075,"PKM","KPYM_HUMAN"
1.2508406625,14.96766424125,36.486050675458,1.82017510743659e-09,1.10644019992467e-07,12.6498146895251,"THRB_HUMAN",47,40.675013981971,2.29757354469096e-10,1.68402151375653e-08,1.2508406625,"Up in D5B",7.77365236459049,"F2","THRB_HUMAN"
-1.2576456075,11.21342897375,-39.5444062236624,1.01962922686224e-09,7.78583721062081e-08,13.2668532358269,"DCA13_HUMAN",20,-40.5944506010455,2.33322810105125e-10,1.6954120399794e-08,-1.2576456075,"Up in D1C",7.77072473702273,"DCAF13","DCA13_HUMAN"
4.13479543,16.5079845175,38.6553610629299,1.2010323670188e-09,8.2440642232941e-08,13.0931447022686,"FINC_HUMAN",161,40.5111795567624,2.37073816059149e-10,1.70794461159194e-08,4.13479543,"Up in D5B",7.76752621752876,"FN1","FINC_HUMAN"
0.910691737499997,10.99125242125,35.6252514696158,2.16134883629879e-09,1.2064906848452e-07,12.4657228408606,"DTNA_HUMAN",32,40.3315528044475,2.45399082904663e-10,1.74226298622632e-08,0.910691737499997,"Up in D5B",7.75888628971499,"DTNA","DTNA_HUMAN"
-0.829910518499998,10.22298944075,-34.588858695657,2.67276719562909e-09,1.39066386987392e-07,12.2374680892498,"PKHG3_HUMAN",35,-40.3194576635537,2.45971402729781e-10,1.74226298622632e-08,-0.829910518499998,"Up in D1C",7.75888628971499,"PLEKHG3","PKHG3_HUMAN"
0.723213435000003,13.433386445,30.8936619221257,6.02075726104637e-09,2.36698656854973e-07,11.3584270231277,"MYLK_HUMAN",99,40.14004290721,2.54640202221652e-10,1.78783579637788e-08,0.723213435000003,"Up in D5B",7.74767237144712,"MYLK","MYLK_HUMAN"
-0.503943922499998,13.40618944125,-26.9171034816589,1.61825791364416e-08,4.33624500430986e-07,10.2769439140272,"CLU_HUMAN",65,-40.0994812701621,2.5664744496586e-10,1.78783579637788e-08,-0.503943922499998,"Up in D1C",7.74767237144712,"CLUH","CLU_HUMAN"
-1.5372827055,9.87973129725,-39.2368822650499,1.07859736544612e-09,7.97499753802226e-08,13.2072684152701,"RIOX2_HUMAN",18,-39.8596707148145,2.68885698019203e-10,1.85773569557694e-08,-1.5372827055,"Up in D1C",7.73101607404395,"RIOX2","RIOX2_HUMAN"
0.927385330000002,11.41613555,36.0609145902572,1.98035192426985e-09,1.15119905997728e-07,12.5595010418549,"TCAF2_HUMAN",28,39.8128207267953,2.71352682154683e-10,1.85953801453807e-08,0.927385330000002,"Up in D5B",7.73059493893159,"TCAF2","TCAF2_HUMAN"
0.585669994999998,14.88052535,29.1285941214252,9.18539511510049e-09,2.96642511207594e-07,10.8977479166177,"PYGB_HUMAN",55,39.6470004612558,2.80291587122596e-10,1.9053046676261e-08,0.585669994999998,"Up in D5B",7.72003556860289,"PYGB","PYGB_HUMAN"
3.556139945,16.51077032,37.6569752177173,1.45001362201469e-09,9.32989680913117e-08,12.8926490742508,"FIBA_HUMAN",58,39.4939649342197,2.88836865517729e-10,1.94768475155915e-08,3.556139945,"Up in D5B",7.7104813358238,"FGA","FIBA_HUMAN"
-0.911331175000001,10.8814382575,-36.0880074646521,1.96967857202289e-09,1.15119905997728e-07,12.5652915426876,"GBP4_HUMAN",26,-39.3133211730066,2.99304140896897e-10,2.00224968541265e-08,-0.911331175000001,"Up in D1C",7.69848176589992,"GBP4","GBP4_HUMAN"
-0.590739964999999,10.7532676475,-30.7389940051807,6.24176516612358e-09,2.3969312356995e-07,11.3191958506244,"CHD1L_HUMAN",36,-39.0908862580949,3.12785387729547e-10,2.06247456047597e-08,-0.590739964999999,"Up in D1C",7.68561139953588,"CHD1L","CHD1L_HUMAN"
1.63546896025,10.679782152375,38.6465147493698,1.20301328682545e-09,8.2440642232941e-08,13.0913937489279,"SFXN3_HUMAN",17,39.0842087734807,3.13200550173122e-10,2.06247456047597e-08,1.63546896025,"Up in D5B",7.68561139953588,"SFXN3","SFXN3_HUMAN"
1.4510216725,17.07634138875,36.5780841606549,1.787472415549e-09,1.09975218909946e-07,12.6692124707217,"VTNC_HUMAN",29,39.0442929370064,3.15695253457778e-10,2.0627870475935e-08,1.4510216725,"Up in D5B",7.6855456042269,"VTN","VTNC_HUMAN"
1.354249239,10.1876853705,37.7961849808813,1.41200352918156e-09,9.1712519893738e-08,12.9209593235793,"IRF6_HUMAN",20,38.8948551001755,3.25235989022567e-10,2.10878011651632e-08,1.354249239,"Up in D5B",7.67596870198743,"IRF6","IRF6_HUMAN"
1.34269214,15.3749581575,35.9920081483012,2.00779565874078e-09,1.1591581922963e-07,12.5447521430718,"APOA1_HUMAN",30,38.6663597604339,3.4045937931211e-10,2.19063519711586e-08,1.34269214,"Up in D5B",7.65942993876542,"APOA1","APOA1_HUMAN"
-0.951984880000001,13.8163540375,-36.8892625106587,1.68174990203685e-09,1.05695448567275e-07,12.7344006934865,"PAI1_HUMAN",22,-38.6136410782862,3.44084795296923e-10,2.19718995421043e-08,-0.951984880000001,"Up in D1C",7.65813239528738,"SERPINE1","PAI1_HUMAN"
0.967783217499996,12.35521090125,33.5061474205649,3.35959369492913e-09,1.58201202539428e-07,11.9908742478401,"KANK2_HUMAN",45,38.447979122191,3.55763654524884e-10,2.25468559698515e-08,0.967783217499996,"Up in D5B",7.64691400944638,"KANK2","KANK2_HUMAN"
0.746259449999995,14.0290786025,32.2355424084496,4.43586148991074e-09,1.90764676012539e-07,11.6901923942409,"CTNB1_HUMAN",37,38.3255283371995,3.64683692814651e-10,2.29396928860798e-08,0.746259449999995,"Up in D5B",7.63941240067946,"CTNNB1","CTNB1_HUMAN"
-1.1745498175,11.33469736375,-34.0671969202085,2.98144954787458e-09,1.50482863706795e-07,12.1197244249794,"JAK1_HUMAN",56,-38.2243512516808,3.72244566364359e-10,2.32418477769273e-08,-1.1745498175,"Up in D1C",7.63372934756299,"JAK1","JAK1_HUMAN"
1.1746106125,12.72595715375,34.3670518329663,2.79934453974122e-09,1.43004091669568e-07,12.1876431549024,"PLOD1_HUMAN",42,38.1055212274258,3.81351276826882e-10,2.35587481329599e-08,1.1746106125,"Up in D5B",7.62784779085405,"PLOD1","PLOD1_HUMAN"
-1.164777994,9.238798499,-35.2348919048115,2.33964665232735e-09,1.28265508631242e-07,12.3806169032481,"RBM19_HUMAN",29,-38.0855027811162,3.82910012363923e-10,2.35587481329599e-08,-1.164777994,"Up in D1C",7.62784779085405,"RBM19","RBM19_HUMAN"
-0.566889522500002,13.28383934375,-29.4355515940856,8.5196428442197e-09,2.82563738227352e-07,10.9799625664071,"ATX2L_HUMAN",38,-37.9863053308095,3.90740796190558e-10,2.38663345731175e-08,-0.566889522500002,"Up in D1C",7.62221427545926,"ATXN2L","ATX2L_HUMAN"
-1.25281357775,10.104185223625,-36.8556122027746,1.69283254912589e-09,1.05695448567275e-07,12.7273808169986,"WDR74_HUMAN",20,-37.8886345087713,3.98627933336344e-10,2.41729125905903e-08,-1.25281357775,"Up in D1C",7.61667101836301,"WDR74","WDR74_HUMAN"
1.0880696775,11.72456371625,37.7869965851867,1.41447711308411e-09,9.1712519893738e-08,12.9190943237213,"IGSF8_HUMAN",18,37.699225877974,4.14440120851425e-10,2.49522555618333e-08,1.0880696775,"Up in D5B",7.60289019016957,"IGSF8","IGSF8_HUMAN"
1.257745979,10.295252918,33.7461296346133,3.19153982761128e-09,1.56404007017067e-07,12.046273904634,"SORL_HUMAN",72,37.6551406045173,4.1822113772871e-10,2.50013189355695e-08,1.257745979,"Up in D5B",7.60203707967474,"SORL1","SORL_HUMAN"
1.35693288,12.137892605,42.4078297343247,6.16213886131014e-10,5.90234868886173e-08,13.7976406635679,"GELS_HUMAN",12,37.543668234163,4.27956411658169e-10,2.52496587157928e-08,1.35693288,"Up in D5B",7.59774448759877,"GSN","GELS_HUMAN"
-1.2228686825,12.44466555125,-34.8847463622623,2.51392263740188e-09,1.32436586941628e-07,12.3033920435792,"ABHD2_HUMAN",29,-37.5346273268096,4.28757122115285e-10,2.52496587157928e-08,-1.2228686825,"Up in D1C",7.59774448759877,"ABHD2","ABHD2_HUMAN"
0.981789827499998,11.57547605125,35.8619900939357,2.06076542859077e-09,1.17988045600742e-07,12.5168376849392,"CASP1_HUMAN",22,37.5053458122408,4.31362066090185e-10,2.52496587157928e-08,0.981789827499998,"Up in D5B",7.59774448759877,"CASP1","CASP1_HUMAN"
3.31436705475,11.127949595125,39.6574758098563,9.98876949370189e-10,7.7243429415058e-08,13.2886299613409,"F13A_HUMAN",7,37.4018822358535,4.40710363503263e-10,2.5539987676371e-08,3.31436705475,"Up in D5B",7.59277931662959,"F13A1","F13A_HUMAN"
0.843431474999999,13.746666195,35.226950199134,2.34344386394723e-09,1.28265508631242e-07,12.3788747105718,"KCC2B_HUMAN",23,37.3836416767441,4.42382038290445e-10,2.5539987676371e-08,0.843431474999999,"Up in D5B",7.59277931662959,"CAMK2B","KCC2B_HUMAN"
-1.60009098175,9.800017119125,-34.8890131104271,2.51171196760264e-09,1.32436586941628e-07,12.3043381897699,"IREB2_HUMAN",35,-37.302609535846,4.4989525980699e-10,2.57093009615927e-08,-1.60009098175,"Up in D1C",7.58990973170604,"IREB2","IREB2_HUMAN"
-2.3081629275,15.24178302375,-40.2849366170153,8.92091229149468e-10,7.09380846273666e-08,13.4082148434455,"SAA2_HUMAN",9,-37.2748888862097,4.52498438183723e-10,2.57093009615927e-08,-2.3081629275,"Up in D1C",7.58990973170604,"SAA2","SAA2_HUMAN"
0.960546492500001,13.77118086625,34.9801016102204,2.46504105939499e-09,1.32342873182423e-07,12.3245067301368,"HEXA_HUMAN",24,37.2437620734232,4.55441744356993e-10,2.57093009615927e-08,0.960546492500001,"Up in D5B",7.58990973170604,"HEXA","HEXA_HUMAN"
-0.762820245,18.397072315,-34.4601103558956,2.74542684709048e-09,1.41104895695888e-07,12.2085897974886,"NNMT_HUMAN",24,-37.2045919159955,4.59176339625868e-10,2.57093009615927e-08,-0.762820245,"Up in D1C",7.58990973170604,"NNMT","NNMT_HUMAN"
1.062987805,15.0277912625,37.9782747914306,1.36398443958927e-09,8.98205065726402e-08,12.9578146427792,"PPGB_HUMAN",17,37.1901159933602,4.60565244418139e-10,2.57093009615927e-08,1.062987805,"Up in D5B",7.58990973170604,"CTSA","PPGB_HUMAN"
1.6357235875,11.44834375375,36.6109229506723,1.77596585266592e-09,1.09975218909946e-07,12.6761207766656,"EKI2_HUMAN",17,37.124548880483,4.66915744627187e-10,2.5729995296829e-08,1.6357235875,"Up in D5B",7.58956029317408,"ETNK2","EKI2_HUMAN"
0.962554930000003,12.9258306025,33.0512152285568,3.7065645114093e-09,1.68879093333346e-07,11.8846595127471,"PFKAP_HUMAN",36,37.1232649442821,4.67041082028098e-10,2.5729995296829e-08,0.962554930000003,"Up in D5B",7.58956029317408,"PFKP","PFKAP_HUMAN"
1.451897385,14.9998058075,35.5214264212997,2.20721432062902e-09,1.22398746766987e-07,12.4431875196997,"ANX13_HUMAN",22,37.0064590492555,4.786039710105e-10,2.6195797867841e-08,1.451897385,"Up in D5B",7.58176836933577,"ANXA13","ANX13_HUMAN"
1.0767006875,16.04938340375,36.47375394779,1.824595892627e-09,1.10644019992467e-07,12.6472188206095,"MTND_HUMAN",19,36.937875761947,4.85543428435723e-10,2.64041648921594e-08,1.0767006875,"Up in D5B",7.57832756377338,"ADI1","MTND_HUMAN"
1.194522856,10.2408223145,34.7620422335176,2.57845470977911e-09,1.34992513967256e-07,12.2761281273302,"APBA1_HUMAN",25,36.8562859837304,4.93947129117197e-10,2.66889766110824e-08,1.194522856,"Up in D5B",7.57366807891691,"APBA1","APBA1_HUMAN"
-1.17664957,11.247297765,-35.7693705748089,2.09946890654153e-09,1.18767942370729e-07,12.4968843888895,"NOB1_HUMAN",20,-36.7467889793867,5.05484205621818e-10,2.71383845171102e-08,-1.17664957,"Up in D1C",7.56641600841491,"NOB1","NOB1_HUMAN"
2.01724076,12.2086321125,41.0954649519169,7.72843617485374e-10,6.65021526873295e-08,13.559601272589,"GSTM4_HUMAN",9,36.6785040175503,5.12832721171605e-10,2.73586519414903e-08,2.01724076,"Up in D5B",7.56290530566521,"GSTM4","GSTM4_HUMAN"
0.906970505000002,10.910542965,32.4843547830346,4.19737880707808e-09,1.85234062643252e-07,11.7500716409691,"VLDLR_HUMAN",35,36.6422903141112,5.16778705279815e-10,2.73957717409029e-08,0.906970505000002,"Up in D5B",7.56231646094948,"VLDLR","VLDLR_HUMAN"
1.25677371,11.4383386375,33.4498545799748,3.40045762512915e-09,1.59235874012298e-07,11.9778165788994,"UBA7_HUMAN",41,36.608251765568,5.20518912746408e-10,2.74215869721217e-08,1.25677371,"Up in D5B",7.56190741485316,"UBA7","UBA7_HUMAN"
1.2586250325,12.30375289875,36.3925715631738,1.85409009341445e-09,1.11629467124217e-07,12.6300566737629,"SERB_HUMAN",17,36.3398705296078,5.51101789639364e-10,2.88524036327342e-08,1.2586250325,"Up in D5B",7.53981800084621,"PSPH","SERB_HUMAN"
-0.756044385000003,12.1016829,-35.1402425123963,2.38536124501271e-09,1.2971748344653e-07,12.3598252942123,"WDR12_HUMAN",21,-36.2830832816295,5.57829560468563e-10,2.887961561872e-08,-0.756044385000003,"Up in D1C",7.53940859142718,"WDR12","WDR12_HUMAN"
0.612876657499999,15.31382143375,29.2669021340296,8.87836098117237e-09,2.90006277593678e-07,10.9349051753432,"AGM1_HUMAN",38,36.277684312537,5.58473999982365e-10,2.887961561872e-08,0.612876657499999,"Up in D5B",7.53940859142718,"PGM3","AGM1_HUMAN"
-1.36039853,9.6207646125,-42.4966133593702,6.0699736544232e-10,5.88089746357852e-08,13.8134388099161,"LUC7L_HUMAN",11,-36.2171931753374,5.65752114393928e-10,2.90775888550392e-08,-1.36039853,"Up in D1C",7.53644160848582,"LUC7L","LUC7L_HUMAN"
-1.138831855,11.140728355,-33.2562476066567,3.54537857627549e-09,1.65104950383569e-07,11.9327245171698,"HMDH_HUMAN",32,-36.1724691981384,5.71201952114371e-10,2.91797651780123e-08,-1.138831855,"Up in D1C",7.53491820738101,"HMGCR","HMDH_HUMAN"
-1.1589887125,10.91280186125,-35.8356604664144,2.07168474895122e-09,1.17988045600742e-07,12.5111712027267,"TTC4_HUMAN",18,-36.042008780475,5.87440409252809e-10,2.98285253589875e-08,-1.1589887125,"Up in D1C",7.52536821644299,"TTC4","TTC4_HUMAN"
-0.841538910000001,13.06757021,-31.2915749686149,5.49192964162839e-09,2.19390876536899e-07,11.4583973068267,"TFR1_HUMAN",38,-35.9033553678792,6.05271709706763e-10,3.05499116234629e-08,-0.841538910000001,"Up in D1C",7.5149900417716,"TFRC","TFR1_HUMAN"
-0.896459342499998,11.88039243125,-33.6316359761718,3.27049407628163e-09,1.56630650960102e-07,12.0198968342039,"WDR43_HUMAN",24,-35.8640902826,6.10431641766051e-10,3.06269542169407e-08,-0.896459342499998,"Up in D1C",7.51389619067455,"WDR43","WDR43_HUMAN"
-2.134390235,8.41279870275,-33.789539990384,3.16217288247647e-09,1.56404007017067e-07,12.0562493169234,"LAMB3_HUMAN",46,-35.7862134118104,6.20813065221977e-10,3.09635108092073e-08,-2.134390235,"Up in D1C",7.50914980255563,"LAMB3","LAMB3_HUMAN"
1.57383060425,8.951235532625,33.7654618008584,3.17842354198121e-09,1.56404007017067e-07,12.0507180339481,"KLD7A_HUMAN",26,35.5463052506541,6.54066842337917e-10,3.24301730239194e-08,1.57383060425,"Up in D5B",7.48905073423998,"KLHDC7A","KLD7A_HUMAN"
-1.46879411,9.480178715,-35.0432813825798,2.43324905789829e-09,1.31473437878363e-07,12.3384619865224,"NS1BP_HUMAN",17,-35.4223646225074,6.72030008410941e-10,3.31259704145955e-08,-1.46879411,"Up in D1C",7.47983139035232,"IVNS1ABP","NS1BP_HUMAN"
-1.144738195,11.1734049325,-31.6938680491304,5.01032036753084e-09,2.04019277188007e-07,11.5580901059473,"RRP12_HUMAN",49,-35.1295385657616,7.16722714362009e-10,3.51235799962638e-08,-1.144738195,"Up in D1C",7.45440122473108,"RRP12","RRP12_HUMAN"
0.9672548775,11.25462114875,33.0515419852731,3.70630108562181e-09,1.68879093333346e-07,11.8847363703414,"5NTD_HUMAN",24,35.0836479085914,7.24026113550386e-10,3.5276393705874e-08,0.9672548775,"Up in D5B",7.45251581905303,"NT5E","5NTD_HUMAN"
-1.2290613625,14.57321560375,-32.2662589424654,4.40560196070505e-09,1.90628727178529e-07,11.6976116047407,"CP4AB_HUMAN",36,-35.0284278188659,7.3292574298865e-10,3.55047763658122e-08,-1.2290613625,"Up in D1C",7.44971321850037,"CYP4A11","CP4AB_HUMAN"
0.746716262499998,10.67803347125,29.5503149364508,8.28496483469632e-09,2.80951742558987e-07,11.0104669710182,"FARP2_HUMAN",42,34.8469634380913,7.63052027904096e-10,3.67529459611636e-08,0.746716262499998,"Up in D5B",7.43470784397027,"FARP2","FARP2_HUMAN"
-0.685858485000002,13.2037071,-28.1516022363383,1.17329061018555e-08,3.51445387026911e-07,10.629834154371,"NAA15_HUMAN",56,-34.6214238980484,8.02459953954358e-10,3.84314485902346e-08,-0.685858485000002,"Up in D1C",7.41531324543706,"NAA15","NAA15_HUMAN"
1.070827247,10.1880079515,33.0938725684034,3.67235425591621e-09,1.68879093333346e-07,11.8946861309305,"VWA1_HUMAN",22,34.5416684365835,8.16940627480063e-10,3.89039127063811e-08,1.070827247,"Up in D5B",7.41000671792013,"VWA1","VWA1_HUMAN"
-0.693341970000001,13.8936451675,-30.2277992098263,7.04063401499536e-09,2.61034864842123e-07,11.1880144134054,"GBP2_HUMAN",29,-34.2432985132867,8.73787446349109e-10,4.13772718273968e-08,-0.693341970000001,"Up in D1C",7.38323814753608,"GBP2","GBP2_HUMAN"
1.57045674425,10.251563430375,33.6482447492219,3.25890415296689e-09,1.56630650960102e-07,12.0237292240724,"FSTL1_HUMAN",17,34.1871348651229,8.84979609417676e-10,4.16731459652603e-08,1.57045674425,"Up in D5B",7.38014371279493,"FSTL1","FSTL1_HUMAN"
1.7451903825,10.49052178875,34.2882948758757,2.84591838441647e-09,1.44507506399075e-07,12.1698671593672,"F151A_HUMAN",14,34.1449111275319,8.93500323052241e-10,4.1840634572263e-08,1.7451903825,"Up in D5B",7.3784017374022,"FAM151A","F151A_HUMAN"
0.67996001,14.989875435,29.7706443834103,7.85472459610868e-09,2.7574606425763e-07,11.0686797905156,"TTC38_HUMAN",30,34.030633164556,9.17029219831354e-10,4.27051894693839e-08,0.67996001,"Up in D5B",7.36951934696619,"TTC38","TTC38_HUMAN"
-0.4941999925,13.85062134375,-26.9119108021055,1.62049730259533e-08,4.33624500430986e-07,10.275423949897,"RAGP1_HUMAN",33,-33.9751910098004,9.28695390998029e-10,4.28119101659761e-08,-0.4941999925,"Non-significant",7.3684353945428,"RANGAP1","RAGP1_HUMAN"
-0.69956708,14.083206295,-27.8944219384637,1.2531225919955e-08,3.70616502734388e-07,10.5576763617012,"PARP1_HUMAN",57,-33.9714945759686,9.29479126868385e-10,4.28119101659761e-08,-0.69956708,"Up in D1C",7.3684353945428,"PARP1","PARP1_HUMAN"
1.474822995,12.80273533,62.5664447451093,3.72750151188173e-11,1.36604827146309e-08,16.6278008073966,"S38A3_HUMAN",7,33.9045948532359,9.43793200604407e-10,4.3234961347253e-08,1.474822995,"Up in D5B",7.3641649249544,"SLC38A3","S38A3_HUMAN"
