"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5B_vs_D1CM"
-0.134547469999999,11.1465526825,-3.40742359428411,0.0107656081737611,0.0161206806353939,-4.69877832022926,"MAP1S_HUMAN",40,3.66698232941897,0.0066208857373244,0.0103982571045104,0.134547469999999,"Non-significant",1.98303944852105,"MAP1S","MAP1S_HUMAN",-0.134547469999999
0.14542937275,9.850749850375,3.47789267780168,0.00976482139953598,0.0147637093411101,-4.59417424912988,"ATP9B_HUMAN",26,-3.6629526155566,0.00665888631304706,0.0104546721308441,-0.14542937275,"Non-significant",1.9806895825496,"ATP9B","ATP9B_HUMAN",0.14542937275
0.55068325975,9.090048432375,3.6496296516175,0.00772109406593081,0.0119656374116071,-4.34153160497245,"POMP_HUMAN",6,-3.6629101994289,0.00665928753950671,0.0104546721308441,-0.55068325975,"Up in D1CM",1.9806895825496,"POMP","POMP_HUMAN",0.55068325975
0.0945713499999972,11.1264837975,3.28295339348204,0.0128118208700628,0.0188663239192451,-4.88475584324114,"VPS53_HUMAN",41,-3.660970111779,0.00667766705726087,0.0104815746044044,-0.0945713499999972,"Non-significant",1.9795734701542,"VPS53","VPS53_HUMAN",0.0945713499999972
-0.292834997250004,8.631198525625,-3.60460315613776,0.00820803873074903,0.0126667078838308,-4.40744390414071,"GFOD1_HUMAN",12,3.66075012718135,0.0066797545143493,0.0104828990507262,0.292834997250004,"Non-significant",1.97951859639592,"GFOD1","GFOD1_HUMAN",-0.292834997250004
0.122433900000003,11.0382148025,3.72539192774741,0.00697071671338993,0.0109110809985448,-4.23117316739225,"TMX3_HUMAN",15,-3.6605135812093,0.00668199990273595,0.0104844708079228,-0.122433900000003,"Non-significant",1.97945348517947,"TMX3","TMX3_HUMAN",0.122433900000003
-0.228620769999999,11.2389940025,-5.07629574955268,0.00129901263150604,0.00239278353823523,-2.39350164127323,"RAB8B_HUMAN",5,3.65987543308111,0.00668806148554817,0.0104920287105315,0.228620769999999,"Non-significant",1.97914052967067,"RAB8B","RAB8B_HUMAN",-0.228620769999999
1.34188461325,7.506149649625,3.56023697882012,0.0087203714770339,0.013369227206242,-4.472619985567,"TBX3_HUMAN",4,-3.65721631207021,0.0067133830760087,0.0105297926958834,-1.34188461325,"Up in D1CM",1.97758017885441,"TBX3","TBX3_HUMAN",1.34188461325
0.248146057000003,9.322171688,3.50786359378176,0.0093698835215395,0.0142444716468047,-4.54984558757672,"CRCM_HUMAN",25,-3.65700679204789,0.00671538259167854,0.0105309692772574,-0.248146057000003,"Non-significant",1.97753165422844,"MCC","CRCM_HUMAN",0.248146057000003
-0.0963842850000027,11.561018825,-4.52940421780109,0.00248278117332051,0.00428839395695053,-3.10660495913621,"VAMP7_HUMAN",12,3.65615256532562,0.00672354134018125,0.0105418024472447,0.0963842850000027,"Non-significant",1.97708512669774,"VAMP7","VAMP7_HUMAN",-0.0963842850000027
-3.90895211725,8.390580117875,-3.52118412935889,0.00919989642137234,0.014012635875632,-4.53017526638606,"EVPL_HUMAN",14,3.65512758506252,0.0067333449532579,0.010555210082018,3.90895211725,"Up in D5B",1.97653311843845,"EVPL","EVPL_HUMAN",-3.90895211725
0.25197887425,8.741536617375,3.60017195336133,0.00825772097978371,0.0127387134221444,-4.41394336890454,"SETD6_HUMAN",13,-3.65481079383824,0.00673637805272192,0.0105580012284108,-0.25197887425,"Non-significant",1.97641829180542,"SETD6","SETD6_HUMAN",0.25197887425
-0.133424044999998,11.125442385,-3.7451398572001,0.00678834667110338,0.0106493530784907,-4.20252262005332,"TPC13_HUMAN",14,3.65374434026302,0.00674659949342978,0.0105720556107305,0.133424044999998,"Non-significant",1.97584056107477,"TRAPPC13","TPC13_HUMAN",-0.133424044999998
0.304507374750002,8.126377046125,3.68850879321704,0.00732567525718226,0.0114221451614483,-4.28481186768845,"ASGL1_HUMAN",9,-3.65323456591075,0.00675149129054642,0.0105777546632,-0.304507374750002,"Non-significant",1.97560651007692,"ASRGL1","ASGL1_HUMAN",0.304507374750002
-0.191490174999998,10.5765492925,-3.46878824072143,0.00988830725321971,0.0149370146661987,-4.60765942050182,"AT11A_HUMAN",32,3.65099736227905,0.0067730043939269,0.0106094878343077,0.191490174999998,"Non-significant",1.97430558085858,"ATP11A","AT11A_HUMAN",-0.191490174999998
1.54320216175,7.671888947375,3.54417072119588,0.00891430881318088,0.0136120849612865,-4.49627741178446,"DJC15_HUMAN",4,-3.65025726047081,0.00678013738770356,0.0106186878559928,-1.54320216175,"Up in D1CM",1.97392914541168,"DNAJC15","DJC15_HUMAN",1.54320216175
0.172451022500001,10.55690526875,3.83356063361374,0.00603281185885969,0.00958456918866745,-4.07483892275128,"CARME_HUMAN",11,-3.6465219823993,0.00681626021654741,0.0106732783513428,-0.172451022500001,"Non-significant",1.97170216434156,"CARNMT1","CARME_HUMAN",0.172451022500001
0.143313884999994,16.7700088025,3.4849939789483,0.00966965455488577,0.014643463572248,-4.5836622297342,"HMGCL_HUMAN",23,-3.64495749495538,0.00683145102099932,0.0106950781307584,-0.143313884999994,"Non-significant",1.97081603842922,"HMGCL","HMGCL_HUMAN",0.143313884999994
0.188680172500003,16.12161660125,3.65390147041984,0.00767654143852543,0.0119031581650719,-4.33529071328892,"MYL6B_HUMAN",13,-3.64332018154813,0.0068473877121055,0.0107180373306105,-0.188680172500003,"Non-significant",1.9698847346548,"MYL6B","MYL6B_HUMAN",0.188680172500003
0.227479934999996,10.1605305675,6.61863669131696,0.000258712015447238,0.000577970733687985,-0.600872761483789,"PDE6D_HUMAN",4,-3.64221615383146,0.00685815612946087,0.0107328997428937,-0.227479934999996,"Non-significant",1.96928292740944,"PDE6D","PDE6D_HUMAN",0.227479934999996
0.621688485000001,8.17127841725,3.50948397442774,0.00934902614065107,0.014219224348529,-4.54745174251038,"HMCN1_HUMAN",19,-3.64170789580751,0.00686311963808352,0.0107386737385198,-0.621688485000001,"Up in D1CM",1.96904935211963,"HMCN1","HMCN1_HUMAN",0.621688485000001
0.172910687499998,10.18301463125,4.40075131056159,0.00290979836242068,0.00495588813838025,-3.28054245347166,"BL1S4_HUMAN",8,-3.63956677431928,0.00688407144198687,0.0107694577179858,-0.172910687499998,"Non-significant",1.96780616448435,"BLOC1S4","BL1S4_HUMAN",0.172910687499998
0.514618872500002,10.41719126625,4.21558180588375,0.00367233182004933,0.00611740808521656,-3.5349938174019,"BET1_HUMAN",2,-3.63919388310743,0.00688772732927067,0.0107731775205831,-0.514618872500002,"Up in D1CM",1.96765618378422,"BET1","BET1_HUMAN",0.514618872500002
0.1140587325,14.91329062125,3.27851382819742,0.0128920841778202,0.0189745726444643,-4.89141615262486,"SYVC_HUMAN",82,-3.63835703390804,0.00689593949401812,0.0107840211493653,-0.1140587325,"Non-significant",1.96721926907993,"VARS1","SYVC_HUMAN",0.1140587325
0.205110789500001,10.24296820275,3.5528552471883,0.00880890704864723,0.0134902393737368,-4.48348590687359,"NAGS_HUMAN",16,-3.6378647021925,0.00690077573025569,0.0107895823836626,-0.205110789500001,"Non-significant",1.96699536458315,"NAGS","NAGS_HUMAN",0.205110789500001
-0.355438232499997,12.22001409625,-4.16869582075041,0.00389842273729106,0.0064506881139824,-3.60018276936174,"GBG5_HUMAN",4,3.63704659952003,0.00690882007387539,0.0108001566028738,0.355438232499997,"Non-significant",1.96656994717316,"GNG5","GBG5_HUMAN",-0.355438232499997
0.46235013025,8.543762326375,3.85162172521423,0.00588998787430116,0.00938678536443269,-4.04888001921038,"LAT1_HUMAN",4,-3.63528150146448,0.00692621031229091,0.0108253340853514,-0.46235013025,"Non-significant",1.96555869181656,"SLC7A5","LAT1_HUMAN",0.46235013025
-0.114073277499999,12.53980612625,-3.30847767351442,0.0123605965046733,0.0182720918866873,-4.84649865697654,"UBP15_HUMAN",50,3.63377647929418,0.00694107516123143,0.0108465559017463,0.114073277499999,"Non-significant",1.96470814110708,"USP15","UBP15_HUMAN",-0.114073277499999
0.379142404,7.300529778,3.50646028455001,0.00938798720455413,0.0142656109874142,-4.5519189780771,"SMYD4_HUMAN",17,-3.62976311096536,0.00698088144374863,0.0109067376625315,-0.379142404,"Non-significant",1.96230513273273,"SMYD4","SMYD4_HUMAN",0.379142404
-0.1972131725,19.01128101375,-3.45376217271201,0.0100957920457528,0.0152231540525314,-4.62993482130661,"ENOA_HUMAN",31,3.62937980880737,0.00698469593803592,0.0109090146722382,0.1972131725,"Non-significant",1.96221447413528,"ENO1","ENOA_HUMAN",-0.1972131725
1.709505558,7.66980195075,3.51214436289249,0.00931489005912074,0.0141698625353418,-4.54352208264547,"RRP36_HUMAN",5,-3.62935656773743,0.00698492729695925,0.0109090146722382,-1.709505558,"Up in D1CM",1.96221447413528,"RRP36","RRP36_HUMAN",1.709505558
-0.363673210000001,7.4717115165,-3.54471050289311,0.00890771822151271,0.0136044857563201,-4.49548211604335,"NOTC1_HUMAN",12,3.62910561307953,0.00698742600822603,0.0109108954841306,0.363673210000001,"Non-significant",1.96213960432852,"NOTCH1","NOTC1_HUMAN",-0.363673210000001
0.43687450875,7.696682751125,3.52923045152748,0.0090988240271,0.0138662064227854,-4.51830282823894,"SOX5_HUMAN",12,-3.62883392113443,0.00699013227381357,0.0109130996362242,-0.43687450875,"Non-significant",1.96205187968512,"SOX5","SOX5_HUMAN",0.43687450875
0.374632119999998,8.45816338075,3.87937280966615,0.00567763514625608,0.00907409682362392,-4.00907580896495,"LRC8C_HUMAN",5,-3.62617545243619,0.00701667188548459,0.0109525050597684,-0.374632119999998,"Non-significant",1.96048653751715,"LRRC8C","LRC8C_HUMAN",0.374632119999998
0.119162557499999,12.74207925875,3.40137793234987,0.0108564523172455,0.016242285513323,-4.70777642295976,"BCS1_HUMAN",28,-3.62525021321894,0.00702593382842604,0.0109649317237184,-0.119162557499999,"Non-significant",1.95999406823677,"BCS1L","BCS1_HUMAN",0.119162557499999
-0.0608608725000011,14.92563617375,-3.47186084194665,0.00984644630397007,0.0148817815843937,-4.60310740006678,"GALT_HUMAN",21,3.62456684768176,0.00703278292400864,0.0109735889053071,0.0608608725000011,"Non-significant",1.9596513134584,"GALT","GALT_HUMAN",-0.0608608725000011
0.150634527000001,9.36101591575,3.3893260745077,0.0110400076896282,0.0164876372813388,-4.72572490966508,"NAV2_HUMAN",42,-3.62357285462766,0.00704275805031911,0.0109871196753914,-0.150634527000001,"Non-significant",1.95911614497734,"NAV2","NAV2_HUMAN",0.150634527000001
-0.3905365485,9.88799393275,-5.09318904428683,0.00127413947759104,0.00235262248775791,-2.37214872658845,"ICAL_HUMAN",2,3.62225189242928,0.00705603784399505,0.0110057999605911,0.3905365485,"Non-significant",1.95837838511027,"CAST","ICAL_HUMAN",-0.3905365485
-0.152495384250001,9.317055463625,-3.45807168200643,0.0100358110963051,0.0151462581433761,-4.62354373871564,"S11IP_HUMAN",24,3.62171716707189,0.00706142110715058,0.0110121588366646,0.152495384250001,"Non-significant",1.95812753307698,"STK11IP","S11IP_HUMAN",-0.152495384250001
0.3354325295,8.449670315,3.83202311047711,0.00604514265408519,0.00959956809180182,-4.07705071178323,"IMP2L_HUMAN",6,-3.61999161963884,0.00707882272873101,0.0110372543064139,-0.3354325295,"Non-significant",1.95713895087134,"IMMP2L","IMP2L_HUMAN",0.3354325295
0.0967750499999998,13.5462429525,3.47729630383854,0.0097728592711182,0.0147732121227144,-4.59505730535253,"RALY_HUMAN",21,-3.61787835122658,0.0071001968294296,0.0110685332116261,-0.0967750499999998,"Non-significant",1.95590992747751,"RALY","RALY_HUMAN",0.0967750499999998
0.127328874999996,16.755946635,3.54397699313635,0.00891667546105817,0.0136132326501104,-4.49656285200141,"ATPG_HUMAN",18,-3.61684245264937,0.00711069932478583,0.0110828558817714,-0.127328874999996,"Non-significant",1.95534831416731,"ATP5F1C","ATPG_HUMAN",0.127328874999996
0.340901136500001,9.162613511,4.21045626126202,0.00369633618360958,0.00615496200941232,-3.54210537864311,"VHL_HUMAN",4,-3.61606579512554,0.00711858437956427,0.0110923385298162,-0.340901136500001,"Non-significant",1.95497688455148,"VHL","VHL_HUMAN",0.340901136500001
-2.464608908,10.949718596,-3.50659604698729,0.00938623413107309,0.0142655188407528,-4.55171837953991,"GSTA5_HUMAN",2,3.61598400650486,0.00711941528607258,0.0110923385298162,2.464608908,"Up in D5B",1.95497688455148,"GSTA5","GSTA5_HUMAN",-2.464608908
-0.57042002675,8.555284142375,-3.63315878040659,0.007895506060358,0.012217958616258,-4.36561491022327,"NCALD_HUMAN",5,3.61535895812386,0.00712576869625031,0.0111001856109211,0.57042002675,"Up in D5B",1.95466975913002,"NCALD","NCALD_HUMAN",-0.57042002675
0.159566164000001,9.45102512825,3.43041912608096,0.0104274433636772,0.0156755698434877,-4.6645868931478,"DNLI4_HUMAN",28,-3.61414630925303,0.0071381121498064,0.0111173590744121,-0.159566164000001,"Non-significant",1.95399836703694,"LIG4","DNLI4_HUMAN",0.159566164000001
1.543566227,7.23460102075,3.48294352290182,0.00969703065236634,0.0146770104810192,-4.58669695142288,"CENPC_HUMAN",10,-3.61102910844601,0.00716994680728829,0.0111648442521644,-1.543566227,"Up in D1CM",1.95214733089056,"CENPC","CENPC_HUMAN",1.543566227
0.506916642,8.032867372,3.53470216788542,0.00903077474833225,0.0137674806210332,-4.51023335916499,"UIF_HUMAN",9,-3.61090181078596,0.00717125006302267,0.0111648442521644,-0.506916642,"Up in D1CM",1.95214733089056,"FYTTD1","UIF_HUMAN",0.506916642
0.439176560500002,10.30256247475,3.74267055137236,0.00681086545582344,0.0106826916500067,-4.20610248239695,"PLPP1_HUMAN",5,-3.61038087646286,0.00717658595281896,0.0111707238973907,-0.439176560500002,"Non-significant",1.95191868234943,"PLPP1","PLPP1_HUMAN",0.439176560500002
0.938902854749997,7.520529866375,3.51632194921576,0.00926155661107113,0.0140963634298878,-4.53735294083822,"PLD3B_HUMAN",6,-3.61027439638703,0.00717767714180425,0.0111707238973907,-0.938902854749997,"Up in D1CM",1.95191868234943,"PRELID3B","PLD3B_HUMAN",0.938902854749997
0.228851554999999,11.07667172,3.56883459259972,0.00861845887966414,0.0132394732817002,-4.45997206909284,"BOK_HUMAN",13,-3.60794891149378,0.00720155254516363,0.0112058125167407,-0.228851554999999,"Non-significant",1.95055664794253,"BOK","BOK_HUMAN",0.228851554999999
0.118018625000001,12.577807665,3.46907461844906,0.00988439759466221,0.0149337851452604,-4.60723511285789,"FABD_HUMAN",21,-3.60665780359112,0.00721484475889889,0.011224423490727,-0.118018625000001,"Non-significant",1.94983595600177,"MCAT","FABD_HUMAN",0.118018625000001
0.228989364999999,12.93711722,3.54322748191161,0.00892583811587125,0.0136222867062609,-4.49766722650463,"RBBP7_HUMAN",14,-3.6064990702432,0.00721648075808229,0.0112248969016194,-0.228989364999999,"Non-significant",1.94981763921225,"RBBP7","RBBP7_HUMAN",0.228989364999999
0.294050692500003,10.29276490125,4.56460170303651,0.00237830012233285,0.00412993237147581,-3.05942829409524,"RPB11_HUMAN",4,-3.60439423150148,0.0072382119573952,0.0112566215108642,-0.294050692500003,"Non-significant",1.94859193624787,"POLR2J","RPB11_HUMAN",0.294050692500003
-0.112226012499999,11.68881988375,-3.29907169283058,0.0125248711204685,0.0184922295803869,-4.86058991234477,"UBE3A_HUMAN",41,3.60137306333398,0.0072695259240561,0.0113008512334839,0.112226012499999,"Non-significant",1.9468888421731,"UBE3A","UBE3A_HUMAN",-0.112226012499999
0.112636092500008,17.31098246625,4.09090320274983,0.00430780038880755,0.00706016906032643,-3.70901256954128,"ATPO_HUMAN",12,-3.60129399480646,0.0072703473976495,0.0113008512334839,-0.112636092500008,"Non-significant",1.9468888421731,"ATP5PO","ATPO_HUMAN",0.112636092500008
-0.178720951000003,9.05573678025,-3.45276932121756,0.0101096652941609,0.0152386210236914,-4.63140751660435,"NISCH_HUMAN",23,3.60126250315325,0.00727067460424526,0.0113008512334839,0.178720951000003,"Non-significant",1.9468888421731,"NISCH","NISCH_HUMAN",-0.178720951000003
0.468897342500002,8.59307312975,3.48332700450085,0.00969190438056677,0.0146745216496852,-4.58612935544086,"DEN2B_HUMAN",14,-3.59944254215798,0.00728961121687254,0.0113281956023265,-0.468897342500002,"Non-significant",1.94583926068912,"DENND2B","DEN2B_HUMAN",0.468897342500002
0.3784219025,8.189222753,3.5417104044093,0.00894441517133065,0.0136481671758049,-4.49990277169615,"SOCS6_HUMAN",10,-3.5978020268538,0.00730672583484927,0.0113526989975935,-0.3784219025,"Non-significant",1.94490087676024,"SOCS6","SOCS6_HUMAN",0.3784219025
0.212738513999998,9.641201973,3.72414888740557,0.00698237201079777,0.01092729552154,-4.2329781953463,"MED4_HUMAN",10,-3.59717395834586,0.00731328948885458,0.0113608030043412,-0.212738513999998,"Non-significant",1.94459097073511,"MED4","MED4_HUMAN",0.212738513999998
-0.123276712500001,17.08860349625,-3.33121022720103,0.0119730045234124,0.0177458159183829,-4.81247667440032,"AL7A1_HUMAN",38,3.59632100151534,0.00732221342782602,0.0113725699250314,0.123276712500001,"Non-significant",1.94414138420019,"ALDH7A1","AL7A1_HUMAN",-0.123276712500001
0.417605042750001,7.522783100625,4.70191084152665,0.00201455665146649,0.00356288250424067,-2.87707526149701,"GIMA5_HUMAN",2,-3.59573806255111,0.00732831903049047,0.011379955988947,-0.417605042750001,"Non-significant",1.94385941753624,"GIMAP5","GIMA5_HUMAN",0.417605042750001
0.266999244749998,9.007780790375,3.50026119445185,0.0094684109883813,0.0143670992297148,-4.56108071713623,"MID51_HUMAN",15,-3.5950864537849,0.00733515030263413,0.0113884659975876,-0.266999244749998,"Non-significant",1.94353477053454,"MIEF1","MID51_HUMAN",0.266999244749998
-0.071020367500001,15.59371364125,-3.250590360547,0.0134093743033287,0.0196809360965971,-4.9333475897412,"S14L2_HUMAN",27,3.59480822949204,0.00733806919392771,0.0113908996750675,0.071020367500001,"Non-significant",1.94344197315647,"SEC14L2","S14L2_HUMAN",-0.071020367500001
-0.296979904999999,10.421239855,-5.42423242710819,0.000879223910239005,0.00169355080882189,-1.96172855648968,"CO040_HUMAN",3,3.59339986907459,0.00735286354299341,0.011411763359214,0.296979904999999,"Non-significant",1.94264724269785,"C15orf40","CO040_HUMAN",-0.296979904999999
0.0674667374999984,16.44875717125,3.04415735271821,0.0179914017519782,0.0257732028156737,-5.24527606575338,"GDIB_HUMAN",41,-3.59053427298605,0.00738306405028484,0.0114565255669829,-0.0674667374999984,"Non-significant",1.9409470713626,"GDI2","GDIB_HUMAN",0.0674667374999984
0.306300163499999,7.88432753075,3.7486446538261,0.00675652294808925,0.0106053504524105,-4.19744285929878,"HAUS8_HUMAN",7,-3.58819057153736,0.00740786274034449,0.0114928906752004,-0.306300163499999,"Non-significant",1.93957072445388,"HAUS8","HAUS8_HUMAN",0.306300163499999
-1.06103885175,7.773357212375,-3.58480329029392,0.00843256016125539,0.0129846637923313,-4.4365029490038,"KCP3_HUMAN",2,3.58778614330692,0.00741215097986671,0.0114974274216593,1.06103885175,"Up in D5B",1.93939932326055,"KRTCAP3","KCP3_HUMAN",-1.06103885175
-0.2898664475,10.95475387625,-4.15832259231214,0.00395047094437403,0.00652784151933516,-3.6146465281801,"PTTG_HUMAN",5,3.58738711913224,0.00741638451572535,0.0115018776601746,0.2898664475,"Non-significant",1.9392312560909,"PTTG1IP","PTTG_HUMAN",-0.2898664475
0.0889823450000016,13.818989395,3.36998189831596,0.0113416134434671,0.0168723013969263,-4.75456399659412,"CLPT1_HUMAN",24,-3.58713552108938,0.00741905522780943,0.0115039029645338,-0.0889823450000016,"Non-significant",1.93915479022139,"CLPTM1","CLPT1_HUMAN",0.0889823450000016
-0.146058560000002,13.8718276025,-3.90252272056804,0.00550684318483527,0.00882791578641622,-3.97594769655451,"ACYP2_HUMAN",11,3.58641679546802,0.00742669015293213,0.0115130539823564,0.146058560000002,"Non-significant",1.93880945901512,"ACYP2","ACYP2_HUMAN",-0.146058560000002
