"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8BM_vs_D1CM"
1.69788754,7.42460769425,10.5902877848763,1.22043898652699e-05,5.49672576326196e-05,2.87129997486381,"KBTB7_HUMAN",5,-10.2663291296882,1.01069965218197e-05,4.29827818781119e-05,-1.69788754,"Up in D1CM",4.36670548006802,"KBTBD7","KBTB7_HUMAN",1.69788754
0.322127582499997,12.07217085375,9.01128475291351,3.61855158757091e-05,0.000128478396510679,1.64885886599759,"MYO1E_HUMAN",53,-10.2637804526712,1.01249332830587e-05,4.30373487861329e-05,-0.322127582499997,"Non-significant",4.36615449019987,"MYO1E","MYO1E_HUMAN",0.322127582499997
-0.296766280000007,16.16538763,-9.06309241679578,3.48293033389549e-05,0.000124910842572637,1.69179565606016,"SQOR_HUMAN",36,10.2624481031694,1.01343241554661e-05,4.30555535818667e-05,0.296766280000007,"Non-significant",4.36597082250528,"SQOR","SQOR_HUMAN",-0.296766280000007
0.666701555,9.2630711795,11.315296773658,7.76982655268071e-06,3.84567633661454e-05,3.3794550406039,"GPAT3_HUMAN",9,-10.2602329690153,1.01499588697506e-05,4.30751371161055e-05,-0.666701555,"Up in D1CM",4.3657733314383,"GPAT3","GPAT3_HUMAN",0.666701555
0.307989835000001,11.5948380225,9.40845580256118,2.71262986733948e-05,0.000102257411233473,1.97280927916707,"FTO_HUMAN",26,-10.2599347888498,1.01520655335784e-05,4.30751371161055e-05,-0.307989835000001,"Non-significant",4.3657733314383,"FTO","FTO_HUMAN",0.307989835000001
0.211949825,15.1018652925,8.56890281840684,5.05365279664261e-05,0.000168635152109662,1.27352448735176,"DX39B_HUMAN",31,-10.2596235849475,1.01542647348086e-05,4.30751371161055e-05,-0.211949825,"Non-significant",4.3657733314383,"DDX39B","DX39B_HUMAN",0.211949825
-0.365888354999999,11.4615732425,-9.6883274953898,2.2280517676695e-05,8.71473241284742e-05,2.19412002907089,"IF2M_HUMAN",23,10.2577626738154,1.01674265069788e-05,4.3109274661632e-05,0.365888354999999,"Non-significant",4.36542928433936,"MTIF2","IF2M_HUMAN",-0.365888354999999
0.29049754,14.09836495,10.1514858027026,1.626013982772e-05,6.84941122478021e-05,2.54846202586956,"ST1B1_HUMAN",18,-10.2563758642689,1.0177247535327e-05,4.31224941702115e-05,-0.29049754,"Non-significant",4.36529612785301,"SULT1B1","ST1B1_HUMAN",0.29049754
0.624655487499998,15.82428228875,10.0071103094847,1.79129911302255e-05,7.36889225166767e-05,2.43954896423364,"RS8_HUMAN",18,-10.2550128612067,1.01869103559736e-05,4.31224941702115e-05,-0.624655487499998,"Up in D1CM",4.36529612785301,"RPS8","RS8_HUMAN",0.624655487499998
0.830284833749998,8.919477343375,13.656482186272,2.12434123743506e-06,1.42450853542881e-05,4.83850340930508,"ECP_HUMAN",5,-10.254432541245,1.01910275810231e-05,4.31224941702115e-05,-0.830284833749998,"Up in D1CM",4.36529612785301,"RNASE3","ECP_HUMAN",0.830284833749998
-0.374885317499999,11.57849442875,-10.0753078012013,1.71096815556611e-05,7.12889302188172e-05,2.49116593134607,"MCU_HUMAN",18,10.2538859722712,1.01949070605107e-05,4.31224941702115e-05,0.374885317499999,"Non-significant",4.36529612785301,"MCU","MCU_HUMAN",-0.374885317499999
-0.611432551750003,9.942629814125,-10.182501060779,1.59280006933283e-05,6.72560300182652e-05,2.57168149810406,"CHLE_HUMAN",15,10.2537145410578,1.01961241999326e-05,4.31224941702115e-05,0.611432551750003,"Up in D8BM",4.36529612785301,"BCHE","CHLE_HUMAN",-0.611432551750003
-0.3549265875,15.34025120875,-9.20469717411114,3.14059230034524e-05,0.00011484621474885,1.80810125987224,"CKAP4_HUMAN",45,10.2509505948283,1.02157704066383e-05,4.31839161271586e-05,0.3549265875,"Non-significant",4.36467797628394,"CKAP4","CKAP4_HUMAN",-0.3549265875
-0.4826619625,9.416054368,-12.0170180077291,5.14224999801121e-06,2.7784631559767e-05,3.84396688796893,"CDK16_HUMAN",10,10.2412762501293,1.02848715375835e-05,4.34542266618001e-05,0.4826619625,"Non-significant",4.36196797464405,"CDK16","CDK16_HUMAN",-0.4826619625
-0.534349679749999,9.435616135625,-9.77340745111119,2.10073395808474e-05,8.36028637048928e-05,2.26030217476613,"MPP7_HUMAN",25,10.2383018079297,1.03062225473196e-05,4.35226201660106e-05,0.534349679749999,"Up in D8BM",4.36128496695449,"MPP7","MPP7_HUMAN",-0.534349679749999
0.281921862499999,11.28791618125,9.23645950942508,3.06912556171229e-05,0.000113066693005563,1.83397986887587,"CACO2_HUMAN",27,-10.2320247459205,1.03514438623237e-05,4.36714016198831e-05,-0.281921862499999,"Non-significant",4.35980286931034,"CALCOCO2","CACO2_HUMAN",0.281921862499999
0.715503689499998,10.19271063775,9.85722033752637,1.9832946442928e-05,8.00631731644827e-05,2.3250110465488,"QSOX2_HUMAN",24,-10.231973162836,1.03518164001099e-05,4.36714016198831e-05,-0.715503689499998,"Up in D1CM",4.35980286931034,"QSOX2","QSOX2_HUMAN",0.715503689499998
-0.918280363000001,8.6073640585,-10.8110706866092,1.06059945759357e-05,4.90389074495678e-05,3.02926705258379,"NEBL_HUMAN",8,10.2183710989536,1.04505793576894e-05,4.40659997028335e-05,0.918280363000001,"Up in D8BM",4.35589637281296,"NEBL","NEBL_HUMAN",-0.918280363000001
0.663059115249998,8.377498924625,10.0518797843782,1.73809597780512e-05,7.2137010365645e-05,2.47346847190287,"SMAG2_HUMAN",16,-10.2163995679409,1.04649820294502e-05,4.40927379244851e-05,-0.663059115249998,"Up in D1CM",4.35563293295917,"SAMD4B","SMAG2_HUMAN",0.663059115249998
0.290730955000003,12.47893238,8.92929879100624,3.84552879891286e-05,0.000135227210037699,1.5804831843258,"SMRC1_HUMAN",40,-10.2160712480401,1.04673826772921e-05,4.40927379244851e-05,-0.290730955000003,"Non-significant",4.35563293295917,"SMARCC1","SMRC1_HUMAN",0.290730955000003
0.666711091749999,9.419020295125,9.69914193642215,2.211394560686e-05,8.66692853666968e-05,2.20256028513371,"ARH40_HUMAN",43,-10.2100677077796,1.05113893092236e-05,4.42559942494732e-05,-0.666711091749999,"Up in D1CM",4.35402789800205,"ARHGEF40","ARH40_HUMAN",0.666711091749999
0.759961842500001,14.71784293625,11.8735926716026,5.58471805617726e-06,2.94902442513849e-05,3.75107691812062,"RS23_HUMAN",7,-10.2083041683669,1.05243557102023e-05,4.42673593679184e-05,-0.759961842500001,"Up in D1CM",4.35391638373938,"RPS23","RS23_HUMAN",0.759961842500001
0.5503513775,16.14420926625,10.456477603137,1.33051623859917e-05,5.88709783472565e-05,2.77412737893661,"RS19_HUMAN",13,-10.2078934419254,1.05273781496481e-05,4.42673593679184e-05,-0.5503513775,"Up in D1CM",4.35391638373938,"RPS19","RS19_HUMAN",0.5503513775
0.602213382750001,10.388842581125,10.0109548715184,1.78665875885245e-05,7.35407528980275e-05,2.44246699976808,"SHPS1_HUMAN",17,-10.2075584424231,1.05298440541792e-05,4.42673593679184e-05,-0.602213382750001,"Up in D1CM",4.35391638373938,"SIRPA","SHPS1_HUMAN",0.602213382750001
-0.462426899999997,10.3921898575,-9.54986274146739,2.45434789664002e-05,9.43351501175502e-05,2.08532699131569,"BCAS3_HUMAN",33,10.2062122893755,1.0539759522232e-05,4.42869556395283e-05,0.462426899999997,"Non-significant",4.35372417282872,"BCAS3","BCAS3_HUMAN",-0.462426899999997
-0.394090651749996,10.004764556625,-11.5458313584783,6.76752927269892e-06,3.45927860761548e-05,3.53488741539203,"UBL7_HUMAN",12,10.2017886869872,1.05724167318273e-05,4.44020431652081e-05,0.394090651749996,"Non-significant",4.35259704531421,"UBL7","UBL7_HUMAN",-0.394090651749996
0.349496132500001,13.15811097625,9.24307800507327,3.0544658754487e-05,0.000112575832374976,1.83936278924058,"SF3A1_HUMAN",36,-10.1998920378334,1.05864535263321e-05,4.44247716426624e-05,-0.349496132500001,"Non-significant",4.35237479592753,"SF3A1","SF3A1_HUMAN",0.349496132500001
0.526692627499999,16.15994822875,10.2032749821891,1.57098259059949e-05,6.65752250184168e-05,2.58719905450018,"HMGB1_HUMAN",15,-10.1996333754755,1.05883694661417e-05,4.44247716426624e-05,-0.526692627499999,"Up in D1CM",4.35237479592753,"HMGB1","HMGB1_HUMAN",0.526692627499999
-0.981489062500001,7.90048509825,-10.0219454673272,1.77346798055475e-05,7.32177253958844e-05,2.45080349110609,"IMDH1_HUMAN",14,10.1925363586703,1.0641090065834e-05,4.46114406229199e-05,0.981489062500001,"Up in D8BM",4.35055375199975,"IMPDH1","IMDH1_HUMAN",-0.981489062500001
-0.403004647500001,12.14754104625,-9.40222283488049,2.72470161206256e-05,0.000102620687614277,1.96781633688776,"BAIP2_HUMAN",35,10.1920228263658,1.06449162935889e-05,4.46114406229199e-05,0.403004647500001,"Non-significant",4.35055375199975,"BAIAP2","BAIP2_HUMAN",-0.403004647500001
0.807261943749999,8.953144311875,10.5075883309648,1.28719604554851e-05,5.73455362998327e-05,2.8113735092388,"CBG_HUMAN",10,-10.1915100134025,1.06487387036795e-05,4.46114406229199e-05,-0.807261943749999,"Up in D1CM",4.35055375199975,"SERPINA6","CBG_HUMAN",0.807261943749999
0.461673977499997,10.91427528625,10.4519456854615,1.33443631820787e-05,5.89825051188994e-05,2.77081702611167,"MKRN2_HUMAN",14,-10.1883133680177,1.06726006723986e-05,4.46891957613752e-05,-0.461673977499997,"Non-significant",4.34979746094805,"MKRN2","MKRN2_HUMAN",0.461673977499997
0.367702243500002,10.02423512825,10.5187430728336,1.27795506887111e-05,5.70544665016661e-05,2.81948096712471,"THOC7_HUMAN",15,-10.1852525236643,1.0695505222291e-05,4.47628666924978e-05,-0.367702243500002,"Non-significant",4.34908210827267,"THOC7","THOC7_HUMAN",0.367702243500002
-0.412442920000002,12.86829245,-9.60623308339724,2.35922515795219e-05,9.12197653962339e-05,2.12978117330135,"GMDS_HUMAN",25,10.1808539293151,1.07285170004491e-05,4.48787443160224e-05,0.412442920000002,"Non-significant",4.34795930291614,"GMDS","GMDS_HUMAN",-0.412442920000002
0.534203530000003,10.6623988175,10.9847150194917,9.51442769845624e-06,4.51814710255142e-05,3.15149261734833,"PANX1_HUMAN",11,-10.1755615185083,1.07683887111233e-05,4.50231887133226e-05,-0.534203530000003,"Up in D1CM",4.34656374986061,"PANX1","PANX1_HUMAN",0.534203530000003
0.871355533749998,9.066717386375,9.90521317457916,1.91939722247669e-05,7.80067463271746e-05,2.36184912887785,"TERF2_HUMAN",18,-10.1699501835691,1.081084498134e-05,4.51782907028829e-05,-0.871355533749998,"Up in D1CM",4.34507020441054,"TERF2","TERF2_HUMAN",0.871355533749998
-2.20676970475,7.905085444625,-10.2198104988154,1.55385783617171e-05,6.59489813750824e-05,2.59953076836382,"RAB3B_HUMAN",5,10.1658941027342,1.08416510075575e-05,4.52771818710488e-05,2.20676970475,"Up in D8BM",4.34412061220717,"RAB3B","RAB3B_HUMAN",-2.20676970475
0.3425624375,15.29272568125,12.2061575486466,4.61821081495858e-06,2.54924027238283e-05,3.96491889014064,"MMAB_HUMAN",12,-10.1654208055332,1.08452521292736e-05,4.52771818710488e-05,-0.3425624375,"Non-significant",4.34412061220717,"MMAB","MMAB_HUMAN",0.3425624375
-0.384279489999997,12.3868402225,-11.0523947503947,9.12388206211117e-06,4.3694553834619e-05,3.19866193727545,"RM13_HUMAN",13,10.1570256142244,1.09093514146642e-05,4.5522239145646e-05,0.384279489999997,"Non-significant",4.34177638403211,"MRPL13","RM13_HUMAN",-0.384279489999997
0.303027630000003,18.04596591,8.92700958207834,3.85209307880202e-05,0.00013540155363312,1.57856641865089,"AATM_HUMAN",42,-10.1532079092661,1.09386411496284e-05,4.56218734538436e-05,-0.303027630000003,"Non-significant",4.34082688447015,"GOT2","AATM_HUMAN",0.303027630000003
0.462043046750001,9.336891293625,10.112670441189,1.66868975061518e-05,6.9872756621636e-05,2.51931501414549,"MMP15_HUMAN",16,-10.1476770310366,1.09812312678808e-05,4.57768537868285e-05,-0.462043046750001,"Non-significant",4.33935405941101,"MMP15","MMP15_HUMAN",0.462043046750001
0.490989207500002,11.86416769125,9.51412186188511,2.51690155634463e-05,9.63440654787869e-05,2.05702401180805,"TRI56_HUMAN",35,-10.1412178888086,1.1031205327526e-05,4.59624467156285e-05,-0.490989207500002,"Non-significant",4.33759686060139,"TRIM56","TRI56_HUMAN",0.490989207500002
0.951894998750003,8.684405684625,9.7831275112987,2.08671910074805e-05,8.33870481908219e-05,2.26783136432437,"TEX10_HUMAN",28,-10.1379639428022,1.10564776509146e-05,4.60449852369362e-05,-0.951894998750003,"Up in D1CM",4.33681766193877,"TEX10","TEX10_HUMAN",0.951894998750003
0.297139642500001,14.19275188625,8.80381400702464,4.22473236637048e-05,0.00014571083291912,1.47479963898556,"UFL1_HUMAN",50,-10.1363000080529,1.10694260035309e-05,4.60761440907467e-05,-0.297139642500001,"Non-significant",4.33652387225367,"UFL1","UFL1_HUMAN",0.297139642500001
0.737970589999998,14.885367275,10.128565845588,1.65106216329306e-05,6.93067877211018e-05,2.53126296500098,"RL10_HUMAN",13,-10.1316179996958,1.11059517704251e-05,4.62053640043994e-05,-0.737970589999998,"Up in D1CM",4.33530760404806,"RPL10","RL10_HUMAN",0.737970589999998
0.358092545,13.7287381875,9.55913540385479,2.43840712396588e-05,9.38937124162101e-05,2.09265503459489,"GMPPA_HUMAN",23,-10.1258880952846,1.11508368033917e-05,4.63623882766397e-05,-0.358092545,"Non-significant",4.33383420021814,"GMPPA","GMPPA_HUMAN",0.358092545
0.592413185000002,10.8639839875,9.81013326525188,2.04833227063097e-05,8.22945315021375e-05,2.28871602680318,"BRX1_HUMAN",20,-10.1253967884669,1.11546949133972e-05,4.63623882766397e-05,-0.592413185000002,"Up in D1CM",4.33383420021814,"BRIX1","BRX1_HUMAN",0.592413185000002
-0.380375384999997,17.627969025,-9.54208278324676,2.46781339918417e-05,9.46800143000608e-05,2.07917387402181,"VDAC1_HUMAN",24,10.1199013726342,1.1197951357425e-05,4.6519237058519e-05,0.380375384999997,"Non-significant",4.33236741655735,"VDAC1","VDAC1_HUMAN",-0.380375384999997
1.5203083755,8.8459394575,10.8939348760128,1.00683405912009e-05,4.70650952760537e-05,3.0878117790944,"CD320_HUMAN",4,-10.1181371865796,1.12118778354106e-05,4.65541469333381e-05,-1.5203083755,"Up in D1CM",4.33204162703389,"CD320","CD320_HUMAN",1.5203083755
-0.994798779500001,8.484229982,-10.349823078818,1.42633187788731e-05,6.21236300195043e-05,2.69588206803338,"CP2A7_HUMAN",9,10.1153998024411,1.12335252558412e-05,4.66210656728142e-05,0.994798779500001,"Up in D8BM",4.33141780351958,"CYP2A7","CP2A7_HUMAN",-0.994798779500001
-3.2668709775,8.474293948,-9.97972541305337,1.82474940670417e-05,7.47730323243048e-05,2.41873530736195,"THRSP_HUMAN",5,10.1145084630594,1.12405841552732e-05,4.6627403466928e-05,3.2668709775,"Up in D8BM",4.33135876836242,"THRSP","THRSP_HUMAN",-3.2668709775
0.605760099999998,11.00984478,9.51754946321766,2.51082514458754e-05,9.61551346830003e-05,2.05974227583333,"TOP2B_HUMAN",66,-10.1120609980887,1.12599923120259e-05,4.66849361525166e-05,-0.605760099999998,"Up in D1CM",4.33082323080869,"TOP2B","TOP2B_HUMAN",0.605760099999998
1.02710294725,8.300830602625,11.1159601087764,8.77353313108838e-06,4.2330916291897e-05,3.24272759533225,"U119A_HUMAN",6,-10.1079978455688,1.12922958642256e-05,4.67958514452101e-05,-1.02710294725,"Up in D1CM",4.32979264637701,"UNC119","U119A_HUMAN",1.02710294725
-0.234651564999998,12.5303940775,-8.34934619839442,5.9974647741246e-05,0.00019478473110799,1.08122826335018,"NFKB1_HUMAN",45,10.0958715726316,1.13893246402295e-05,4.71747505614223e-05,0.234651564999998,"Non-significant",4.32629038750822,"NFKB1","NFKB1_HUMAN",-0.234651564999998
0.521600719999999,18.7218184475,9.4056818660052,2.71799483375544e-05,0.000102413850933056,1.97058755736199,"BIP_HUMAN",61,-10.090302141806,1.14342020980036e-05,4.73373720452222e-05,-0.521600719999999,"Up in D1CM",4.32479585578459,"HSPA5","BIP_HUMAN",0.521600719999999
0.423366549999999,11.4205944525,9.34811435100521,2.83208447912286e-05,0.00010562672599348,1.92435288188156,"SNUT1_HUMAN",36,-10.0880867332311,1.1452108632521e-05,4.73757160983256e-05,-0.423366549999999,"Non-significant",4.32444421248137,"SART1","SNUT1_HUMAN",0.423366549999999
-0.212365622500002,11.37583613375,-7.99140614676752,7.99406111084773e-05,0.000247818834510245,0.758677871838035,"RAI14_HUMAN",54,10.0877658176846,1.14547051142944e-05,4.73757160983256e-05,0.212365622500002,"Non-significant",4.32444421248137,"RAI14","RAI14_HUMAN",-0.212365622500002
0.361710069999999,12.4294912825,9.58314525669306,2.39767214040243e-05,9.24095952055422e-05,2.11160119426988,"SAE1_HUMAN",22,-10.0868583792114,1.14620506473006e-05,4.73828469377619e-05,-0.361710069999999,"Non-significant",4.32437884880077,"SAE1","SAE1_HUMAN",0.361710069999999
0.552316666499999,9.698104382,11.1880676171439,8.39440827930898e-06,4.08463926873573e-05,3.29244080425646,"ISY1_HUMAN",10,-10.0844912925809,1.1481236648204e-05,4.74388939743684e-05,-0.552316666499999,"Up in D1CM",4.32386544499009,"ISY1","ISY1_HUMAN",0.552316666499999
-0.470340964999998,15.283979295,-15.0804065262568,1.06461494053013e-06,8.41015870077643e-06,5.61498262633178,"GBG12_HUMAN",8,10.0790862116465,1.15251819124429e-05,4.75971378441849e-05,0.470340964999998,"Non-significant",4.32241916189819,"GNG12","GBG12_HUMAN",-0.470340964999998
0.522896290749999,10.209490777125,9.47039870572615,2.59588891118048e-05,9.87844136900237e-05,2.02227513025047,"TFP11_HUMAN",39,-10.0776459687888,1.15369234560841e-05,4.76132051582178e-05,-0.522896290749999,"Up in D1CM",4.32227258232144,"TFIP11","TFP11_HUMAN",0.522896290749999
0.355688332500002,10.71263492125,10.2168837698598,1.55687342157028e-05,6.60437144963056e-05,2.59734937834924,"CNOT9_HUMAN",16,-10.0772235294085,1.15403699297946e-05,4.76132051582178e-05,-0.355688332500002,"Non-significant",4.32227258232144,"CNOT9","CNOT9_HUMAN",0.355688332500002
-0.494025709999995,18.3925421225,-9.85324335206632,1.98869655219333e-05,8.02044174087921e-05,2.32195140410709,"PTGR1_HUMAN",18,10.076131004321,1.15492886636977e-05,4.76206889402758e-05,0.494025709999995,"Non-significant",4.32220432584009,"PTGR1","PTGR1_HUMAN",-0.494025709999995
0.250975135000001,10.69764304,9.47200315546492,2.59294139803367e-05,9.87614236060814e-05,2.02355270035661,"WRIP1_HUMAN",21,-10.0755989633911,1.15536347359147e-05,4.76206889402758e-05,-0.250975135000001,"Non-significant",4.32220432584009,"WRNIP1","WRIP1_HUMAN",0.250975135000001
0.653671265249997,9.723653078375,9.74407281452656,2.14367925149975e-05,8.47517467677833e-05,2.23753996727686,"TRAF6_HUMAN",21,-10.0749262304991,1.15591327051613e-05,4.76206889402758e-05,-0.653671265249997,"Up in D1CM",4.32220432584009,"TRAF6","TRAF6_HUMAN",0.653671265249997
0.319645165000001,11.77635777,9.58787525210802,2.38973821656185e-05,9.2230327048534e-05,2.11532879905038,"NELFD_HUMAN",21,-10.0712900706995,1.15889004452738e-05,4.77200009053312e-05,-0.319645165000001,"Non-significant",4.32129955676238,"NELFCD","NELFD_HUMAN",0.319645165000001
-0.604110240500001,8.544557333,-9.63466422879163,2.31283370865445e-05,8.98374721098351e-05,2.15211682519414,"KPB1_HUMAN",26,10.0635260478391,1.16527498727009e-05,4.79456354025624e-05,0.604110240500001,"Up in D8BM",4.31925092148304,"PHKA1","KPB1_HUMAN",-0.604110240500001
-0.479274510000002,15.580853105,-9.73269238539444,2.16060637876277e-05,8.51414266787818e-05,2.22869330462169,"KAD1_HUMAN",20,10.0623440253243,1.16625051406494e-05,4.79456354025624e-05,0.479274510000002,"Non-significant",4.31925092148304,"AK1","KAD1_HUMAN",-0.479274510000002
0.9315841215,10.60675561675,10.5890991131424,1.22137032961818e-05,5.49672576326196e-05,2.87044158027829,"TXD15_HUMAN",8,-10.0618997244013,1.16661743408153e-05,4.79456354025624e-05,-0.9315841215,"Up in D1CM",4.31925092148304,"TXNDC15","TXD15_HUMAN",0.9315841215
-0.553989885750001,10.165331839625,-12.7894477804537,3.34653819202129e-06,1.99773161618608e-05,4.32731690796857,"STX3_HUMAN",8,10.0618664783161,1.16664489513175e-05,4.79456354025624e-05,0.553989885750001,"Up in D8BM",4.31925092148304,"STX3","STX3_HUMAN",-0.553989885750001
-0.316230054999998,15.157412885,-9.0618845533851,3.48602619599346e-05,0.000124910842572637,1.69079697870158,"MAOX_HUMAN",33,10.0608624311194,1.16747457365846e-05,4.79563507863896e-05,0.316230054999998,"Non-significant",4.31915387172897,"ME1","MAOX_HUMAN",-0.316230054999998
0.215430497500002,15.98749244125,7.98023145132326,8.06747005967705e-05,0.00024981890203166,0.748421388704678,"PCCA_HUMAN",58,-10.0597084243247,1.16842898741178e-05,4.79721769843832e-05,-0.215430497500002,"Non-significant",4.31901057274002,"PCCA","PCCA_HUMAN",0.215430497500002
-0.366812468000001,9.940268636,-9.24467546871032,3.05093941580385e-05,0.000112495049587973,1.84066153766365,"SYRM_HUMAN",32,10.0567058511474,1.1709163538404e-05,4.80508955526813e-05,0.366812468000001,"Non-significant",4.3182985137194,"RARS2","SYRM_HUMAN",-0.366812468000001
