"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.900277375000002,11.4119244825,-25.7266978725627,2.38402603854205e-08,2.45060432669157e-06,10.1261464342601,"INHBE_HUMAN",16,-25.4034388102766,1.05235069251487e-08,8.96790150245504e-07,-0.900277375000002,"Up in D5B",6.04730917039247,"INHBE","INHBE_HUMAN"
0.520847322499996,11.31463932875,21.9654331891627,7.34129064605475e-08,4.95422647635865e-06,8.92464999441196,"MRPP3_HUMAN",30,25.4004486461881,1.05329487334565e-08,8.96790150245504e-07,0.520847322499996,"Up in D8C",6.04730917039247,"PRORP","MRPP3_HUMAN"
1.33137155,13.715346455,25.8858429916187,2.28149561801951e-08,2.3741637733687e-06,10.1726311003242,"IL18_HUMAN",13,25.3340072340822,1.07452318495724e-08,9.05715592600456e-07,1.33137155,"Up in D8C",6.04300815547459,"IL18","IL18_HUMAN"
-0.711464167500001,12.71923100875,-23.4611216261396,4.59629445023393e-08,3.8577369235561e-06,9.42755586467308,"HEP2_HUMAN",25,-25.2752084178667,1.09371300473194e-08,9.12763061077773e-07,-0.711464167500001,"Up in D5B",6.03964194384696,"SERPIND1","HEP2_HUMAN"
0.683944222499999,12.84604334875,23.1064670280929,5.12224642651714e-08,3.92503773901027e-06,9.31151575850742,"CAP2_HUMAN",27,25.2415247746099,1.10488021127423e-08,9.13042676552011e-07,0.683944222499999,"Up in D8C",6.03950892262136,"CAP2","CAP2_HUMAN"
0.61799383,13.76831913,23.8468040028127,4.09280527135234e-08,3.67002719491796e-06,9.55159551742177,"FUCO2_HUMAN",21,25.0435452879383,1.17317604563574e-08,9.60068047443076e-07,0.61799383,"Up in D8C",6.01769798406283,"FUCA2","FUCO2_HUMAN"
0.513030532499997,11.93729996625,20.4703762233259,1.21059616263049e-07,6.62604873689117e-06,8.38380349147202,"ITA6_HUMAN",49,24.9534703261212,1.20581593896642e-08,9.70739455587987e-07,0.513030532499997,"Up in D8C",6.01289731817035,"ITGA6","ITA6_HUMAN"
-0.814296487500002,10.58418118875,-22.3481282094426,6.49354146952671e-08,4.71869322692051e-06,9.0567725614258,"LAMC1_HUMAN",57,-24.9441550423752,1.20924952944286e-08,9.70739455587987e-07,-0.814296487500002,"Up in D5B",6.01289731817035,"LAMC1","LAMC1_HUMAN"
0.652537347500001,14.14711737375,22.3479684490801,6.49387132901624e-08,4.71869322692051e-06,9.05671791490772,"EHD4_HUMAN",31,24.90966440447,1.22205908999529e-08,9.71767553733045e-07,0.652537347500001,"Up in D8C",6.01243760565369,"EHD4","EHD4_HUMAN"
0.707437517499997,17.63656711625,23.3624765952348,4.73614649536638e-08,3.8577369235561e-06,9.39547280864938,"HSPB1_HUMAN",23,24.8415784841645,1.24779771400188e-08,9.82961395450637e-07,0.707437517499997,"Up in D8C",6.00746353819227,"HSPB1","HSPB1_HUMAN"
0.480566980000001,14.53722334,19.482233117846,1.71867444199188e-07,8.53256077628312e-06,8.00287477853513,"MYO1C_HUMAN",72,24.6130607187821,1.3387633882398e-08,1.04485524069197e-06,0.480566980000001,"Non-significant",5.9809438746472,"MYO1C","MYO1C_HUMAN"
0.342088462500001,13.96603739375,16.6982443347593,5.10288320429743e-07,1.68506167919192e-05,6.81118299321561,"MYLK_HUMAN",99,24.5137668184716,1.38060334297088e-08,1.06762436494509e-06,0.342088462500001,"Non-significant",5.9715815234566,"MYLK","MYLK_HUMAN"
0.381833314999998,11.063136935,18.6836119127936,2.3107606267766e-07,1.02512638542631e-05,7.67994462108767,"PP12C_HUMAN",40,24.3833035016147,1.43783851823912e-08,1.10177644274887e-06,0.381833314999998,"Non-significant",5.95790651758037,"PPP1R12C","PP12C_HUMAN"
1.26411128075,9.844555497125,24.8317810438396,3.06811578933118e-08,3.05359647985426e-06,9.85863906698687,"ASM3B_HUMAN",13,24.2760433047964,1.48690427825381e-08,1.12910956409021e-06,1.26411128075,"Up in D8C",5.94726391390224,"SMPDL3B","ASM3B_HUMAN"
1.2661607255,9.48592173975,25.9214472028862,2.25924980249974e-08,2.3741637733687e-06,10.1829869739421,"DAPK2_HUMAN",11,24.1906949402011,1.5272982997118e-08,1.14299999679299e-06,1.2661607255,"Up in D8C",5.94195377082325,"DAPK2","DAPK2_HUMAN"
0.425328254500002,10.05396604525,19.833505978243,1.51443718860244e-07,7.89028191879795e-06,8.14056804469474,"TNAP3_HUMAN",33,24.1802691157908,1.53231699653112e-08,1.14299999679299e-06,0.425328254500002,"Non-significant",5.94195377082325,"TNFAIP3","TNAP3_HUMAN"
0.406114579999999,11.828859805,17.8705736096505,3.16371845145536e-07,1.21767044873595e-05,7.33616402485773,"PAR14_HUMAN",98,24.0399396216247,1.60171069938099e-08,1.18428241097214e-06,0.406114579999999,"Non-significant",5.92654472083793,"PARP14","PAR14_HUMAN"
1.099570515,11.414315105,23.6031817283801,4.40306524071396e-08,3.78708539938551e-06,9.47350146075456,"MAON_HUMAN",17,23.9761847799659,1.63440403992317e-08,1.19794710021847e-06,1.099570515,"Up in D8C",5.92156235940118,"ME3","MAON_HUMAN"
1.1899039735,9.95381534075,25.8882222360923,2.28000130012064e-08,2.3741637733687e-06,10.1733236264533,"MTAP2_HUMAN",11,23.874150356247,1.68830604784207e-08,1.22678721355696e-06,1.1899039735,"Up in D8C",5.91123075918987,"MAP2","MTAP2_HUMAN"
0.577156542499999,15.17575549875,21.446572462184,8.69934865990739e-08,5.64052383495072e-06,8.74151769987995,"ANX11_HUMAN",27,23.7169782771217,1.77530632276297e-08,1.27897923030505e-06,0.577156542499999,"Up in D8C",5.89313650809144,"ANXA11","ANX11_HUMAN"
-0.504428625000001,15.28800547,-21.1308905077824,9.66471635367004e-08,5.8607118089989e-06,8.62776641478309,"CGL_HUMAN",26,-23.6151899206333,1.83434593667395e-08,1.31031372035803e-06,-0.504428625000001,"Up in D5B",5.88262471143686,"CTH","CGL_HUMAN"
0.550949570000004,17.7126414775,19.5110711930943,1.70077599024451e-07,8.53256077628312e-06,8.01427632416089,"ACTN4_HUMAN",92,23.5037906541459,1.90151318809588e-08,1.34687854306388e-06,0.550949570000004,"Up in D8C",5.87067156571383,"ACTN4","ACTN4_HUMAN"
-0.863331795000001,10.5617795,-23.1706794693987,5.02214488262453e-08,3.88363846015066e-06,9.33266865056635,"DDB2_HUMAN",17,-23.3045509839947,2.02867978441825e-08,1.42497849190512e-06,-0.863331795000001,"Up in D5B",5.84619169068524,"DDB2","DDB2_HUMAN"
0.6534929275,11.44548583125,20.3904666151206,1.24462792794094e-07,6.76836697071881e-06,8.35372492517489,"MILK2_HUMAN",50,23.1909803764412,2.10544638369078e-08,1.45990158390561e-06,0.6534929275,"Up in D8C",5.835676420248,"MICALL2","MILK2_HUMAN"
-0.384058952499998,15.77617049125,-17.6483208381922,3.45569384507974e-07,1.29457970756343e-05,7.23938712786958,"KPYR_HUMAN",51,-23.1540195436007,2.13113237320966e-08,1.45990158390561e-06,-0.384058952499998,"Non-significant",5.835676420248,"PKLR","KPYR_HUMAN"
-2.08595871925,10.044669270375,-22.1193109260973,6.98613252326009e-08,4.89753920672605e-06,8.97807054330462,"PERM_HUMAN",44,-23.0957206498159,2.17236913974321e-08,1.45990158390561e-06,-2.08595871925,"Up in D5B",5.835676420248,"MPO","PERM_HUMAN"
-0.525539399999998,16.2313623425,-23.3461113301503,4.75981302704751e-08,3.8577369235561e-06,9.39013593345613,"DHI1_HUMAN",18,-23.0868405200575,2.178729013522e-08,1.45990158390561e-06,-0.525539399999998,"Up in D5B",5.835676420248,"HSD11B1","DHI1_HUMAN"
-0.554673674999998,12.3390641225,-20.8294878754412,1.07015734919801e-07,6.26413631693754e-06,8.51746037998041,"HUTU_HUMAN",27,-23.0697338534347,2.19103996310594e-08,1.45990158390561e-06,-0.554673674999998,"Up in D5B",5.835676420248,"UROC1","HUTU_HUMAN"
0.462698937500004,17.91445303125,22.8512999549242,5.54309271472411e-08,4.20925481913599e-06,9.22682299300299,"CATB_HUMAN",19,23.0585028276432,2.19916513318411e-08,1.45990158390561e-06,0.462698937500004,"Non-significant",5.835676420248,"CTSB","CATB_HUMAN"
0.560992482499998,16.11393153625,21.4726395705425,8.6246642536776e-08,5.64052383495072e-06,8.75083066269942,"SCRB2_HUMAN",23,23.0578504177348,2.19963816770688e-08,1.45990158390561e-06,0.560992482499998,"Up in D8C",5.835676420248,"SCARB2","SCRB2_HUMAN"
0.5766947275,11.12643110625,21.0948482422443,9.78248582654871e-08,5.88975521656994e-06,8.61466413613548,"APBA1_HUMAN",25,22.9513050358934,2.27845263282814e-08,1.50039665953972e-06,0.5766947275,"Up in D8C",5.82379391142686,"APBA1","APBA1_HUMAN"
-3.35308790225,8.464278936375,-22.1532200819848,6.91052065881864e-08,4.89753920672605e-06,8.98978880881593,"CO6A3_HUMAN",19,-22.9041406561835,2.31435491599768e-08,1.5084496441547e-06,-3.35308790225,"Up in D5B",5.82146918308977,"COL6A3","CO6A3_HUMAN"
0.412031649999996,16.33920455,18.6422977499421,2.34719459812961e-07,1.02680321416948e-05,7.66285102900429,"SQOR_HUMAN",36,22.8884066507546,2.32647352877105e-08,1.5084496441547e-06,0.412031649999996,"Non-significant",5.82146918308977,"SQOR","SQOR_HUMAN"
0.781849622499998,10.49062883625,21.3995635180691,8.83589962810379e-08,5.6839240304224e-06,8.72469228808297,"PPR18_HUMAN",26,22.8450573964741,2.36023390638844e-08,1.51072418340426e-06,0.781849622499998,"Up in D8C",5.82081481862567,"PPP1R18","PPR18_HUMAN"
0.474687577500003,11.21485805375,18.6381065274455,2.35092706964475e-07,1.02680321416948e-05,7.66111473541924,"MPRIP_HUMAN",56,22.8333039251647,2.36948250368015e-08,1.51072418340426e-06,0.474687577500003,"Non-significant",5.82081481862567,"MPRIP","MPRIP_HUMAN"
-0.496305462500002,13.60405421375,-23.1753487239769,5.01495313619034e-08,3.88363846015066e-06,9.33420431204252,"PCNA_HUMAN",18,-22.8152729443222,2.38375034277811e-08,1.51072418340426e-06,-0.496305462500002,"Non-significant",5.82081481862567,"PCNA","PCNA_HUMAN"
-0.284813164999996,16.0265692475,-14.573482710724,1.32518132700165e-06,3.08462561519591e-05,5.75755007225082,"GDE_HUMAN",118,-22.7647786606402,2.42422477396505e-08,1.517037520688e-06,-0.284813164999996,"Non-significant",5.81900367773256,"AGL","GDE_HUMAN"
-0.4335796825,12.40303909625,-21.954780610895,7.36662747345893e-08,4.95422647635865e-06,8.92093695436546,"FA9_HUMAN",20,-22.7535802211754,2.43330573397994e-08,1.517037520688e-06,-0.4335796825,"Non-significant",5.81900367773256,"F9","FA9_HUMAN"
0.956722020999997,9.45005476475,21.3773910977028,8.90115045694337e-08,5.6839240304224e-06,8.716742654735,"MICA1_HUMAN",29,22.7205513724568,2.46031355729882e-08,1.517037520688e-06,0.956722020999997,"Up in D8C",5.81900367773256,"MICAL1","MICA1_HUMAN"
0.603143214999996,12.04894948,20.2945116039551,1.28693914385148e-07,6.95359618174622e-06,8.31744195007407,"S12A7_HUMAN",33,22.7140088889963,2.46570340887716e-08,1.517037520688e-06,0.603143214999996,"Up in D8C",5.81900367773256,"SLC12A7","S12A7_HUMAN"
0.441605092499998,11.89088082375,18.6939451504969,2.30174875138174e-07,1.02512638542631e-05,7.68421384613747,"AT2B4_HUMAN",39,22.6753534900102,2.4978217951472e-08,1.52566231241273e-06,0.441605092499998,"Non-significant",5.81654158177094,"ATP2B4","AT2B4_HUMAN"
0.716423750000001,14.2877646675,21.1702694661738,9.53788295115526e-08,5.8257112605281e-06,8.64205451181289,"SPB8_HUMAN",24,22.507009035892,2.64331257398554e-08,1.60291235151972e-06,0.716423750000001,"Up in D8C",5.79509022455292,"SERPINB8","SPB8_HUMAN"
0.705017570000003,17.768038035,20.62991528481,1.1457682409084e-07,6.35373717277429e-06,8.4434858136443,"CLUS_HUMAN",30,22.446293528203,2.69811273619271e-08,1.62445658952631e-06,0.705017570000003,"Up in D8C",5.78929188984752,"CLU","CLUS_HUMAN"
-0.829535720000003,11.1846817725,-23.5400029846166,4.48783632391048e-08,3.82100731052944e-06,9.45310534009137,"B4GA1_HUMAN",14,-22.3822550354805,2.75730524902547e-08,1.6483209889387e-06,-0.829535720000003,"Up in D5B",5.78295821123695,"B4GAT1","B4GA1_HUMAN"
0.952658174999998,10.8997714525,30.0361294945009,7.89312807027121e-09,1.0976520257981e-06,11.2819708188081,"STMN1_HUMAN",9,22.3529265351337,2.78490241353422e-08,1.65309453828732e-06,0.952658174999998,"Up in D8C",5.78170230899209,"STMN1","STMN1_HUMAN"
0.886573312499999,13.69013810125,24.8190787853502,3.07931784064079e-08,3.05359647985426e-06,9.85476547166425,"CSRP2_HUMAN",12,22.2991837339846,2.83628513073128e-08,1.67182149419118e-06,0.886573312499999,"Up in D8C",5.77681009545344,"CSRP2","CSRP2_HUMAN"
0.530331615,15.302337645,19.149498302864,1.94145371870378e-07,9.24548779375942e-06,7.87003475015263,"PLOD2_HUMAN",41,22.2320076015529,2.90202156440971e-08,1.69869026155621e-06,0.530331615,"Up in D8C",5.7698858029792,"PLOD2","PLOD2_HUMAN"
0.331410885,13.4645943625,16.1836938451114,6.35887328389514e-07,1.92405896903188e-05,6.5688561331637,"AT131_HUMAN",52,22.1926227030814,2.9413607681091e-08,1.70984344237183e-06,0.331410885,"Non-significant",5.7670436528983,"ATP13A1","AT131_HUMAN"
0.447597025000002,15.57259035,21.9384043106741,7.4057721677683e-08,4.95422647635865e-06,8.91522509251482,"ODPB_HUMAN",19,22.1453870091464,2.98933731928099e-08,1.71830389021672e-06,0.447597025000002,"Non-significant",5.76490002666713,"PDHB","ODPB_HUMAN"
0.557438375,15.90361476,19.4209439446536,1.7574293995458e-07,8.61242581905321e-06,7.97858456708575,"PDLI5_HUMAN",37,22.1382272761508,2.99668610584716e-08,1.71830389021672e-06,0.557438375,"Up in D8C",5.76490002666713,"PDLIM5","PDLI5_HUMAN"
0.619178292500003,12.58134055125,26.857343924055,1.75435214753913e-08,2.05381031272324e-06,10.4496159686459,"CAPG_HUMAN",13,22.0835985562352,3.05343306538856e-08,1.73901265595677e-06,0.619178292500003,"Up in D8C",5.75969725733473,"CAPG","CAPG_HUMAN"
-3.30625009475,8.359008550375,-21.2836114253349,9.18326024940955e-08,5.73127524486915e-06,8.68302163656076,"CNTN1_HUMAN",24,-22.0429994570266,3.0963919041528e-08,1.75164344698684e-06,-3.30625009475,"Up in D5B",5.75655429129869,"CNTN1","CNTN1_HUMAN"
0.654451847500001,12.13978982125,23.43847837943,4.62797634947066e-08,3.8577369235561e-06,9.42020445700164,"NCEH1_HUMAN",15,22.0063784742009,3.13572696125906e-08,1.76206950376351e-06,0.654451847500001,"Up in D8C",5.75397696510352,"NCEH1","NCEH1_HUMAN"
0.367120502500001,11.82054078375,17.1937619013541,4.15344366971143e-07,1.48264781003616e-05,7.03751802466128,"NFKB2_HUMAN",40,21.9018218447603,3.25117051858835e-08,1.81484213915107e-06,0.367120502500001,"Non-significant",5.74116114532606,"NFKB2","NFKB2_HUMAN"
-0.454980615000006,14.9271341575,-18.3944734552491,2.57994862233165e-07,1.0978424675448e-05,7.55948530635368,"C4BPA_HUMAN",37,-21.793937839933,3.37533956190437e-08,1.86234173755053e-06,-0.454980615000006,"Non-significant",5.72994062350792,"C4BPA","C4BPA_HUMAN"
0.454420802499998,10.55311715625,18.8089056426105,2.20413684532407e-07,1.015227839849e-05,7.73154611833111,"SPAG1_HUMAN",31,21.7895924164489,3.38045184298531e-08,1.86234173755053e-06,0.454420802499998,"Non-significant",5.72994062350792,"SPAG1","SPAG1_HUMAN"
0.835423707499997,15.91438329375,24.4637037907669,3.41240692996607e-08,3.26854295598682e-06,9.74549557994628,"CSRP1_HUMAN",12,21.7301100278069,3.45131670570036e-08,1.87835593758559e-06,0.835423707499997,"Up in D8C",5.72622210797927,"CSRP1","CSRP1_HUMAN"
-0.597178935000001,15.9304711825,-19.3716764402,1.78930370950332e-07,8.6629750281362e-06,7.95900070505152,"CBS_HUMAN",36,-21.723243470765,3.45960457885154e-08,1.87835593758559e-06,-0.597178935000001,"Up in D5B",5.72622210797927,"CBS","CBS_HUMAN"
-0.366046664999999,15.646543145,-16.649099560182,5.20979623013879e-07,1.69549700478146e-05,6.78836579595349,"ITIH2_HUMAN",51,-21.7094068474004,3.47637354684247e-08,1.87835593758559e-06,-0.366046664999999,"Non-significant",5.72622210797927,"ITIH2","ITIH2_HUMAN"
0.944577454999999,11.2107056375,20.6979150780393,1.11934345268427e-07,6.3321784984401e-06,8.46877576771483,"FMO1_HUMAN",23,21.6668935279784,3.52847294006618e-08,1.89436295616674e-06,0.944577454999999,"Up in D8C",5.72253680740316,"FMO1","FMO1_HUMAN"
-0.488622189999999,14.87566781,-20.1959899745119,1.33209201987681e-07,7.06176329279349e-06,8.27999980998292,"RGN_HUMAN",22,-21.5584058283855,3.66546103963775e-08,1.95545386728523e-06,-0.488622189999999,"Non-significant",5.70875242538804,"RGN","RGN_HUMAN"
-0.3840179425,14.04357624125,-16.3086086271575,6.02444317741639e-07,1.86007441547409e-05,6.62839008540289,"LRP1_HUMAN",202,-21.5104029036235,3.72798132738226e-08,1.97629903198145e-06,-0.3840179425,"Non-significant",5.70414734207943,"LRP1","LRP1_HUMAN"
0.7990837125,18.74947977125,19.7063632479208,1.58499562437683e-07,8.14629763284896e-06,8.0910271190223,"ANXA2_HUMAN",42,21.4602558688608,3.79458198098338e-08,1.99903321985681e-06,0.7990837125,"Up in D8C",5.699179988733,"ANXA2","ANXA2_HUMAN"
0.551593064999999,12.6733790625,20.7002330195651,1.11845498731303e-07,6.3321784984401e-06,8.46963628749817,"BCAT2_HUMAN",20,21.4345330234466,3.82926474003051e-08,2.00477468905076e-06,0.551593064999999,"Up in D8C",5.69793442942803,"BCAT2","BCAT2_HUMAN"
0.875068190000004,17.5278880575,20.2107766623334,1.32520174883875e-07,7.06176329279349e-06,8.28563159756607,"PDLI1_HUMAN",26,21.3762890648673,3.90912589765441e-08,2.03395198711907e-06,0.875068190000004,"Up in D8C",5.6916593031219,"PDLIM1","PDLI1_HUMAN"
1.1717748645,10.26423049025,20.7746686250692,1.09034565794788e-07,6.27630143763766e-06,8.4972158582204,"TRAF1_HUMAN",18,21.3294008588972,3.97478284558014e-08,2.05542604941074e-06,1.1717748645,"Up in D8C",5.68709814374891,"TRAF1","TRAF1_HUMAN"
-0.512587784999996,10.11916244,-18.8592098438993,2.16291015609195e-07,1.00724694506624e-05,7.75216345830369,"CO6_HUMAN",31,-21.2870806673301,4.03511277788419e-08,2.07390034175523e-06,-0.512587784999996,"Up in D5B",5.6832121168311,"C6","CO6_HUMAN"
0.4341917025,15.53711438375,19.4876089846393,1.71532171890014e-07,8.53256077628312e-06,8.00500154102371,"GNAI2_HUMAN",23,21.2381644147347,4.10613638378341e-08,2.09761355023699e-06,0.4341917025,"Non-significant",5.67827452017432,"GNAI2","GNAI2_HUMAN"
0.557261705000004,14.6871122125,18.7383473592888,2.26347631495604e-07,1.02250864007379e-05,7.70253105762824,"CAN2_HUMAN",37,21.2049801912744,4.1551205993707e-08,2.10985009229492e-06,0.557261705000004,"Up in D8C",5.67574840081696,"CAPN2","CAN2_HUMAN"
0.803069352500001,12.19254600875,19.3830224936201,1.78190538745757e-07,8.6629750281362e-06,7.96351537131263,"HKDC1_HUMAN",46,21.123287247037,4.27854334978923e-08,2.15951149074092e-06,0.803069352500001,"Up in D8C",5.66564448073336,"HKDC1","HKDC1_HUMAN"
0.739332677250001,9.596999884125,21.0317839801169,9.99249764218998e-08,5.96890083294001e-06,8.59168130273086,"CA198_HUMAN",17,21.0824821560075,4.34173699729507e-08,2.17836316370239e-06,0.739332677250001,"Up in D8C",5.66186971556088,"C1orf198","CA198_HUMAN"
-0.390513182500001,11.48053133625,-19.82976455974,1.51646182328303e-07,7.89028191879795e-06,8.13911496792284,"FBX22_HUMAN",21,-21.0637645433522,4.37107609822078e-08,2.18010653443213e-06,-0.390513182500001,"Non-significant",5.66152228337451,"FBXO22","FBX22_HUMAN"
-1.8899025915,7.68216919925,-21.2269286470117,9.35869896610905e-08,5.75799077265206e-06,8.66256293219227,"TSP2_HUMAN",10,-21.0326485639975,4.42034532720325e-08,2.19171122135272e-06,-1.8899025915,"Up in D5B",5.65921666881675,"THBS2","TSP2_HUMAN"
0.471835615000002,13.78289199,18.5653900834032,2.41677015929627e-07,1.04442852000932e-05,7.6309261098986,"GBP2_HUMAN",29,21.0011008888835,4.47093851194013e-08,2.20383279047622e-06,0.471835615000002,"Non-significant",5.65682135942473,"GBP2","GBP2_HUMAN"
0.895565748499997,9.80048263075,21.9516019905822,7.37420697434939e-08,4.95422647635865e-06,8.91982864656739,"INGR1_HUMAN",13,20.8496146869251,4.72315673256816e-08,2.31462140109401e-06,0.895565748499997,"Up in D8C",5.63552003568803,"IFNGR1","INGR1_HUMAN"
-0.470419884999998,14.7420461175,-19.5110882226866,1.7007654835488e-07,8.53256077628312e-06,8.01428305185019,"GLNA_HUMAN",22,-20.8320072969005,4.7534994082311e-08,2.31602580994104e-06,-0.470419884999998,"Non-significant",5.63525660511191,"GLUL","GLNA_HUMAN"
0.570401429999999,11.0028098825,18.5525473969031,2.42861537456195e-07,1.04442852000932e-05,7.62558169753219,"IASPP_HUMAN",35,20.7629040163706,4.87472763630885e-08,2.35377514637611e-06,0.570401429999999,"Up in D8C",5.62823502719873,"PPP1R13L","IASPP_HUMAN"
-1.1911449415,9.69347429175,-23.3990887702487,4.68368304260893e-08,3.8577369235561e-06,9.40739766366531,"CP2A7_HUMAN",9,-20.7408782339969,4.91409746941112e-08,2.35377514637611e-06,-1.1911449415,"Up in D5B",5.62823502719873,"CYP2A7","CP2A7_HUMAN"
1.3034415245,9.224058628,21.4674390858599,8.63950566908297e-08,5.64052383495072e-06,8.74897365643297,"DAB2_HUMAN",11,20.7255995102675,4.94161796909618e-08,2.35377514637611e-06,1.3034415245,"Up in D8C",5.62823502719873,"DAB2","DAB2_HUMAN"
0.730682135,10.7024575475,18.7311004831853,2.2696730723114e-07,1.02250864007379e-05,7.69954458055244,"TENA_HUMAN",61,20.7250137653636,4.94267648485669e-08,2.35377514637611e-06,0.730682135,"Up in D8C",5.62823502719873,"TNC","TENA_HUMAN"
0.66399193,13.5715029225,18.8945479800657,2.13447281298803e-07,9.99526185593116e-06,7.76661282621706,"MA2B1_HUMAN",34,20.6942761959974,4.99858365842216e-08,2.36702593577755e-06,0.66399193,"Up in D8C",5.62579698342987,"MAN2B1","MA2B1_HUMAN"
0.367722749999999,11.83255732,16.1598963135763,6.42494945906904e-07,1.92405896903188e-05,6.55746199740676,"WDR44_HUMAN",50,20.6211307918654,5.13451538885079e-08,2.41781174372197e-06,0.367722749999999,"Non-significant",5.61657751730718,"WDR44","WDR44_HUMAN"
-0.87490558625,9.440731763875,-18.8955123809641,2.13370271726477e-07,9.99526185593116e-06,7.76700676577362,"LAMA5_HUMAN",106,-20.5934818592226,5.18697939888816e-08,2.42894718629046e-06,-0.87490558625,"Up in D5B",5.61458192815575,"LAMA5","LAMA5_HUMAN"
-0.444287062500003,11.70018231625,-16.6048054218172,5.30834095428189e-07,1.70778648487183e-05,6.76774232205786,"SPTN2_HUMAN",127,-20.5384136279323,5.29328286427888e-08,2.46503211397827e-06,-0.444287062500003,"Non-significant",5.60817741844245,"SPTBN2","SPTN2_HUMAN"
