"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1BM"
0.052474500000006,16.0839674475,2.20509144918131,0.0627419152320504,0.103452974078825,-6.11304105268941,"ROA3_HUMAN",24,-2.34411391255459,0.0491663333087431,0.0843180108767845,-0.052474500000006,"Non-significant",1.07407964733345,"HNRNPA3","ROA3_HUMAN",0.052474500000006
0.0918238162500007,9.900645613625,2.20227844317138,0.0630044900638468,0.103824273526439,-6.11723497941781,"CRBG3_HUMAN",68,-2.3437677541371,0.0491921782398943,0.0843451729829269,-0.0918238162500007,"Non-significant",1.07393976674248,"CRYBG3","CRBG3_HUMAN",0.0918238162500007
-0.108021497500003,11.53674971875,-2.68290590409159,0.0310117560113918,0.0574580129563358,-5.39181688216705,"LAT3_HUMAN",8,2.34298842379758,0.0492504149465944,0.0844278518578084,0.108021497500003,"Non-significant",1.07351426056888,"SLC43A1","LAT3_HUMAN",-0.108021497500003
0.1561892025,10.49425256375,2.30629986553382,0.0539939495494095,0.0910047991905565,-5.96154536429259,"JMJD6_HUMAN",14,-2.34240956611379,0.0492937160728945,0.0844848988976063,-0.1561892025,"Non-significant",1.07322091130514,"JMJD6","JMJD6_HUMAN",0.1561892025
0.055728432500004,16.43398022625,2.63870618538869,0.0330801092768963,0.0606157045858607,-5.45888704805334,"PSA5_HUMAN",13,-2.34138433262654,0.0493705024578793,0.0845993017315439,-0.055728432500004,"Non-significant",1.07263322154004,"PSMA5","PSA5_HUMAN",0.055728432500004
-0.171698332500004,10.34256136375,-2.28672358376539,0.0555840819218647,0.093336395362374,-5.9909326910478,"HABP4_HUMAN",16,2.3389136374694,0.0495560454442657,0.0848999811076658,0.171698332500004,"Non-significant",1.07109240639724,"HABP4","HABP4_HUMAN",-0.171698332500004
0.0867295274999975,11.77344179125,2.51862303217823,0.0394539591309096,0.0702042266232715,-5.64100231609526,"IMA5_HUMAN",11,-2.33822635630949,0.0496077835718621,0.0849554721241254,-0.0867295274999975,"Non-significant",1.07080864225965,"KPNA1","IMA5_HUMAN",0.0867295274999975
0.1324751375,10.55156099875,2.37000063899168,0.0491323525223373,0.0840204096998947,-5.8656862184751,"SPF30_HUMAN",11,-2.33821560439091,0.0496085934031256,0.0849554721241254,-0.1324751375,"Non-significant",1.07080864225965,"SMNDC1","SPF30_HUMAN",0.1324751375
0.104775429999997,11.105406285,2.39025694004939,0.047681744884759,0.0820558243433307,-5.83513785097018,"SIA4A_HUMAN",12,-2.33659907520159,0.0497305018523077,0.0851469429439573,-0.104775429999997,"Non-significant",1.06983094002556,"ST3GAL1","SIA4A_HUMAN",0.104775429999997
0.122147798499999,8.27126610275,2.69257415117748,0.0305775454479883,0.0568331048690394,-5.37714658096047,"IBP3_HUMAN",7,-2.33512609382695,0.0498418481126725,0.0853202554308929,-0.122147798499999,"Non-significant",1.06894785303436,"IGFBP3","IBP3_HUMAN",0.122147798499999
0.0460119250000002,11.0187704575,2.11567620470985,0.0716505188536379,0.114687091419923,-6.24582266280805,"PLGT2_HUMAN",29,-2.33396418987154,0.0499298567592886,0.0854535558627499,-0.0460119250000002,"Non-significant",1.06826986086086,"POGLUT2","PLGT2_HUMAN",0.0460119250000002
-0.0874290474999988,12.39911770875,-2.39517239021805,0.047336377283216,0.0815447218721087,-5.82772063805009,"XRP2_HUMAN",13,2.33239325005209,0.0500490973131336,0.0856402438596027,0.0874290474999988,"Non-significant",1.06732210472733,"RP2","XRP2_HUMAN",-0.0874290474999988
0.0418479424999987,12.87334668625,1.99665049299326,0.0854919337485349,0.133126087117384,-6.42057173188672,"GUAA_HUMAN",45,-2.33038026975993,0.0502023105706586,0.0858849758067955,-0.0418479424999987,"Non-significant",1.06608280234903,"GMPS","GUAA_HUMAN",0.0418479424999987
-0.782964229500001,6.79139506825,-2.28160244276215,0.0560078353897031,0.093892212509906,-5.99861425011262,"SLIP_HUMAN",5,2.33018546632513,0.0502171626649677,0.0858929513196048,0.782964229500001,"Non-significant",1.06604247445285,"NUGGC","SLIP_HUMAN",-0.782964229500001
-0.138451575000001,11.0160355575,-2.71698885804509,0.0295090330733151,0.0552000975976416,-5.34010373341826,"TM41B_HUMAN",6,2.32952660520244,0.050267428042175,0.08596148325573,0.138451575000001,"Non-significant",1.06569609941348,"TMEM41B","TM41B_HUMAN",-0.138451575000001
-0.229786635,10.3738592875,-2.28850577897616,0.0554373754147615,0.0931396526551774,-5.98825884207603,"DYN1_HUMAN",12,2.32937083773766,0.0502793191622944,0.0859643775292048,0.229786635,"Non-significant",1.06568147721536,"DNM1","DYN1_HUMAN",-0.229786635
-0.176598787250001,9.628653168625,-2.43842078498445,0.0444058033667994,0.0773228117701056,-5.76239559809823,"PRSS8_HUMAN",7,2.32859089074891,0.0503389021612253,0.0860487946292777,0.176598787250001,"Non-significant",1.06525520888691,"PRSS8","PRSS8_HUMAN",-0.176598787250001
0.199980259000004,9.00297594075,2.53460838735657,0.0385369497882605,0.0687617132587248,-5.61677751926056,"C10_HUMAN",5,-2.32812862228129,0.0503742501487503,0.086091758820725,-0.199980259000004,"Non-significant",1.06503841962629,"C12orf57","C10_HUMAN",0.199980259000004
0.108685017500001,13.39538621875,2.83471555232281,0.0248779928377759,0.0478431671525469,-5.1616345417405,"RM12_HUMAN",7,-2.32779525887164,0.0503997567721142,0.0861178896882528,-0.108685017500001,"Non-significant",1.06490662106843,"MRPL12","RM12_HUMAN",0.108685017500001
0.0617768775000016,12.71329200125,2.18058472427085,0.06506689130726,0.106432918072753,-6.14954403815748,"BCS1_HUMAN",28,-2.32751178671792,0.0504214563153306,0.086137506137398,-0.0617768775000016,"Non-significant",1.06480770613326,"BCS1L","BCS1_HUMAN",0.0617768775000016
-0.424491762999999,7.177422583,-2.27832814210522,0.0562804831666558,0.0942888029670599,-6.0035242276139,"KLH42_HUMAN",9,2.32660522674123,0.0504909159562805,0.0862157440631835,0.424491762999999,"Non-significant",1.0644134193793,"KLHL42","KLH42_HUMAN",-0.424491762999999
-0.0864789500000018,10.93750918,-2.39146230210078,0.0475968166551296,0.081926397301631,-5.83331915843314,"RT18A_HUMAN",13,2.32651670115059,0.0504977038607174,0.0862157440631835,0.0864789500000018,"Non-significant",1.0644134193793,"MRPS18A","RT18A_HUMAN",-0.0864789500000018
-0.104222772500002,16.48890948125,-2.22852543765455,0.0605968664712432,0.100473599349885,-6.0780652698606,"SAP_HUMAN",30,2.32651363381529,0.0504979390722431,0.0862157440631835,0.104222772500002,"Non-significant",1.0644134193793,"PSAP","SAP_HUMAN",-0.104222772500002
-0.339851617749999,7.135677814375,-2.26008214234604,0.0578245890213772,0.0965155368041956,-6.03086480199743,"DOC11_HUMAN",27,2.32632453417216,0.0505124418757294,0.0862230402127426,0.339851617749999,"Non-significant",1.06437666804743,"DOCK11","DOC11_HUMAN",-0.339851617749999
0.8610967395,6.64554530375,2.28641111360893,0.0556098442887463,0.093336395362374,-5.99140146154978,"PAGE4_HUMAN",3,-2.32429069850523,0.0506686906043554,0.0864722399481902,-0.8610967395,"Non-significant",1.06312329105862,"PAGE4","PAGE4_HUMAN",0.8610967395
-0.0396263649999984,13.2882131325,-2.04098789456359,0.0800512028924861,0.125675468277289,-6.3557791576748,"ABCB6_HUMAN",31,2.32347145887899,0.0507317660198194,0.0865623594698497,0.0396263649999984,"Non-significant",1.06267091431271,"ABCB6","ABCB6_HUMAN",-0.0396263649999984
-0.146831035250003,9.753408193625,-2.30124263991955,0.0544002633996528,0.0915797523857946,-5.96914061074889,"WIPF3_HUMAN",13,2.3227200556096,0.0507896881411876,0.0866436513543959,0.146831035250003,"Non-significant",1.0622632538706,"WIPF3","WIPF3_HUMAN",-0.146831035250003
-0.338934184999999,10.5759075875,-2.33837034545526,0.0514880469541705,0.0874104225129311,-5.91332655833458,"PTTG_HUMAN",5,2.31879343059327,0.0510934593499315,0.0871442268030298,0.338934184999999,"Non-significant",1.05976137907191,"PTTG1IP","PTTG_HUMAN",-0.338934184999999
-0.226966381250001,9.368716716625,-2.54904592532927,0.0377276370487127,0.0675315890175407,-5.59489195776628,"RM32_HUMAN",4,2.31686052650319,0.0512436644356426,0.0873827326579064,0.226966381250001,"Non-significant",1.05857437803235,"MRPL32","RM32_HUMAN",-0.226966381250001
1.15731537325,6.849705874875,2.27261863894405,0.0567591254231126,0.09498166928557,-6.01208330688491,"MOT5_HUMAN",2,-2.31447026518266,0.0514300260631517,0.0876827851307252,-1.15731537325,"Non-significant",1.05708566383581,"SLC16A4","MOT5_HUMAN",1.15731537325
-0.0606837275000025,12.12490415625,-2.39001688472226,0.0476986773432634,0.0820629012018691,-5.83550004318844,"WASF2_HUMAN",15,2.31374926079955,0.0514863745971135,0.0877611024224609,0.0606837275000025,"Non-significant",1.05669792995267,"WASF2","WASF2_HUMAN",-0.0606837275000025
0.0429673200000025,11.84888649,2.32119997839726,0.0528146396117237,0.0893745427197789,-5.93915387123869,"MYD88_HUMAN",18,-2.31349475138965,0.0515062800775104,0.0877772815959027,-0.0429673200000025,"Non-significant",1.05661787309437,"MYD88","MYD88_HUMAN",0.0429673200000025
-0.0281870350000002,13.6079725025,-1.72327794539357,0.127924272271618,0.186907559433619,-6.80976010380736,"PSA_HUMAN",58,2.31265645201072,0.051571899298317,0.0878713440843974,0.0281870350000002,"Non-significant",1.0561527305582,"NPEPPS","PSA_HUMAN",-0.0281870350000002
0.127955677499994,14.49157869875,2.79269909997433,0.0264366849142605,0.0503695337120936,-5.22529120321976,"H10_HUMAN",6,-2.31247039192793,0.0515864748644503,0.0878784148408349,-0.127955677499994,"Non-significant",1.05611778552585,"H1-0","H10_HUMAN",0.127955677499994
-0.0679245000000037,10.82054615,-2.35744690858275,0.0500538761434932,0.085319337110921,-5.88460346251987,"TIM29_HUMAN",15,2.31167378527731,0.0516489263301865,0.0879517604556215,0.0679245000000037,"Non-significant",1.05575546321607,"TIMM29","TIM29_HUMAN",-0.0679245000000037
0.812232137000001,6.76345843075,2.2621666108406,0.0576460407792843,0.0962747132412498,-6.0277431161083,"LCN1_HUMAN",5,-2.31165501054467,0.0516503991286423,0.0879517604556215,-0.812232137000001,"Non-significant",1.05575546321607,"LCN1","LCN1_HUMAN",0.812232137000001
-0.0673837674999973,20.28001833125,-2.19634902970423,0.0635615839139422,0.104473393244669,-6.12607188527987,"SODM_HUMAN",25,2.31106604332134,0.0516966226036209,0.088012690754579,0.0673837674999973,"Non-significant",1.05545470140317,"SOD2","SODM_HUMAN",-0.0673837674999973
0.0435724250000007,13.3349843025,2.14498067483842,0.0685995083252763,0.110771121776581,-6.20243163705131,"PPM1A_HUMAN",24,-2.31014837856896,0.0517687260494429,0.0881176477929633,-0.0435724250000007,"Non-significant",1.05493710439656,"PPM1A","PPM1A_HUMAN",0.0435724250000007
0.093411445500001,8.81360769275,2.20742006055899,0.0625253879531717,0.103156487582166,-6.10956856026396,"COCA1_HUMAN",29,-2.30990104676086,0.0517881769130607,0.0881200436672023,-0.093411445500001,"Non-significant",1.05492529630996,"COL12A1","COCA1_HUMAN",0.093411445500001
-0.136379479999999,11.467503905,-3.55808312971633,0.00903757034418251,0.0205535976828962,-4.08403779183224,"TLCD4_HUMAN",4,2.3098646180213,0.0517910423926112,0.0881200436672023,0.136379479999999,"Non-significant",1.05492529630996,"TLCD4","TLCD4_HUMAN",-0.136379479999999
0.0421571749999963,14.0889079575,2.27209083476389,0.0568035800470929,0.0950371925797829,-6.01287436577975,"ATD3A_HUMAN",19,-2.30911574795929,0.0518499838000262,0.0882025254188539,-0.0421571749999963,"Non-significant",1.05451897995014,"ATAD3A","ATD3A_HUMAN",0.0421571749999963
0.0333416475000003,11.91860449375,1.85062588519874,0.106099170344918,0.159755253097055,-6.6309278279689,"CUL4A_HUMAN",50,-2.30799575332503,0.0519382614427142,0.0883204565125653,-0.0333416475000003,"Non-significant",1.05393869481896,"CUL4A","CUL4A_HUMAN",0.0333416475000003
-0.097924950000003,12.94949162,-2.19616103000835,0.0635793280264021,0.104473393244669,-6.12635199717506,"ACSL3_HUMAN",37,2.30797034217221,0.0519402660971392,0.0883204565125653,0.097924950000003,"Non-significant",1.05393869481896,"ACSL3","ACSL3_HUMAN",-0.097924950000003
0.114937543750001,9.139077782625,2.36933391202803,0.0491808568273192,0.0840862965917797,-5.86669120630444,"PXL2B_HUMAN",11,-2.30783341160794,0.0519510697212002,0.0883210098184744,-0.114937543750001,"Non-significant",1.0539359740795,"PRXL2B","PXL2B_HUMAN",0.114937543750001
0.3435565235,8.2321285605,2.2394163665074,0.0596252524033394,0.0990945223146101,-6.06178803967169,"EP400_HUMAN",48,-2.30733393921006,0.0519904965568847,0.0883702148574271,-0.3435565235,"Non-significant",1.0536940890907,"EP400","EP400_HUMAN",0.3435565235
0.0454461549999969,12.8658565275,2.10044597931251,0.0732892662943778,0.116976941033007,-6.26832115037889,"SSRP1_HUMAN",28,-2.3070835110915,0.0520102759314702,0.0883860112553151,-0.0454461549999969,"Non-significant",1.05361646479869,"SSRP1","SSRP1_HUMAN",0.0454461549999969
0.106153015,15.05715847,2.52482440608821,0.0390955704675894,0.0696115987915891,-5.63160546783964,"CLCA_HUMAN",9,-2.30658231413079,0.0520498843505963,0.0884354918748592,-0.106153015,"Non-significant",1.05337340430877,"CLTA","CLCA_HUMAN",0.106153015
-0.0424377900000028,10.52998364,-2.08101227975449,0.0754345655816363,0.119720947709963,-6.29697394561765,"RABE2_HUMAN",28,2.30632282795433,0.0520704028647718,0.0884525243343736,0.0424377900000028,"Non-significant",1.05328976830717,"RABEP2","RABE2_HUMAN",-0.0424377900000028
0.0626890650000043,10.910929085,2.23711096776871,0.0598296051118515,0.0994093714740384,-6.06523475726311,"RFC4_HUMAN",20,-2.30553917681507,0.0521324184531857,0.0885400272298816,-0.0626890650000043,"Non-significant",1.05286034879284,"RFC4","RFC4_HUMAN",0.0626890650000043
0.296236753750001,8.805975794875,2.39788906352802,0.0471465971050198,0.0813008729538077,-5.82362060292499,"CK098_HUMAN",4,-2.30371714036275,0.0522768960417266,0.0887675174729479,-0.296236753750001,"Non-significant",1.05174592569677,"C11orf98","CK098_HUMAN",0.296236753750001
0.1055691225,10.56046760125,2.22923665826079,0.0605329319057682,0.100399858920449,-6.07700272386064,"RBM26_HUMAN",22,-2.30341741521647,0.052300701192674,0.0887900524376735,-0.1055691225,"Non-significant",1.0516356875257,"RBM26","RBM26_HUMAN",0.1055691225
-0.0524363500000007,14.2597160325,-2.28602188820255,0.0556419518459407,0.0933716926357623,-5.99198536746876,"PPAL_HUMAN",18,2.30272492155543,0.0523557430390221,0.0888655976794034,0.0524363500000007,"Non-significant",1.05126633385107,"ACP2","PPAL_HUMAN",-0.0524363500000007
-0.977630019500001,7.49361878625,-2.23982646944663,0.0595889743195873,0.0990681389624854,-6.06117484610098,"XPP2_HUMAN",13,2.30183001914455,0.0524269594155001,0.088968560683159,0.977630019500001,"Non-significant",1.05076343531032,"XPNPEP2","XPP2_HUMAN",-0.977630019500001
0.0705614125000018,12.34509706375,2.61956782670192,0.0340197090113214,0.0620004599473358,-5.48792653181139,"NPTN_HUMAN",11,-2.30096962791998,0.0524955213176492,0.0890669784996911,-0.0705614125000018,"Non-significant",1.05028328040203,"NPTN","NPTN_HUMAN",0.0705614125000018
0.161679029999998,14.339672685,2.948574885895,0.0211207445719708,0.0418295949241404,-4.98947077527669,"ERH_HUMAN",4,-2.30019022769516,0.0525577071889179,0.0891545409328616,-0.161679029999998,"Non-significant",1.04985653188447,"ERH","ERH_HUMAN",0.161679029999998
0.173236131750006,9.204140544125,2.32775904984197,0.052303828692757,0.0886525180074902,-5.92929082604357,"ATF2_HUMAN",9,-2.29745963774248,0.0527761576481118,0.0895070890977735,-0.173236131750006,"Non-significant",1.04814256653749,"ATF2","ATF2_HUMAN",0.173236131750006
0.116066933000001,9.60962677,2.23633750745394,0.059898323488774,0.0994828515492927,-6.06639099307237,"NT5D3_HUMAN",19,-2.29574210916972,0.0529140297570403,0.0897228639754762,-0.116066933000001,"Non-significant",1.04709687208312,"NT5DC3","NT5D3_HUMAN",0.116066933000001
-0.143562557500003,15.77453267625,-3.27608008392287,0.0133025968487156,0.0283078992269184,-4.49876360593066,"EBP_HUMAN",4,2.29506878517052,0.0529681786732788,0.0897966166607135,0.143562557500003,"Non-significant",1.04674002628663,"EBP","EBP_HUMAN",-0.143562557500003
-0.922643184749999,6.944477200375,-2.23389604273704,0.0601157589156055,0.0997864773335248,-6.07004025473435,"KPCE_HUMAN",11,2.29485081515141,0.0529857198267845,0.08980829125678,0.922643184749999,"Non-significant",1.04668356666405,"PRKCE","KPCE_HUMAN",-0.922643184749999
-0.461060523750001,7.343205571125,-2.27331223087377,0.0567007607371731,0.0949028419884099,-6.01104372601111,"G3ST1_HUMAN",5,2.29371748404044,0.0530770189455224,0.0899449522902711,0.461060523750001,"Non-significant",1.04602320423609,"GAL3ST1","G3ST1_HUMAN",-0.461060523750001
1.114453793,8.25292444225,2.2317839480318,0.0603045027524198,0.100040671855963,-6.07319664936413,"CO2A1_HUMAN",10,-2.29285838833436,0.0531463315649411,0.0900014946837322,-1.114453793,"Non-significant",1.04575027803282,"COL2A1","CO2A1_HUMAN",1.114453793
-0.0725438574999977,12.01420223875,-2.58147870408979,0.0359729886780612,0.0648868653043822,-5.54570957653664,"DCNL1_HUMAN",11,2.29279665755623,0.0531513155641305,0.0900014946837322,0.0725438574999977,"Non-significant",1.04575027803282,"DCUN1D1","DCNL1_HUMAN",-0.0725438574999977
0.418295150000002,13.3647803075,2.40589878721398,0.0465915714186804,0.0804919769395485,-5.81152945381826,"MT1E_HUMAN",2,-2.29278783444669,0.0531520279598281,0.0900014946837322,-0.418295150000002,"Non-significant",1.04575027803282,"MT1E","MT1E_HUMAN",0.418295150000002
0.0948394534999988,7.4779608845,2.4865212158589,0.0413640496631184,0.0730172931121309,-5.68962413260352,"PARP2_HUMAN",10,-2.292774615158,0.0531530953298872,0.0900014946837322,-0.0948394534999988,"Non-significant",1.04575027803282,"PARP2","PARP2_HUMAN",0.0948394534999988
-0.0884129999999992,14.942479015,-2.38975681066068,0.0477170287675843,0.0820662794290895,-5.83589243501299,"RL24_HUMAN",12,2.29214787356863,0.0532037253097746,0.0900691304752139,0.0884129999999992,"Non-significant",1.0454240299024,"RPL24","RL24_HUMAN",-0.0884129999999992
0.0529296399999986,11.24326551,2.07674237512924,0.0759142216465912,0.120414184090914,-6.3032608992567,"CPSF2_HUMAN",37,-2.29098242280586,0.0532980027340986,0.0902106154710275,-0.0529296399999986,"Non-significant",1.04474235415178,"CPSF2","CPSF2_HUMAN",0.0529296399999986
0.1459176525,11.06134641125,2.21581019870418,0.0617514406775523,0.101959430650556,-6.09705136206844,"SETX_HUMAN",26,-2.2908454163934,0.0533090966952288,0.0902112780654654,-0.1459176525,"Non-significant",1.04473916428272,"SETX","SETX_HUMAN",0.1459176525
-0.0548300750000035,15.9283580775,-2.07240855066442,0.0764041542667674,0.121145714129906,-6.30963875539591,"CP4F2_HUMAN",42,2.29045104172299,0.0533410437639356,0.0902472215749122,0.0548300750000035,"Non-significant",1.04456615976312,"CYP4F2","CP4F2_HUMAN",-0.0548300750000035
0.296000003750001,9.641268968625,2.25025324158354,0.0586740566533284,0.0977784941737653,-6.04557816866086,"ECM1_HUMAN",10,-2.29018047934657,0.053362972315587,0.0902662038226134,-0.296000003750001,"Non-significant",1.0444748215655,"ECM1","ECM1_HUMAN",0.296000003750001
-0.0727367424999983,18.28395986625,-2.7232701541597,0.0292404821010761,0.0547706719177712,-5.3305745563229,"RS27A_HUMAN",10,2.28916830744703,0.0534450872774068,0.0903869664248118,0.0727367424999983,"Non-significant",1.04389418919137,"RPS27A","RS27A_HUMAN",-0.0727367424999983
