"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.991409777499999,16.86651253625,54.2751906017278,1.52184814479479e-10,2.72928893882453e-08,15.2601444158092,"MYH11_HUMAN",13,44.1652431279246,2.44206764263949e-10,2.0609211161236e-08,0.991409777499999,"Up in D8CM",7.68593863097084,"MYH11","MYH11_HUMAN"
1.1746616375,11.16111969875,39.7050950569987,1.38409846934077e-09,1.09033327084797e-07,12.9731968152108,"MILK2_HUMAN",50,44.122847792091,2.45966032749963e-10,2.0609211161236e-08,1.1746616375,"Up in D8CM",7.68593863097084,"MICALL2","MILK2_HUMAN"
1.0786347375,11.36709618625,40.095955157396,1.29166400646378e-09,1.02711659532861e-07,13.046609718042,"MANBA_HUMAN",33,44.0454498449461,2.4921495690693e-10,2.0609211161236e-08,1.0786347375,"Up in D8CM",7.68593863097084,"MANBA","MANBA_HUMAN"
0.543881417499996,18.69209718625,33.758599088647,4.34460426497479e-09,2.19573892847064e-07,11.7453256374972,"TBB4B_HUMAN",36,44.0418566753873,2.49366963663445e-10,2.0609211161236e-08,0.543881417499996,"Up in D8CM",7.68593863097084,"TUBB4B","TBB4B_HUMAN"
0.89124059725,10.153834581375,39.4459011140639,1.44955520397885e-09,1.12094502883832e-07,12.9240633663616,"SPT20_HUMAN",30,44.040197372119,2.49437194884199e-10,2.0609211161236e-08,0.89124059725,"Up in D8CM",7.68593863097084,"SPATA20","SPT20_HUMAN"
0.873672249999998,11.60212338,37.5398958902087,2.05565572341018e-09,1.38616976740996e-07,12.5512542834882,"RIGI_HUMAN",49,43.963804383252,2.52694979051993e-10,2.0609211161236e-08,0.873672249999998,"Up in D8CM",7.68593863097084,"RIGI","RIGI_HUMAN"
0.83327817925,10.160921335375,48.0296406687137,3.61034440317652e-10,4.22661013532984e-08,14.380983293559,"DAPK3_HUMAN",16,43.9269517647961,2.54283777526225e-10,2.0609211161236e-08,0.83327817925,"Up in D8CM",7.68593863097084,"DAPK3","DAPK3_HUMAN"
0.841946365000002,14.298475385,36.405243899109,2.55232596082069e-09,1.62512029916384e-07,12.3191656750698,"MYO1C_HUMAN",72,43.7986466783955,2.59904240978864e-10,2.07169089835397e-08,0.841946365000002,"Up in D8CM",7.68367504195445,"MYO1C","MYO1C_HUMAN"
1.509036545,13.226718425,47.8943561816822,3.68300586903853e-10,4.25261047535969e-08,14.3604417117778,"CSRP2_HUMAN",12,43.78459652885,2.60528218324263e-10,2.07169089835397e-08,1.509036545,"Up in D8CM",7.68367504195445,"CSRP2","CSRP2_HUMAN"
-0.502828360000002,13.7878447775,-29.8894802482455,1.02354496425371e-08,3.85154486772076e-07,10.8120956741861,"SYIC_HUMAN",64,-43.0379577087926,2.9626392080325e-10,2.2924741004664e-08,-0.502828360000002,"Up in D2B",7.63969556213038,"IARS1","SYIC_HUMAN"
0.795403002500002,13.54964065375,47.3857671580752,3.97149827812567e-10,4.52375121436774e-08,14.2825982023272,"NUCG_HUMAN",16,43.0307339735749,2.96635788796246e-10,2.2924741004664e-08,0.795403002500002,"Up in D8CM",7.63969556213038,"ENDOG","NUCG_HUMAN"
0.665926455000005,17.5849730975,33.0613190572354,5.03266369716013e-09,2.46629780833504e-07,11.5859446677538,"ACTN4_HUMAN",92,43.0289319670181,2.96728636011843e-10,2.2924741004664e-08,0.665926455000005,"Up in D8CM",7.63969556213038,"ACTN4","ACTN4_HUMAN"
-0.735387327500003,16.77772688625,-37.6189997610498,2.02536542407392e-09,1.38616976740996e-07,12.5671434680872,"AK1BA_HUMAN",29,-42.981737039474,2.99172085717528e-10,2.2924741004664e-08,-0.735387327500003,"Up in D2B",7.63969556213038,"AKR1B10","AK1BA_HUMAN"
0.533039332500001,15.46116983875,31.451125617752,7.1527786711099e-09,3.01453857093927e-07,11.2035660370118,"AMPN_HUMAN",49,42.864571003258,3.05337343981366e-10,2.31583684541555e-08,0.533039332500001,"Up in D8CM",7.63529204064049,"ANPEP","AMPN_HUMAN"
-0.658544540000001,13.2737777225,-32.991062453405,5.10863359128189e-09,2.47378764523305e-07,11.5696839238569,"TENS1_HUMAN",81,-42.8200830645748,3.07715893565715e-10,2.31583684541555e-08,-0.658544540000001,"Up in D2B",7.63529204064049,"TNS1","TENS1_HUMAN"
0.712101937499998,13.40293884125,34.4702807070734,3.75072232871904e-09,2.02146641596673e-07,11.9043480359485,"ITAV_HUMAN",56,42.652477182725,3.16867375406455e-10,2.36135134896735e-08,0.712101937499998,"Up in D8CM",7.62683938879369,"ITGAV","ITAV_HUMAN"
1.3758094275,14.18184220875,54.0647123210452,1.56422464497258e-10,2.74684365259873e-08,15.2325593262394,"CRIP2_HUMAN",10,42.6076579373272,3.19366536697446e-10,2.36135134896735e-08,1.3758094275,"Up in D8CM",7.62683938879369,"CRIP2","CRIP2_HUMAN"
-1.019750835,13.4719599475,-38.8439458371339,1.61565865907842e-09,1.16497051413314e-07,12.8085409725169,"MA1A1_HUMAN",31,-42.5532414878581,3.22430913220308e-10,2.36327840655128e-08,-1.019750835,"Up in D2B",7.62648511319339,"MAN1A1","MA1A1_HUMAN"
0.457670209999996,16.8803291325,27.025028381787,2.07793174309485e-08,6.10716202331528e-07,10.0341440796276,"MYH10_HUMAN",148,42.2694796415403,3.38960271115172e-10,2.46301390106016e-08,0.457670209999996,"Non-significant",7.60853313702948,"MYH10","MYH10_HUMAN"
0.724027395,13.282407165,35.9541745596164,2.78681288047133e-09,1.70815993492688e-07,12.2246691977795,"CADH2_HUMAN",34,42.0798867338629,3.50538987976583e-10,2.51199518821602e-08,0.724027395,"Up in D8CM",7.59998119683501,"CDH2","CADH2_HUMAN"
-1.6385147575,12.60659873375,-40.5935222497681,1.18400762817405e-09,9.68932067755253e-08,13.1389036693799,"OAT_HUMAN",22,-42.0618854978054,3.51661445259806e-10,2.51199518821602e-08,-1.6385147575,"Up in D2B",7.59998119683501,"OAT","OAT_HUMAN"
0.317161562500003,15.34269046875,21.628101597112,9.89915097702521e-08,1.68906768391388e-06,8.30277476643915,"LPPRC_HUMAN",100,41.9274961388592,3.60171071043685e-10,2.5511613090985e-08,0.317161562500003,"Non-significant",7.59326208022341,"LRPPRC","LPPRC_HUMAN"
-0.673890112499997,12.92771887875,-34.2715029078182,3.90672086740623e-09,2.02146641596673e-07,11.8602948026755,"TOP1_HUMAN",42,-41.8512312594869,3.65103843592256e-10,2.5645502480326e-08,-0.673890112499997,"Up in D2B",7.59098878724767,"TOP1","TOP1_HUMAN"
-0.639223575000003,12.3234035975,-31.6063882429954,6.90908441250824e-09,2.9666646453916e-07,11.2413449913972,"MY18A_HUMAN",121,-41.5938759427009,3.82323183615312e-10,2.66330753280452e-08,-0.639223575000003,"Up in D2B",7.57457868257022,"MYO18A","MY18A_HUMAN"
1.09647131,11.2322850225,45.1815156982553,5.55987421991045e-10,5.78570120983027e-08,13.9334690178641,"F151A_HUMAN",14,41.5236228050547,3.87182297543134e-10,2.67504884097629e-08,1.09647131,"Up in D8CM",7.57266828423234,"FAM151A","F151A_HUMAN"
-3.74203932325,9.741334855875,-40.9759805725857,1.10819011493681e-09,9.16773098445284e-08,13.2089793431889,"TSP4_HUMAN",10,-41.0546096647417,4.2147352015901e-10,2.87672882492051e-08,-3.74203932325,"Up in D2B",7.54110107498533,"THBS4","TSP4_HUMAN"
0.996364595000003,14.112336635,42.7071586682287,8.27500298236227e-10,7.66483518003643e-08,13.5171182004197,"RAB32_HUMAN",16,41.0321635462452,4.23198925483619e-10,2.87672882492051e-08,0.996364595000003,"Up in D8CM",7.54110107498533,"RAB32","RAB32_HUMAN"
-2.16496515,11.5345752225,-49.2200375035526,3.03690359634077e-10,3.90557288275588e-08,14.5588184470017,"F13A_HUMAN",7,-40.6826970293144,4.51121114883346e-10,3.04199990188138e-08,-2.16496515,"Up in D2B",7.51684080429103,"F13A1","F13A_HUMAN"
-0.642978192500001,12.95567250375,-35.003668926483,3.36605398221488e-09,1.9567220011096e-07,12.0211992083149,"P4HA1_HUMAN",29,-40.6256880183904,4.55871295601687e-10,3.04963424652906e-08,-0.642978192500001,"Up in D2B",7.51575224401033,"P4HA1","P4HA1_HUMAN"
1.12262487249999,17.43940567875,37.6900046390175,1.99860930491261e-09,1.38616976740996e-07,12.5813742195972,"VTNC_HUMAN",29,40.4632347751673,4.6972122445751e-10,3.11754346531681e-08,1.12262487249999,"Up in D8CM",7.50618748280029,"VTN","VTNC_HUMAN"
1.1786484725,15.44492316125,40.406443433141,1.22323739702321e-09,9.91410386491212e-08,13.104353231457,"PPGB_HUMAN",17,40.2993783145068,4.84175634811037e-10,3.18837220767362e-08,1.1786484725,"Up in D8CM",7.49643098517332,"CTSA","PPGB_HUMAN"
1.164366245,11.84669423,42.5876091028909,8.44038361384674e-10,7.73120197481737e-08,13.4963017875156,"IYD1_HUMAN",14,40.0073114191512,5.11207379264149e-10,3.34028449598257e-08,1.164366245,"Up in D8CM",7.47621654223827,"IYD","IYD1_HUMAN"
-0.886784315,15.6594468375,-37.3460261927845,2.13210177996789e-09,1.41507763018499e-07,12.5121547226165,"SERC_HUMAN",24,-39.887757713105,5.22762453850605e-10,3.38951132577443e-08,-0.886784315,"Up in D2B",7.46986291059268,"PSAT1","SERC_HUMAN"
-0.904200077500001,12.28650307625,-34.4637572390209,3.75572775146481e-09,2.02146641596673e-07,11.9029067078192,"COBL1_HUMAN",67,-39.7527977306365,5.36163587263558e-10,3.44986479163705e-08,-0.904200077500001,"Up in D2B",7.4621979256214,"COBLL1","COBL1_HUMAN"
1.90528869725,10.633111238875,39.1712555141351,1.52279726761916e-09,1.13886137930452e-07,12.8716029552482,"RDH5_HUMAN",16,39.6412672860233,5.4753236483586e-10,3.49632598727384e-08,1.90528869725,"Up in D8CM",7.4563880817945,"RDH5","RDH5_HUMAN"
0.821843625,11.8859760775,34.3057891455159,3.87929310142178e-09,2.02146641596673e-07,11.8679132063048,"UBA7_HUMAN",41,39.2675175469469,5.87669332752969e-10,3.72440962840209e-08,0.821843625,"Up in D8CM",7.42894255927738,"UBA7","UBA7_HUMAN"
-0.8462555425,11.35531294375,-34.746451969966,3.54563382478654e-09,1.99771049018237e-07,11.9650948060041,"XPOT_HUMAN",33,-38.7695687397748,6.46426642322469e-10,4.02396458231537e-08,-0.8462555425,"Up in D2B",7.39534585046025,"XPOT","XPOT_HUMAN"
1.86712288975,10.436888337625,37.4920911613382,2.07421137833285e-09,1.38758156412441e-07,12.5416339314621,"SCMC1_HUMAN",22,38.7549486373708,6.48249694268436e-10,4.02396458231537e-08,1.86712288975,"Up in D8CM",7.39534585046025,"SLC25A24","SCMC1_HUMAN"
0.732295990000004,15.68957758,32.5707967492736,5.59134359098163e-09,2.6183019515769e-07,11.47162512689,"A0A6Q8PH20_HUMAN",52,38.7468860934397,6.49257543237501e-10,4.02396458231537e-08,0.732295990000004,"Up in D8CM",7.39534585046025,"CAST","A0A6Q8PH20_HUMAN"
0.72398901,12.994209765,32.5860466721204,5.57294322227376e-09,2.6183019515769e-07,11.4752071875391,"OGDHL_HUMAN",48,38.6500613694213,6.61500689198753e-10,4.06991920383671e-08,0.72398901,"Up in D8CM",7.39041421231684,"OGDHL","OGDHL_HUMAN"
0.483024119999996,11.73910141,28.199949775027,1.54093042372721e-08,5.1337954709868e-07,10.3632905584434,"WDR44_HUMAN",50,38.2830395436315,7.10343430161647e-10,4.3387570817627e-08,0.483024119999996,"Non-significant",7.36263466446016,"WDR44","WDR44_HUMAN"
-0.913711784999998,16.147411705,-36.087201069259,2.71519717602167e-09,1.69528866642123e-07,12.2526728552352,"ENOB_HUMAN",23,-38.0981650439842,7.36484879015716e-10,4.46606550016077e-08,-0.913711784999998,"Up in D2B",7.35007491177291,"ENO3","ENOB_HUMAN"
-4.02680516225,8.818304896375,-37.2507084779304,2.17087278718683e-09,1.42955365024983e-07,12.4928482990609,"TSP3_HUMAN",12,-37.9025113784025,7.65344270518589e-10,4.60197656902318e-08,-4.02680516225,"Up in D2B",7.33705559687334,"THBS3","TSP3_HUMAN"
1.07781887,13.46103096,37.1571694476243,2.20970392862668e-09,1.44384452824762e-07,12.4738487459687,"PCP_HUMAN",19,37.8729376847514,7.69816937041486e-10,4.60197656902318e-08,1.07781887,"Up in D8CM",7.33705559687334,"PRCP","PCP_HUMAN"
0.689117192499999,13.35771358125,35.1553070781465,3.26505450593865e-09,1.9245555545844e-07,12.0540634751499,"H1BP3_HUMAN",23,37.7856570228037,7.83190688497115e-10,4.64895374179027e-08,0.689117192499999,"Up in D8CM",7.33264477513014,"HS1BP3","H1BP3_HUMAN"
0.778662442500002,11.94403135625,38.9417144793642,1.58726063467603e-09,1.16497051413314e-07,12.8274400794916,"ASM3A_HUMAN",17,37.5771575100631,8.16217070305901e-10,4.74859728147702e-08,0.778662442500002,"Up in D8CM",7.32343466045556,"SMPDL3A","ASM3A_HUMAN"
1.2926986175,14.24001395625,35.8994947265545,2.81687306863016e-09,1.70815993492688e-07,12.2131253172982,"HEXA_HUMAN",24,37.5304293295799,8.23833472181308e-10,4.74859728147702e-08,1.2926986175,"Up in D8CM",7.32343466045556,"HEXA","HEXA_HUMAN"
1.0119278425,10.66373288625,37.8459036710743,1.94126547325471e-09,1.36357722283866e-07,12.6125149600731,"TAGL_HUMAN",17,37.5303207335176,8.23851266171894e-10,4.74859728147702e-08,1.0119278425,"Up in D8CM",7.32343466045556,"TAGLN","TAGL_HUMAN"
1.968399049,9.920025588,40.9696745948646,1.10939442450372e-09,9.16773098445284e-08,13.2078299605515,"CAVN3_HUMAN",9,37.5048232286474,8.2804123202958e-10,4.74859728147702e-08,1.968399049,"Up in D8CM",7.32343466045556,"CAVIN3","CAVN3_HUMAN"
-0.617911812499999,11.39199447625,-31.5904900702122,6.93359752215144e-09,2.9666646453916e-07,11.2374857695213,"MTA2_HUMAN",35,-37.5041908832103,8.28145450678755e-10,4.74859728147702e-08,-0.617911812499999,"Up in D2B",7.32343466045556,"MTA2","MTA2_HUMAN"
-2.86675524725,10.153426051375,-38.886316700901,1.60328099762433e-09,1.16497051413314e-07,12.8167379873811,"FMOD_HUMAN",8,-37.3413611046697,8.5548320613824e-10,4.87119035014643e-08,-2.86675524725,"Up in D2B",7.31236489929232,"FMOD","FMOD_HUMAN"
0.956085680000003,12.91845083,34.3003567610321,3.88362413801857e-09,2.02146641596673e-07,11.8667066842042,"PROS_HUMAN",31,37.2956548644618,8.63339613661336e-10,4.87119035014643e-08,0.956085680000003,"Up in D8CM",7.31236489929232,"PROS1","PROS_HUMAN"
0.529584645,10.965206265,29.974625793568,1.00326764463279e-08,3.82649003466507e-07,10.8339966885003,"PP4R1_HUMAN",36,37.2455739090487,8.72041967697404e-10,4.87119035014643e-08,0.529584645,"Up in D8CM",7.31236489929232,"PPP4R1","PP4R1_HUMAN"
-0.520899775000002,11.9663500775,-35.2146064747451,3.22650125940154e-09,1.91522388137293e-07,12.066873076919,"WDR12_HUMAN",21,-37.2421430295455,8.72641763995861e-10,4.87119035014643e-08,-0.520899775000002,"Up in D2B",7.31236489929232,"WDR12","WDR12_HUMAN"
-0.919417860000003,18.01903081,-34.0892679550365,4.05626642812979e-09,2.07213755895188e-07,11.819662188327,"ADH4_HUMAN",30,-37.0916047788287,8.99425187554985e-10,4.98668794293967e-08,-0.919417860000003,"Up in D2B",7.30218780822031,"ADH4","ADH4_HUMAN"
1.8883919725,16.41915774375,36.3811750161448,2.56425435744205e-09,1.62512029916384e-07,12.3141560928863,"LEG4_HUMAN",17,37.0600063919649,9.05164616526005e-10,4.98668794293967e-08,1.8883919725,"Up in D8CM",7.30218780822031,"LGALS4","LEG4_HUMAN"
0.866343260000001,11.8518902075,33.6629503962187,4.4323176544638e-09,2.21291050457664e-07,11.7236753673111,"TCAF1_HUMAN",31,36.9777311008404,9.20304474650794e-10,5.03717299794256e-08,0.866343260000001,"Up in D8CM",7.2978131333667,"TCAF1","TCAF1_HUMAN"
0.885330917500003,15.20823442875,34.733353961837,3.55506671642373e-09,1.99771049018237e-07,11.9622257035957,"GSTM3_HUMAN",24,36.9088818044837,9.33194428455682e-10,5.07477150803416e-08,0.885330917500003,"Up in D8CM",7.29458350711601,"GSTM3","GSTM3_HUMAN"
1.020456315,10.64865303,34.7866242044493,3.51688022587382e-09,1.99771049018237e-07,11.9738871099444,"GLSK_HUMAN",25,36.8390569610348,9.46476289307366e-10,5.11400554011012e-08,1.020456315,"Up in D8CM",7.29123880582905,"GLS","GLSK_HUMAN"
1.2508809575,13.50190865875,34.5814005952622,3.66661831640929e-09,2.02146641596673e-07,11.9288537619056,"HDAC6_HUMAN",32,36.7998690998403,9.54024216721423e-10,5.12195549219419e-08,1.2508809575,"Up in D8CM",7.29056419970173,"HDAC6","HDAC6_HUMAN"
1.32429075,11.0729434475,34.4108598855429,3.79659813973067e-09,2.02146641596673e-07,11.8912082838198,"ERBB2_HUMAN",39,36.7437384883683,9.64954532404128e-10,5.125582319877e-08,1.32429075,"Up in D8CM",7.29025678706386,"ERBB2","ERBB2_HUMAN"
-1.57813358325,9.638874530875,-34.3553214124151,3.84005594224846e-09,2.02146641596673e-07,11.8789046196444,"LAMA5_HUMAN",106,-36.7340192250746,9.6686153619699e-10,5.125582319877e-08,-1.57813358325,"Up in D2B",7.29025678706386,"LAMA5","LAMA5_HUMAN"
-0.777593615000001,14.73673606,-31.9839392634648,6.35500162898108e-09,2.83419622913659e-07,11.3323859093442,"FKBP4_HUMAN",42,-36.5605034466381,1.00163561023617e-09,5.2767415991754e-08,-0.777593615000001,"Up in D2B",7.27763417260323,"FKBP4","FKBP4_HUMAN"
0.637238737499999,15.30333721625,31.7287341496181,6.72371312629517e-09,2.93648590370684e-07,11.2709744035329,"ODPA_HUMAN",31,36.5291162708727,1.00807603390097e-09,5.2767677295463e-08,0.637238737499999,"Up in D8CM",7.27763202198669,"PDHA1","ODPA_HUMAN"
0.569183347499996,14.02444767875,28.9297192155389,1.28761397261259e-08,4.57342558795746e-07,10.5605443540171,"PKP2_HUMAN",54,36.4962631705547,1.01486754631341e-09,5.2767677295463e-08,0.569183347499996,"Up in D8CM",7.27763202198669,"PKP2","PKP2_HUMAN"
1.3507671325,13.32731556875,35.636062924835,2.96697719363141e-09,1.78633219750851e-07,12.1572375757151,"PLBL2_HUMAN",19,36.4646242167298,1.02145709216892e-09,5.2767677295463e-08,1.3507671325,"Up in D8CM",7.27763202198669,"PLBD2","PLBL2_HUMAN"
0.827367784999995,13.94551611,33.7523003767185,4.35031914882663e-09,2.19573892847064e-07,11.7439019644995,"CD166_HUMAN",26,36.4397032775113,1.02668158458369e-09,5.2767677295463e-08,0.827367784999995,"Up in D8CM",7.27763202198669,"ALCAM","CD166_HUMAN"
0.967932460000004,13.0203286425,34.4236569386604,3.78666436451068e-09,2.02146641596673e-07,11.8940401940353,"PALMD_HUMAN",24,36.3648605242751,1.04255467369571e-09,5.29713359188082e-08,0.967932460000004,"Up in D8CM",7.27595907416936,"PALMD","PALMD_HUMAN"
-0.296502827500001,11.90885126625,-19.5276582987356,2.01959954578423e-07,2.9016459662956e-06,7.50640467596901,"HECD1_HUMAN",127,-36.3107885429107,1.05419557250186e-09,5.29713359188082e-08,-0.296502827500001,"Non-significant",7.27595907416936,"HECTD1","HECD1_HUMAN"
0.581190347500003,11.54763901125,28.4351322716033,1.4535565618709e-08,4.92049327711237e-07,10.427441967105,"MYO5B_HUMAN",77,36.2907688515713,1.05854280542709e-09,5.29713359188082e-08,0.581190347500003,"Up in D8CM",7.27595907416936,"MYO5B","MYO5B_HUMAN"
1.57226848825,10.738651515875,36.000046994023,2.76187654048879e-09,1.70815993492688e-07,12.234338770257,"MMP14_HUMAN",16,36.2896505491684,1.05878624053302e-09,5.29713359188082e-08,1.57226848825,"Up in D8CM",7.27595907416936,"MMP14","MMP14_HUMAN"
0.774048562500001,12.09628379375,32.1353107269681,6.14721944529606e-09,2.75611237789364e-07,11.3685626490405,"ITB5_HUMAN",36,36.2746113934707,1.06206617277003e-09,5.29713359188082e-08,0.774048562500001,"Up in D8CM",7.27595907416936,"ITGB5","ITB5_HUMAN"
1.706754205,16.9651176925,55.8870581268633,1.23744323872447e-10,2.42567652539734e-08,15.4670952987129,"S10AA_HUMAN",6,36.1329285710522,1.09353761017394e-09,5.42201677420948e-08,1.706754205,"Up in D8CM",7.26583914316731,"S100A10","S10AA_HUMAN"
-0.63188076,13.1040632725,-35.0808837017278,3.31418620871228e-09,1.93994969119693e-07,12.0379532865156,"DRG1_HUMAN",20,-36.0375369706158,1.11532146912577e-09,5.4976869375796e-08,-0.63188076,"Up in D2B",7.25981999442211,"DRG1","DRG1_HUMAN"
1.3518331065,9.89299333175,51.3057183298355,2.26503007663134e-10,3.18198975265426e-08,14.8583170350079,"RB27B_HUMAN",8,35.9191867700574,1.14303458705783e-09,5.57951290434437e-08,1.3518331065,"Up in D8CM",7.25340371364111,"RAB27B","RB27B_HUMAN"
2.35626554525,8.580147504875,34.7452461821712,3.54650101217196e-09,1.99771049018237e-07,11.9648307291348,"BICC1_HUMAN",24,35.9102427390991,1.14516043712371e-09,5.57951290434437e-08,2.35626554525,"Up in D8CM",7.25340371364111,"BICC1","BICC1_HUMAN"
0.693453312500001,15.72838568625,34.2685272393959,3.9091117072319e-09,2.02146641596673e-07,11.8596332169011,"CNN3_HUMAN",21,35.7750026219024,1.17785682820019e-09,5.70583632465482e-08,0.693453312500001,"Up in D8CM",7.24368069049856,"CNN3","CNN3_HUMAN"
0.863360880000004,14.9442000375,32.4028544284701,5.79863078033391e-09,2.65634015475187e-07,11.4320568728518,"ACSA_HUMAN",34,35.739462957978,1.18662365072709e-09,5.71443241026712e-08,0.863360880000004,"Up in D8CM",7.24302689970973,"ACSS2","ACSA_HUMAN"
-0.460469725000001,11.5224916925,-27.3228442166435,1.92397730223223e-08,5.89716533836927e-07,10.1189753956867,"DDX23_HUMAN",40,-35.7130367855975,1.19319030039983e-09,5.71443241026712e-08,-0.460469725000001,"Non-significant",7.24302689970973,"DDX23","DDX23_HUMAN"
-0.876134873500002,10.40726494825,-34.4214564384206,3.78837040136527e-09,2.02146641596673e-07,11.893553318525,"AATF_HUMAN",20,-35.3892484177227,1.27708241561605e-09,6.07145282777159e-08,-0.876134873500002,"Up in D2B",7.21670737489044,"AATF","AATF_HUMAN"
2.2183375385,9.39773392825,35.9030803665894,2.81489057486465e-09,1.70815993492688e-07,12.213882902591,"MTAP2_HUMAN",11,35.3704913145443,1.28214331871318e-09,6.07145282777159e-08,2.2183375385,"Up in D8CM",7.21670737489044,"MAP2","MTAP2_HUMAN"
-1.19624304325,10.612901328375,-32.4358470570509,5.75722642041736e-09,2.65634015475187e-07,11.439847588816,"PTPRF_HUMAN",72,-35.2904787138632,1.30398837920008e-09,6.14040114428909e-08,-1.19624304325,"Up in D2B",7.21180325604768,"PTPRF","PTPRF_HUMAN"
0.627058742499997,11.78181970125,30.4266382404571,9.0299920029525e-09,3.54017686478542e-07,10.9491643157955,"SHRM1_HUMAN",33,35.1993477744088,1.32938413655015e-09,6.22521049276735e-08,0.627058742499997,"Up in D8CM",7.20584595920382,"SHROOM1","SHRM1_HUMAN"
0.962546825,10.74333501,32.7211297503947,5.41293409071397e-09,2.57771872602418e-07,11.5068580458523,"EHD2_HUMAN",29,35.1681079371584,1.33821841445428e-09,6.23195746709122e-08,0.962546825,"Up in D8CM",7.20537551937121,"EHD2","EHD2_HUMAN"
0.760091064999997,12.3171695475,32.3097426920342,5.9173256114621e-09,2.68289906215775e-07,11.4100236809918,"ACO12_HUMAN",26,35.0341319693119,1.3768670504766e-09,6.36552304712719e-08,0.760091064999997,"Up in D8CM",7.19616590510565,"ACOT12","ACO12_HUMAN"
